"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and business location in 2018 (January-March)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,586219 BC Ltd,"Abbotsford, BC V3A 4E7",6322-Cooks,1
,,592835 BC Ltd dba Dairy Queen,"Surrey, BC V3W 1E6",6311-Food service supervisors,1
,,656024 BC Ltd.,"North Vancouver, BC V7M 1A4",6311-Food service supervisors,1
,,ACE F&B Enterprise Ltd. o/a Arisu Authentic Korean BBQ,"Burnaby, BC V3N 4R7",6322-Cooks,2
,,AERO TRADING COMPANY LTD,"Vancouver, BC V5X 3Y3",9463-Fish and seafood plant workers,2
,,Agom Holdings Corporation o/a Subway,"Sparwood, BC V0B 2G0",6311-Food service supervisors,1
,,Agoongyi Korean Restaurant,"Surrey, BC V3S 6K7",6322-Cooks,1
,,Aios Enterprises Corporation o/a The Village Groom Dog Spa,"West Vancouver, BC V7T 1B9",6563-Pet groomers and animal care workers,1
,,Alpha One Hair Innovations Ltd. o/a Alpha D Hair Salon,"Vancouver, BC V6B 2W5",6341-Hairstylists and barbers,1
,,Andina Brewing Company Inc,"Vancouver, BC V5L 5C3",6322-Cooks,1
,,Apar Bldg. Maintenance & Carpet Cleaning Ltd.,"Surrey, BC V3V 4P1",6315-Cleaning supervisors,2
,,Apower International Trading Inc. o/a Jang Mo Jib Restaurant,"Vancouver, BC V6G 1C3",6322-Cooks,2
,,Archer daycare,"New Westminster, BC V3L 4E2",4214-Early childhood educators and assistants,1
,,ARL Enterprise Ltd,"Richmond, BC V6X 4J7",6211-Retail sales supervisors,1
,,Arrow Investments Inc.,"CASTLEGAR, BC V1N 2N1",6312-Executive housekeepers,1
,,Ayutthaya Thai Restaurant Inc. o/a Thai Corner Restaurant,"SIDNEY, BC V8L 1W9",6311-Food service supervisors,1
,,B&K Food Enterprise Ltd o/a Ki Isu Sushi,"WEST VANCOUVER, BC V7V 1H8",6322-Cooks,1
,,Badyal Enterprises Ltd,"Chilliwack, BC V2R 3C7","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Bae & Cho Holding Ltd.,"VANCOUVER, BC V6H 2V2",6322-Cooks,1
,,Bai Bua Thai Cuisine Corp.,"Vancouver, BC V5K 1Y8",6322-Cooks,1
,,Bai Tong Thai Restaurant (Kelowna) Ltd.,"Kelowna, BC V1Y 6N2",6311-Food service supervisors,1
,,Bao Bei Chinese Brasserie Inc.,"Vancouver, BC V6A 1X3",6322-Cooks,1
,,Bbong Korean Restaurant Ltd.,"COQUITLAM, BC V3K 3V8",6322-Cooks,1
,,BBQ Canada Enterprises Ltd. O/A ZABU CHICKEN,"Vancouver, BC V6G 1C8",6311-Food service supervisors,1
,,Bear Country Inn Ltd.,"Terrace, BC V8G 1R6",6322-Cooks,1
,,Bear Paws Child Care Ltd,"Burnaby, BC V5E 2V7",4214-Early childhood educators and assistants,1
,,BESC Early Education Ltd.,"Langley, BC V3A 6K8",4214-Early childhood educators and assistants,1
,,Best View Enterprises Ltd. o/a Gyu-Kaku Japanese BBQ,"Vancouver, BC V6Z 2H1",6311-Food service supervisors,1
,,Bibo Pizzeria Ltd.,"Richmond, BC V7B 0B7",0631-Restaurant and food service managers,1
,,,,6322-Cooks,3
,,Binny Nail Salon,"Langley, BC V3A 4G3","6562-Estheticians, electrologists and related occupations",2
,,Bistro Taiyo Japanese Restaurant Ltd.,"Nanaimo, BC V9R 2T5",6322-Cooks,1
,,BJ's Bakery Ltd,"Central Saanich, BC V0M 1R3",0631-Restaurant and food service managers,1
,,Black Sheep Restaurant Group Ltd,"Nelson, BC V1L 4K8",6322-Cooks,2
,,Blumeing Hospitality Inc,"White Rock, BC V4B 1C3",6322-Cooks,1
,,Bon People's Cuisine Ltd. o/a Bon Sushi,"Victoria, BC V8Z 3E9",6322-Cooks,1
,,Book Kyung Ban Jeoun Food Enterprises Ltd.,"Vancouver, BC V6G 1C7",6322-Cooks,1
,,Bramblewood Montessori Child Care Centre Ltd,"Port Coquitlam, BC V3C 1Z4",4214-Early childhood educators and assistants,1
,,Bramblewood Montessori Preschool & Day Centre Ltd.,"Coquitlam, BC V3E 2S7",4214-Early childhood educators and assistants,1
,,Breakfast Table Eatery Group Ltd.  o/a Breakfast Table,"Vancouver, BC V6H 1H6",6311-Food service supervisors,1
,,Bremer Canada Enterprises Ltd.o/a Bella Coola Valley Inn,"BELLA COOLA, BC V0T 1C0","6313-Accommodation, travel, tourism and related services supervisors",1
,,BS4U Japanese Restaurant Ltd.  o/a Broadway Station Sushi Restaurant,"Vancouver, BC V5N 1W1",6322-Cooks,1
,,Buk Chang Dong House Of Tofu Soup Corporation,"Burnaby, BC V3N 4J5",6322-Cooks,1
,,Buttazzoni Amusements Inc,"Langley, BC V1M 2Y2","6711-Food counter attendants, kitchen helpers and related support occupations",12
,,C & H Enterprises Ltd.,"Vancouver, BC V6Z 1B6",6322-Cooks,1
,,C & J Development Enterprises Ltd.,"VANCOUVER, BC V6G 2T6",6341-Hairstylists and barbers,1
,,C&E Enterprises Ltd.,"Vancouver, BC V5Z 2X8",6322-Cooks,1
,,C. Stewart Enterprises Inc.,"VERNON, BC V1T 5C6",6311-Food service supervisors,2
,,Canada Nest Immigration Consulting Ltd.,"Vancouver, BC V6E 2S1",1241-Administrative assistants,1
,,Canada Tour System Inc.,"VANCOUVER, BC V6B 1L8","6313-Accommodation, travel, tourism and related services supervisors",1
,,Canyon Springs Academy Inc. o/a Canyon Springs Montessori Academy,"Pitt Meadows, BC V3Y 1Z1",4214-Early childhood educators and assistants,2
,,Capital Core Financial Inc,"Vancouver, BC V5Z 3X7",1241-Administrative assistants,1
,,Celine Supermarket Ltd,"Victoria, BC V8V 3K3",6322-Cooks,1
,,Chad Thai Corp.,"Burnaby, BC V5C 2H9",6322-Cooks,1
,,Chandni Enterprises Ltd,"Kelowna, BC V1X 3H6",6322-Cooks,1
,,Changwon Hong o/a Sashimi Sushi,"Coquitlam, BC V3B 5R5",6322-Cooks,1
,,Chilliwackmaru Restaurant Ltd.,"Chilliwack, BC V2R 0M5",6322-Cooks,1
,,Chou & Chin Education Inc,"Coquitlam, BC V3B 8A9",4214-Early childhood educators and assistants,1
,,Chutney Restaurant Ltd,"KELOWNA, BC V1Y 1W3",6322-Cooks,1
,,Cici Food and Beverage Services Corp,"Burnaby, BC V5H 0G2",6311-Food service supervisors,2
,,Cioppino's Mediterranean Grill Inc,"Vancouver, BC V6B 5P6",6322-Cooks,1
,,CJ Coquitlam Sushi Mori Restaurant Ltd.,"COQUITLAM, BC V3H 4E2",6322-Cooks,1
,,CKS Holdings Ltd.,"Lytton, BC V0K 1Z0",6332-Bakers,1
,,Clark Crème Café 4 Ltd.,"Vancouver, BC V5L 3K6",6311-Food service supervisors,1
,,Clearbrook Produce Ltd.,"NORTH VANCOUVER, BC V7J 0A1",6322-Cooks,1
,,Columbine Food Services Inc dba A & W,"VERNON, BC V1T 5C6",6311-Food service supervisors,4
,,Crystal Cove Beach Resort Inc,"TOFINO, BC V0R 2Z0",6731-Light duty cleaners,3
,,Cuevas Holdings Inc o/a Originals Mexicano,"Port Moody, BC V3H 1Y6",6322-Cooks,1
,,Curry Den Restaurant Inc,"Richmond, BC V6X 1Z7",6311-Food service supervisors,1
,,Curry Sensation Restaurant Inc.,"SURREY, BC V4P 1G6",6322-Cooks,2
,,D & A Apparel Inc.,"Nanaimo, BC V9T 2L8","6342-Tailors, dressmakers, furriers and milliners",1
,,Da Tandoor Restaurant Ltd.,"Kelowna, BC V1Y 1R1",6322-Cooks,1
,,Dake Sushi Ltd.,"Abbotsford, BC V2T 2X2",6322-Cooks,1
,,Damso Restaurant Bute Ltd.  o/a Damso Modern Korean Cuisine,"Vancouver, BC V6E 4H6",6311-Food service supervisors,1
,,Dandy Enterprises Ltd.o/a Hungry Bear Restaurant,"Fort St. John, BC V1J 1Z3",6311-Food service supervisors,1
,,Dave Clarke dba Vector Corrosion Technologies Ltd.,"Delta, BC V3M 6Y9",7282-Concrete finishers,1
,,Delizie Italiane Bakery and Bistro Ltd,"Maple Ridge, BC V2X 3H9",6332-Bakers,1
,,Deol Gas Ltd,"Pitt Meadows, BC V3Y 2J5",6211-Retail sales supervisors,1
,,Dogs' Avenue Enterprises Inc.,"Richmond, BC V6Y 2N9",6563-Pet groomers and animal care workers,1
,,Dream Easy Kitchens & Bedrooms Inc.,"Vernon, BC V1T 7M5",7272-Cabinetmakers,1
,,Dream Girls Hair & Beauty Studio Ltd,"Surrey, BC V3S 3L5",6341-Hairstylists and barbers,1
,,Dual Mountain Cleaning 2005 Ltd,"Whistler, BC V0N 1B1","0651-Managers in customer and personal services, n.e.c.",1
,,Eagle Kitchen Cabinets Ltd.,"SURREY, BC V3W 3H7",7272-Cabinetmakers,2
,,Eden Foods & Services Inc. o/a The Mexican Gourmet Restaurant,"Port Coquitlam, BC V3B 5Y9",6322-Cooks,1
,,Ersons Food Corp.,"Vancouver, BC V6G 1C2",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Esther's Sheet Metal Ltd.,"Burnaby, BC V5C 3W1",9416-Metalworking and forging machine operators,1
,,Excellent Ideas of Kitchens Ltd.,"Surrey, BC V3W 8J9",1241-Administrative assistants,1
,,Ferguson Point Restaurant Inc o/a Teahouse Restaurant,"Vancouver, BC V6G 3E7",6322-Cooks,2
,,First Class Concessions Inc,"Chilliwack, BC V2P 8E3","6722-Operators and attendants in amusement, recreation and sport",40
,,Flint Holdings Ltd,"Kelowna, BC V1W 3T1",6322-Cooks,2
,,Fornax Holdings Ltd,"VANCOUVER, BC V6E 1N1",6332-Bakers,2
,,Four A's Restaurant Ltd,"Nanaimo, BC V9V 1K8",6322-Cooks,4
,,Four Season Framing Ltd,"Surrey, BC V3V 2S8",7611-Construction trades helpers and labourers,2
,,Frankie's Italian Kitchen & Bar Chilliwack Ltd,"Chilliwack, BC V2R 1A1",6322-Cooks,2
,,Fraser Kids Learning Center,"Surrey, BC V4N 5E9",4214-Early childhood educators and assistants,1
,,Freebies Holdings Inc o/a Domino's Pizza,"Surrey, BC V3T 4H4",6322-Cooks,1
,,Futec Technology Inc.,"BURNABY, BC V5J 1Z8",6332-Bakers,1
,,Future Tech Glass & Closet Organizer Ltd.,"Surrey, BC V3W 8H8",7611-Construction trades helpers and labourers,1
,,Gangnam Style Chicken & Pizza Restaurant Ltd.,"Surrey, BC V3R 4G8",6322-Cooks,1
,,Genjie Holdings Ltd,"Vancouver, BC V6E 1C1",6322-Cooks,2
,,Georgia Pizza Inc. dba Domino's Pizza,"Port Coquitlam, BC V3C 6N2",6311-Food service supervisors,3
,,Ginza Ichiban Cuisine Ltd. o/a Ginza Ichiban Japanese Restaurant,"Quesnel, BC V2J 4C1",6322-Cooks,1
,,Gold Rush Pizza Inc. o/a Domino's Pizza,"Port Coquitlam, BC V3C 6N2",6311-Food service supervisors,1
,,Graystone Enterprises Ltd.,"Sechelt, BC V0N 3A3",8611-Harvesting labourers,5
,,GW & G Investments Inc. o/a Burger King,"Chilliwack, BC V2R 1A3","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Gyo Para Restaurant Co. Ltd.,"Vancouver, BC V6K 2C8",6322-Cooks,1
,,Haley Services Inc. o/a Blenz Coffee,"VANCOUVER, BC V5Z 1G6",6311-Food service supervisors,1
,,Hamada Japanese Restaurant Ltd.,"Maple Ridge, BC V2X 0L4",6311-Food service supervisors,1
,,,,6322-Cooks,2
,,Han Kook Meat Trading Ltd.,"Burnaby, BC V5C 5E3","6331-Butchers, meat cutters and fishmongers - retail and wholesale",2
,,Han Mobility Consulting Ltd.,"Burnaby, BC V3N 4R7",6211-Retail sales supervisors,1
,,Han Yang Rice Cake & Food Inc.,"Coquitlam, BC V3K 3V9",6332-Bakers,1
,,Handi Cuisine Ltd.,"WEST VANCOUVER, BC V7V 1A6",6322-Cooks,2
,,Hanhon Enterprises Ltd,"Richmond, BC V7A 4E7",0631-Restaurant and food service managers,1
,,,,6322-Cooks,2
,,Hanok Burnaby Restaurant Ltd,"North Vancouver, BC V7M 1E7",6322-Cooks,1
,,Hanok Restaurant Ltd.,"Richmond, BC V6X 1C4",6322-Cooks,1
,,Hansem Travel Ltd.,"Coquitlam BC, BC V3K 3V8","6313-Accommodation, travel, tourism and related services supervisors",1
,,Hapag Ihaw-Ihaw Restaurant,"Vancouver, BC V5X 1S9",6322-Cooks,4
,,Happy Kids World Childcare Inc.,"Coquitlam, BC V3B 7C8",4214-Early childhood educators and assistants,1
,,Harminder Foods Inc.,"Brentwood Bay, BC V8M 1R1","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Hawksworth Restaurant Services Inc.,"VANCOUVER, BC V6C 0B4",6322-Cooks,1
,,HEM Enterprise Ltd,"Vancouver, BC V6B 2P2",6322-Cooks,1
,,High Five Nails Spa Inc.,"Abbotsford, BC V3G 2K8","6562-Estheticians, electrologists and related occupations",2
,,Hiko Sushi,"Abbotsford, BC V3G 2K8",6322-Cooks,1
,,Hiraku Sushi Ltd. o/a Hiraku Sushi Japanese Restaurant,"Coquitlam, BC V3E 0J5",6322-Cooks,1
,,Hiroba DK Food Service Ltd,"Port Coquitlam, BC V3C 3G3",6322-Cooks,1
,,Hi-Snaz Enterprises Ltd o/a Misako Hair Studio,"Richmond, BC V6X 4G4",6341-Hairstylists and barbers,1
,,Hitori Enterprises Ltd.,"Langley, BC V3A 8T1",6322-Cooks,2
,,HJH Holdings Ltd. DBA One20 Pub & Grill,"Delta, BC V4C 6P7",0631-Restaurant and food service managers,1
,,HK Holdings Ltd,"Terrace, BC V8G 1P9",6322-Cooks,1
,,Hobbs Gourmet Ltd,"Coquitlam, BC V3E 1K9",6322-Cooks,2
,,Hobin Foods Ltd.,"Victoria, BC V8W 3M9","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Hoe! Hoe! Hoe! Gardening Services Ltd.,"Vancouver, BC V6N 3S2",8612-Landscaping and grounds maintenance labourers,1
,,Hong-Min Food Corporation  o/a Tokyo Joe's Sushi Factory,"Richmond, BC V6X 3K8",6322-Cooks,1
,,Hoya Enterprise Inc.,"Vancouver, BC V5X 1X3",6322-Cooks,2
,,HSP Bahia Enterprises Ltd,"Chilliwack, BC V2R 0M6","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Hyack Sushi Inc.,"NEW WESTMINSTER, BC V3M 3N9",6322-Cooks,1
,,I&G Bismarketing Ltd.,"Abbotsford, BC V3G 2K8",6311-Food service supervisors,6
,,India Bistro Ltd,"Vancouver, BC V6E 1N2",6322-Cooks,2
,,Infini Investments Ltd.,"Abbotsford, BC V4X 2M9",6322-Cooks,1
,,Inno Foods Inc.,"Coquitlam, BC V3K 7C2",6332-Bakers,1
,,Internation Investments Inc o/a A&W Restaurant,"Abbotsford, BC V3G 2K8",6311-Food service supervisors,1
,,Irene & Ian Food Inc. o/a Yanaki Sushi,"Vancouver, BC V5Z 1A6",0631-Restaurant and food service managers,1
,,J D N Investments Ltd,"VANCOUVER, BC V6J 1N3",6322-Cooks,1
,,J&K Richard Hair Ltd,"Coquitlam, BC V3B 0G5",6341-Hairstylists and barbers,2
,,JAVCE Management Ltd. o/a Patron Tacos & Cantina,"Vancouver, BC V6B 0E7",6322-Cooks,1
,,jennifer kim wellness ltd.,"Vancouver, BC V5V 2E1",6211-Retail sales supervisors,1
,,JJ43 Supplies Ltd.,"Vancouver, BC V6B 0J4",6322-Cooks,1
,,Jong Ga Jip Korean Restaurant,"BURNABY, BC V3N 4N3",6322-Cooks,1
,,JPT Japanese Restaurant Ltd,"Surrey, BC V3S 9A5",6322-Cooks,1
,,JYS Investment Inc.  o/a Dae-ji Restaurant,"Coquitlam, BC V3B 0G2",6322-Cooks,1
,,K & OH Holdings Ltd. o/a Kita No Donburi,"VANCOUVER, BC V6B 3H5",6322-Cooks,1
,,Kadoya Japanese Restaurant Ltd,"Vancouver, BC V6E 1M5",6322-Cooks,1
,,Karai Enterprises Ltd.,"Port Hardy, BC V0N 2P0",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Kelowna Barbershops Limited,"Kelowna, BC V1Y 8R4",6341-Hairstylists and barbers,4
,,Ki-Isu Restaurant Inc.,"Vancouver, BC V6Z 2R6",6322-Cooks,1
,,KJH Langley Sushi Mori Restaurant Ltd.  o/a SushiMori,"LANGLEY, BC V2Y 1A5",6322-Cooks,2
,,KT Korean Restaurant Ltd. o/a Korean BBQ Grill,"Kamloops, BC V2E 2J7",6311-Food service supervisors,1
,,Kuddles Early Infant Stimulation Centre Ltd.,"North Vancouver, BC V7R 4H8",4214-Early childhood educators and assistants,2
,,Kuma Restaurant Group Inc. o/a Tako Restaurant,"VANCOUVER, BC V6L 3C1",6322-Cooks,1
,,Kurama Sushi Japanese Restaurant,"Nelson, BC V1L 4H7",6322-Cooks,1
,,La Belle Christine's Hair Ltd.  o/a La Belle,"Burnaby, BC V3J 1N3",6341-Hairstylists and barbers,3
,,La Meza Grill Ltd,"Surrey, BC V3V 7K5",6322-Cooks,1
,,Las Margaritas Restaurant 4th Ave Ltd.,"Vancouver, BC V6J 1M7",6322-Cooks,4
,,Lee's Korean Food Restaurant Ltd.  o/a Hee Rae Deung Korean Restaurant,"Coquitlam, BC V3K 3V9",6322-Cooks,1
,,Loro Child Care Ltd. o/a Kiddie Kollege Daycare,"RICHMOND, BC V6W 1E8",4214-Early childhood educators and assistants,1
,,Lougheed Wasabi Sushi & Grill Ltd,"Maple Ridge, BC V2X 2S1",6322-Cooks,1
,,Luke Bros. International Trading Ltd. o/a Uncle's Meat Factory,"Burnaby, BC V5E 2P8","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,Mal Li Jang Sung Enterprise Ltd,"Surrey, BC V3T 2B3",6322-Cooks,2
,,Mama's Dumpling House Corporation Limited,"Richmond, BC V7A 5E2",6311-Food service supervisors,1
,,Manna Sushi Japanese Restaurant Inc.,"Vancouver, BC V5T 1B1",6322-Cooks,1
,,Marutama Food Services Ltd,"Vancouver, BC V6G 2J6",6311-Food service supervisors,3
,,Masquesolo Sushi and Kitchen Inc,"Surrey, BC V3S 4E3",6322-Cooks,1
,,Mauve Hair & Beauty Ltd,"Richmond, BC V6Y 4M8",6341-Hairstylists and barbers,2
,,Maxum Automotive Refinishing Ltd,"Kelowna, BC V1Y 7R7",7612-Other trades helpers and labourers,1
,,Mazaj Restaurant Inc.,"Langley, BC V1M 2Y2",6322-Cooks,1
,,McLure Farms and Fruit Stand Ltd.,"MCLURE, BC V0E 2H0",0821-Managers in agriculture,1
,,McTavish Catering Ltd (DBA) Tim Horton's,"Maple Ridge, BC V2X 0P1",6311-Food service supervisors,3
,,Meadow Valley Meats Ltd.,"Chilliwack, BC V2P 4W8","9462-Industrial butchers and meat cutters, poultry preparers and related workers",4
,,Mega Japanese Restaurant Ltd.  o/a Mega Sushi,"Richmond, BC V7E 2Y4",6322-Cooks,1
,,Melu Juice and Health Bar Ltd.,"Vancouver, BC V6E 2S1",6311-Food service supervisors,1
,,Mike's Barber Shop Inc,"Fort St. John, BC V1J 5Z2",6341-Hairstylists and barbers,1
,,Milsoh Foodattic Ltd.,"Vancouver, BC V6B 1G8",6322-Cooks,2
,,Mincey O.C. Foods Ltd o/a Dairy Queen,"SURREY, BC V3W 7T9",6311-Food service supervisors,1
,,MJC Enterprises Ltd o/a Subway,"Victoria, BC V8T 5E4",6311-Food service supervisors,1
,,Modo Sushi Ltd. o/a Sushi Modo,"Burnaby, BC V3V 1B8",6321-Chefs,1
,,,,6322-Cooks,1
,,Momo Sushi Mission Kelowna Ltd.,"KELOWNA, BC V1Y 1W3",6322-Cooks,1
,,Montessori Beginnings Preschool and Kindergarten (2006) Inc.,"Maple Ridge, BC V2X 2S1",4215-Instructors of persons with disabilities,2
,,Moon Holdings Ltd.,"Vancouver, BC V6Z 1E4",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Morning Sun Enterprise Ltd,"Port Coquitlam, BC V3C 3B2",6322-Cooks,1
,,Mr. Shawarma Cafe Ltd.,"Vancouver, BC V5L 1Z1",6322-Cooks,1
,,Mr. Sushi Restaurant Inc.,"North Vancouver, BC V7J 2A3",6322-Cooks,1
,,Mubarak Restaurant Ltd o/a Subway Restaurant,"Burnaby, BC V5B 1S2",6311-Food service supervisors,2
,,N S H Enterprises Ltd.,"Vancouver, BC V6Z 1A6",6311-Food service supervisors,1
,,Nagomi Project Ltd. o/a Shizenya on Denman,"VANCOUVER, BC V6G 2M7",6311-Food service supervisors,1
,,Nanaimo Joes Enterprises Ltd.,"Nanaimo, BC V9T 1W1",6322-Cooks,2
,,Nari Sushi,"Kelowna, BC V1W 1V3",6322-Cooks,1
,,Neha Hair Salon Ltd.,"Delta, BC V4C 6R8",6341-Hairstylists and barbers,2
,,Nest Early Learning Inc.,"Richmond, BC V6Y 1P4",4214-Early childhood educators and assistants,1
,,New Country Appliances Inc.,"Surrey, BC V3W 0A8",6211-Retail sales supervisors,1
,,New Tokyo Sushi,"Dawson Creek, BC V1G 1Z4",6322-Cooks,2
,,New York Painting & Coating Ltd,"SURREY, BC V3S 2B9",7611-Construction trades helpers and labourers,5
,,Nicola Foods Ltd.,"VERNON, BC V1T 5C6",6311-Food service supervisors,2
,,Nicola Inn Ltd.  o/a Newtown Restaurant,"Merritt, BC V1K 1K1","6313-Accommodation, travel, tourism and related services supervisors",1
,,Nuba Restaurant Group Inc.,"VANCOUVER, BC V6B 1H7",6311-Food service supervisors,2
,,Ocean Rain International Daycare Centre Inc,"Victoria, BC V8P 4J2",4214-Early childhood educators and assistants,1
,,OJ's Duncan Restaurant Inc.,"Duncan, BC V9L 3R5",6322-Cooks,2
,,OK Tour Company Ltd.  o/a OK Tour,"Burnaby, BC V3J 1N3","6313-Accommodation, travel, tourism and related services supervisors",1
,,Okanagan Hospitality Ltd.,"Vernon, BC V1T 7G7",6322-Cooks,1
,,Olive & Anchor Restaurant Ltd.,"West Vancouver, BC V7W 2H1",6322-Cooks,1
,,Ono's Sushi Ltd,"Abbotsford, BC V2T 0C5",6322-Cooks,1
,,Osaka Sushi,"Courtenay, BC V9N 7R6",6322-Cooks,1
,,OZ Chicken Ltd.,"Coquitlam, BC V3B 0J5",6322-Cooks,1
,,Pabla Sweets & Restaurant Inc. o/a Himalaya Sweets & Restaurant,"RICHMOND, BC V6X 2T9",6322-Cooks,1
,,Pacific Link Retail Group Inc.,"Richmond, BC V7A 5J5",6311-Food service supervisors,1
,,Park Seong Bea Enterprise Ltd.,"Victoria, BC V8T 2C4",6322-Cooks,1
,,Pay Less Quality Doors Ltd.,"Surrey, BC V3W 3A6",9533-Other wood products assemblers and inspectors,1
,,Payless Auto Towing Ltd.,"North Vancouver, BC V7J 3V8",7452-Material handlers,1
,,PBRC Food Enterprises Ltd.,"Coquitlam, BC V3E 1J7",6311-Food service supervisors,1
,,Pearl Investments Inc.,"Smithers, BC V0J 2N0",6311-Food service supervisors,1
,,Perfect Lines Enterprises Inc,"North Vancouver, BC V7H 0A2",7294-Painters and decorators (except interior decorators),1
,,Pho Fusion Vietnamese Cuisine Ltd.,"Vernon, BC V1T 9V2",6321-Chefs,1
,,Pinar Enterprises Ltd. o/a Pizza Garden,"Vancouver, BC V5L 3W9",6311-Food service supervisors,1
,,Pizza Knight Ltd,"Surrey, BC V3S 9L9",6311-Food service supervisors,1
,,,,"6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,Portofino Bakery Ltd. o/a Portofino European Bakery,"Victoria, BC V8M 1Z9",6332-Bakers,2
,,Prakashmani Investments Inc.,"INVERMERE, BC V0A 1K7",6311-Food service supervisors,1
,,Precious Early Years Childcare Inc.,"New Westminster, BC V3M 4W8",4214-Early childhood educators and assistants,1
,,Precious Steps Academy Ltd.,"Richmond, BC V7A 4M3",4214-Early childhood educators and assistants,1
,,Prego Caffe & Deli Inc.,"Vancouver, BC V6Z 2M2",6311-Food service supervisors,1
,,Primary Holdings Ltd.,"Vancouver, BC V6E 1B5",6322-Cooks,1
,,Pronto Sandwicheria and Cafe Inc.  o/a Centro Ristorante,"VANCOUVER, BC V6G 2M4",6322-Cooks,1
,,Prospective Investment Inc.,"Richmond, BC V6V 2X8",4214-Early childhood educators and assistants,1
,,PSI Sushi & Roll Ltd. o/a PSI Sush Roll,"Surrey, BC V3T 2W6",6322-Cooks,2
,,Puneet Holdings Inc.,"Cache Creek, BC V0K 1H0","6313-Accommodation, travel, tourism and related services supervisors",1
,,R.F. Hauser Shows Ltd.,"Chilliwack, BC V2R 5P5","6722-Operators and attendants in amusement, recreation and sport",40
,,Rainbow Nails Salon Inc.,"North Vancouver, BC V7M 3X3","6562-Estheticians, electrologists and related occupations",1
,,Ravela Holdings Inc.,"Surrey, BC V3R 1V9",6322-Cooks,1
,,RFG Regency Food Group Inc.,"Kelowna, BC V1Y 6N2",6311-Food service supervisors,1
,,Richmond Apple Tree Childcare,"Richmond, BC V7A 4H7",4214-Early childhood educators and assistants,1
,,Rising Sun Cold Storage Ltd.,"Richmond, BC V6V 1P3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,"Robert Laurin Holdings Ltd, dba Arby's","KELOWNA, BC V1Y 0P8",6311-Food service supervisors,1
,,Roc-Tone School Inc,"North Vancouver, BC V7P 3S2",4214-Early childhood educators and assistants,1
,,Rothschild Fuel Services Ltd.,"Ashcroft, BC V0K 1A0",6211-Retail sales supervisors,1
,,RRRJ Holdings Ltd.,"Vancouver, BC V6Z 1M1",6322-Cooks,2
,,Rue 909 Enterprise Ltd.,"Vancouver, BC V6C 1A8",6322-Cooks,1
,,Sakoon Indian Cuisine Ltd,"HOPE, BC V0X 1L2",6322-Cooks,2
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Salon De Nuvida Ltd,"Vancouver, BC V6B 2W5",6341-Hairstylists and barbers,1
,,Sandhu Operations Ltd.,"Burnaby, BC V5C 3E9",6311-Food service supervisors,2
,,Sandong Restaurant Ltd.  o/a Yewon Restaurant,"COQUITLAM, BC V3K 3V8",6322-Cooks,1
,,Satang Thai Cuisine Ltd.,"Kelowna, BC V1V 2E5",6322-Cooks,1
,,Sciue Yaletown Holdings Inc.,"VANCOUVER, BC V6Z 1W2",6311-Food service supervisors,1
,,Seacastle Enterprises Inc. o/a Burger King,"VICTORIA, BC V9B 1H9",6311-Food service supervisors,1
,,Seacrest Enterprises Ltd,"POWELL RIVER, BC V8A 3B2",6311-Food service supervisors,5
,,Sehmi Japanese Restaurant Courtney Ltd.,"Courtenay, BC V9N 2K4",6322-Cooks,1
,,Sekhon Sales Point Ltd o/a Mac's Convenience Store,"Surrey, BC V3R 1W1",6211-Retail sales supervisors,1
,,SG Fresh Foods dba Subway,"Whistler, BC V0N 1B4","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Shan Holdings Inc.,"Merritt, BC V1K 1C4",6311-Food service supervisors,3
,,Siber Facade Group Inc.,"Burnaby, BC V5J 3J1",7441-Residential and commercial installers and servicers,4
,,Silver Springs Medical Spa Inc.,"Vancouver, BC V6G 1C2",3232-Practitioners of natural healing,1
,,,,"6562-Estheticians, electrologists and related occupations",2
,,Siman Fresh Foods Ltd,"Whistler, BC V0N 1B2","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Sizzling Tandoor Restaurant Ltd.,"Victoria, BC V8Z 2J8",6322-Cooks,2
,,Sky Corean Garden Ltd,"Victoria, BC V8X 1J5",6322-Cooks,1
,,Sky Nails Spa,"Surrey, BC V3S 9A5","6562-Estheticians, electrologists and related occupations",1
,,Sogai Industries Inc,"Victoria, BC V8W 1E1",6322-Cooks,2
,,Soo Management Inc.  o/a Sushi Nanaimo,"Vancouver, BC V5L 4R7",6322-Cooks,1
