"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
British Columbia,    High Wage,Jim Pattison Industries Ltd.,"Surrey, BC V3R 0H9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Jireh Trading & Marketing Inc,"Richmond, BC V6V 1J4","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,JMH Holdings BC Ltd,"Langley, BC V4W 4A8",0632-Accommodation service managers,1
British Columbia,    High Wage,JND Education Ltd.,"Vancouver, BC V6B  1L",2175-Web designers and developers,1
British Columbia,    High Wage,Joong Ang Media Ltd.,"Coquitlam, BC V3K 1C8",5241-Graphic designers and illustrators,1
British Columbia,    High Wage,Jordan Mattress Ltd,"SURREY, BC V3W 9Y6",6345-Upholsterers,3
British Columbia,    High Wage,Josan Trucking Ltd.,"Surrey, BC V3V 1E4",7511-Transport truck drivers,4
British Columbia,    High Wage,JPC Services Inc.,"Richmond, BC V7A 5H2",7271-Carpenters,1
British Columbia,    High Wage,JPP Transport Ltd.,"SURREY, BC V3R 5G1",7511-Transport truck drivers,10
British Columbia,    High Wage,JUAN CONSTRUCTION LTD.,"Surrey, BC V3R 0G4",7283-Tilesetters,1
British Columbia,    High Wage,Jun Yuan Restaurant Ltd.,"Vancouver, BC V5P 3W6",0631-Restaurant and food service managers,1
British Columbia,    High Wage,JY SHINWOO CONSTRUCTION LTD.,"Victoria, BC V9C 0G9",7271-Carpenters,1
British Columbia,    High Wage,JY SHINWOO CONSTRUCTION LTD.,"Victoria, BC V9C 0G9",7283-Tilesetters,1
British Columbia,    High Wage,K & H Framing Ltd.,"Surrey, BC V3V 6T5",7271-Carpenters,1
British Columbia,    High Wage,K P Drywall Ltd.,"Surrey, BC V3X 1L9",7271-Carpenters,1
British Columbia,    High Wage,K&C Auto Group Ltd.,"Burnaby, BC V3N 3E3","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,K&K Canada Consulting Inc.,"Burnaby, BC V3N 4R7","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Kahlon Drywall Ltd,"SURREY, BC V3W 1G7","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Kal Inspection & Truck Repair Ltd.,"Surrey, BC V3V 3X5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
British Columbia,    High Wage,Kalawsky Chevrolet Buick GMC Ltd.,"Castlegar, BC V1N 2W4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",3
British Columbia,    High Wage,Kaloya Derma-Tech Ltd,"Surrey, BC V3V 4B8",1221-Administrative officers,1
British Columbia,    High Wage,Kaloya Derma-Tech Ltd,"Surrey, BC V3V 4B8",6411-Sales and account representatives - wholesale trade (non-technical),1
British Columbia,    High Wage,Kamal Landscaping & Gardening Ltd.,"Surrey, BC V3W 2H5","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,    High Wage,KANATANI TRADING LTD.,"North Vancouver, BC V7J 1G5","7334-Motorcycle, all-terrain vehicle and other related mechanics",1
British Columbia,    High Wage,Kanex Framing Ltd,"Abbotsford, BC V2T 5M7","7204-Contractors and supervisors, carpentry trades",1
British Columbia,    High Wage,KEHAR FOODS INTERNATIONAL LTD.,"Surrey, BC V3V 1B5",0601-Corporate sales managers,1
British Columbia,    High Wage,Kelowna Flightcraft Ltd.,"Kelowna, BC V1V 1S1",7315-Aircraft mechanics and aircraft inspectors,17
British Columbia,    High Wage,Ken Johnson Trucking Ltd,"LANGLEY, BC V1M 2X5",7511-Transport truck drivers,5
British Columbia,    High Wage,KEYPLAN Measuring Inc.,"Surrey, BC V3R 4G8",2253-Drafting technologists and technicians,1
British Columbia,    High Wage,Kim & Kwak Co. Enterprises Ltd.,"CHILLIWACK, BC V2R 3C7",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Kimola Construction Ltd,"Maple Ridge, BC V2W 0H9",7271-Carpenters,1
British Columbia,    High Wage,Kinetic OHS Services Ltd.,"NORTH VANCOUVER, BC V7J 1B7",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,King Alignment & Truck Repair Ltd,"Surrey, BC V3W 0K8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,King Gas Ltd,"abbotsford, BC V2T 5K3",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,King Gas Ltd,"abbotsford, BC V2T 5K3",7251-Plumbers,2
British Columbia,    High Wage,King Taj Granite Ltd.,"SURREY, BC V3W 3A6",1241-Administrative assistants,1
British Columbia,    High Wage,Kings Autoguard Ltd.,"Vancouver, BC V5N 2T6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,KNIGHT RIDER PATROL LTD.,"Surrey, BC V3W 1R1",6316-Other services supervisors,2
British Columbia,    High Wage,KO&LEE HOLDINGS LTD,"RADIUM HOT SPRINGS, BC V0A 1M0",0632-Accommodation service managers,1
British Columbia,    High Wage,KONCRETO FORMING LTD,"Maple Ridge, BC V2X 0P2",7271-Carpenters,2
British Columbia,    High Wage,Kowalski Accounting & Bookkeeping Inc.,"White Rock, BC V4B 3X7","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,Krishna & Associates Advisors Inc,"SURREY, BC V3W 4E9",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,KS Garage Door Ltd.,"Vancouver, BC V5S 2T6",7441-Residential and commercial installers and servicers,1
British Columbia,    High Wage,KSNG Enterprises Ltd.,"VANCOUVER, BC V5R 4G8",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Kuma Restaurant Group Inc.,"Vancouver, BC V6B 0J5",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Kumar Construction Inc.,"Mission, BC V2V 3M8",1221-Administrative officers,1
British Columbia,    High Wage,Kwantlen Pizza Ltd,"Surrey, BC V3W 2M6",6322-Cooks,1
British Columbia,    High Wage,L. KNIGHT CONSTRUCTION LTD.,"SURREY, BC V3R 2Y8",7271-Carpenters,1
British Columbia,    High Wage,Lakha Drywall Ltd.,"SURREY, BC V3W 2E5","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Lalli Bros Express Ltd.,"SURREY, BC V3W 4E9",7511-Transport truck drivers,15
British Columbia,    High Wage,Lally Trucking Ltd.,"PRINCE GEORGE, BC V2N 4Y3",7511-Transport truck drivers,5
British Columbia,    High Wage,Lane Construction Services LTD,"Vancouver, BC V5S 1S1",7271-Carpenters,8
British Columbia,    High Wage,Legacy Kitchen Cabinets Ltd,"SURREY, BC V3W 3B2",1241-Administrative assistants,1
British Columbia,    High Wage,Lemongrass House Canada Ltd.,"Vancouver, BC V6B 2K7",6211-Retail sales supervisors,1
British Columbia,    High Wage,Levcon Construction Ltd.,"Vancouver, BC V6J 1M8",7271-Carpenters,1
British Columbia,    High Wage,Lighting Geek Entertainment Inc.,"RICHMOND, BC V6W 1J8",2133-Electrical and electronics engineers,1
British Columbia,    High Wage,Lincor Enterprises Ltd,"Vancouver, BC V6P 6R9",7294-Painters and decorators (except interior decorators),1
British Columbia,    High Wage,LIQUOR LANDMARK HOLDINGS LTD.,"SURREY, BC V3W 3C3",6211-Retail sales supervisors,2
British Columbia,    High Wage,LLH Eatery Inc.,"Vancouver, BC V6G 1C9",0631-Restaurant and food service managers,1
British Columbia,    High Wage,LOTUS ALUMINUM RAILINGS LTD.,"Surrey, Bc, BC V3W 1B3",7237-Welders and related machine operators,1
British Columbia,    High Wage,LOW COST AUTO BODY LTD,"SURREY, BC V3W 0J5",1221-Administrative officers,1
British Columbia,    High Wage,LOW COST AUTO BODY LTD,"SURREY, BC V3W 0J5",7237-Welders and related machine operators,1
British Columbia,    High Wage,LOW COST AUTO BODY LTD,"SURREY, BC V3W 0J5",7322-Motor vehicle body repairers,2
British Columbia,    High Wage,Low Cost Fencing & Construction Ltd.,"Surrey, BC V3S 3G4",7271-Carpenters,1
British Columbia,    High Wage,LPS 3 Industries Ltd.,"Delta, BC V4K 3N3",7511-Transport truck drivers,6
British Columbia,    High Wage,LSF IMMIGRATION CONSULTANT INC,"Vancouver, BC V6C 3E8",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,LUBBEE HOLDING INC.,"MAPLE RIDGE, BC V2X 3E1",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Lucky 6 International Industrial Co Ltd.,"Chilliwack, BC V2R 3W8",6314-Customer and information services supervisors,1
British Columbia,    High Wage,Lucky Plumbing & Heating Ltd.,"Surrey, BC V3W 6E4",7251-Plumbers,2
British Columbia,    High Wage,LUCKY TILES LTD.,"SURREY, BC V3R 1Z9",7283-Tilesetters,3
British Columbia,    High Wage,Lululemon Athletica Canada Inc.,"Vancouver, BC V6J 1C7","5232-Other performers, n.e.c.",4
British Columbia,    High Wage,Lululemon Athletica Canada Inc.,"Vancouver, BC V6J 1C7","5243-Theatre, fashion, exhibit and other creative designers",1
British Columbia,    High Wage,M & K Excavating Ltd.,"Surrey, BC V3W 1B6",7521-Heavy equipment operators (except crane),1
British Columbia,    High Wage,M.G. Roofing & Siding Ltd,"Surrey, BC V3W 0P1",7271-Carpenters,1
British Columbia,    High Wage,MAC Labour LTD,"New Westminster, BC V3L 0C3",7282-Concrete finishers,2
British Columbia,    High Wage,MacCarthy Motors (Terrace) Ltd.,"Prince Rupert, BC V8J 4J5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Mahadev Security Services Ltd.,"VANCOUVER, BC V5X 1R7",1221-Administrative officers,1
British Columbia,    High Wage,Maharaja Catering Ltd.,"Surrey, BC V3W 1R1",6322-Cooks,1
British Columbia,    High Wage,Mahavir Plastics Canada Ltd.,"RICHMOND, BC V7A 5H5","0016-Senior managers - construction, transportation, production and utilities",1
British Columbia,    High Wage,Mahek Restaurant & Lounge Ltd,"Surrey, BC V3V 4B9",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Mak Transportation Services INC.,"West Kelowna, BC V1Z 2M3",7511-Transport truck drivers,1
British Columbia,    High Wage,Mako Wood Furniture Inc.,"Surrey, BC V3W 2V9",7511-Transport truck drivers,4
British Columbia,    High Wage,Malhi Brother Enterprises Ltd.,"ABBOTSFORD, BC V2T 6Y8",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Malwa Motels Inc. o/a Days Inn Golden,"Golden, BC V0A 1H1",0632-Accommodation service managers,1
British Columbia,    High Wage,Maple Glass Holdings Ltd,"Victoria, BC V9B 0A5",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Maple Lighting Ltd,"Richmond, BC V6V 1J4",2175-Web designers and developers,1
British Columbia,    High Wage,Maple Ridge Carpet Center 2014 Ltd,"MAPLE RIDGE, BC V2X 2C2",7295-Floor covering installers,1
British Columbia,    High Wage,Marathon Electric Ltd,"Burnaby, BC V5A 2E2",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,Marine Seafood Inc.,"Delta, BC V4G 0A2",1241-Administrative assistants,1
British Columbia,    High Wage,Mary Browns Famous Chicken & Taters,"Chilliwack, BC V2P 2M6",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Massoud Holdings Ltd.,"Enderby, BC V0E 1V0",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Mathison Academy Inc,"Vancouver, BC V6M 2A7",4021-College and other vocational instructors,1
British Columbia,    High Wage,Mauritana Enterprises Ltd.,"VANCOUVER, BC V5M 1W2",6321-Chefs,1
British Columbia,    High Wage,MAXEME AUTOMOTIVE SERVICE LTD.,"Richmond, BC V6X 2P9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Medihand Rapha Laboratory Inc.,"Coquitlam, BC V3K 1C9","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,    High Wage,Medina Concrete Services Ltd,"Vancouver, BC V5V 4H1",7282-Concrete finishers,2
British Columbia,    High Wage,Mehar Finishing Ltd,"SURREY, BC V3S 7X8",7271-Carpenters,1
British Columbia,    High Wage,Mehar Finishing Ltd.,"SURREY, BC V3S 7X8",7271-Carpenters,1
British Columbia,    High Wage,Melo Construction Ltd,"Vancouver, BC V5V 2W8",1221-Administrative officers,1
British Columbia,    High Wage,MEM Services Ltd.,"Richmond, BC V6V 0A8",6732-Specialized cleaners,1
British Columbia,    High Wage,MESPA Forming Inc.,"VANCOUVER, BC V6G 1E5",7271-Carpenters,2
British Columbia,    High Wage,Metricon Construction Ltd.,"Surrey, BC V3W 4G1",1241-Administrative assistants,2
British Columbia,    High Wage,Metro Testing & Engineering Ltd,"BURNABY, BC V5J 4V6",1223-Human resources and recruitment officers,1
British Columbia,    High Wage,Metro Testing & Engineering Ltd.,"BURNABY, BC V5J 4V6",2231-Civil engineering technologists and technicians,2
British Columbia,    High Wage,Mexican Reproductive Medicine Counselling Ltd,"VANCOUVER, BC V6H 3X8","4153-Family, marriage and other related counsellors",1
British Columbia,    High Wage,Mian Brothers Transport Ltd.,"SURREY, BC V3W 1N6",0731-Managers in transportation,1
British Columbia,    High Wage,Miles's End Motors Ltd.,"Vancouver, BC V6J 1K7",0114-Other administrative services managers,1
British Columbia,    High Wage,Milestone's Grill & Bar,"Abbotsford, BC V2T 0C5",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Milestone's Grill & Bar,"Delta, BC V4M 0B3",0631-Restaurant and food service managers,2
British Columbia,    High Wage,Millbrook Roofing & Sheet Metal Inc.,"Armstrong, BC V0E 1B6",7271-Carpenters,1
British Columbia,    High Wage,Millstream Flour Mills(1991) Corporation,"DELTA, BC V4G 1E4",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Millstream Flour Mills(1991) Corporation,"DELTA, BC V4G 1E4",2281-Computer network technicians,1
British Columbia,    High Wage,Ming Yuan Lighting Ltd.,"RICHMOND, BC V6V 2H7",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Mint Painting and Renovation Ltd,"Maple Ridge, BC V4R 1M9",7294-Painters and decorators (except interior decorators),1
British Columbia,    High Wage,Mirage Banquet Hall Ltd.,"Surrey, BC V3S 1Z2",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Mirage Banquet Hall Ltd.,"Surrey, BC V3S 1Z2",6311-Food service supervisors,2
British Columbia,    High Wage,Mirage Banquet Hall Ltd.,"Surrey, BC V3S 1Z2",6315-Cleaning supervisors,2
British Columbia,    High Wage,Mirage Banquet Hall Ltd.,"Surrey, BC V3S 1Z2",6322-Cooks,2
British Columbia,    High Wage,Misty Blue Transport Ltd.,"Surrey, BC V3S 0X3",7511-Transport truck drivers,4
British Columbia,    High Wage,Mitrux Services Ltd.,"Abbotsford, BC V2T 6J8",7511-Transport truck drivers,10
British Columbia,    High Wage,MJT Management Ltd,"Sidney, BC V8L 2X3",3233-Licensed practical nurses,1
British Columbia,    High Wage,Mlearn Technologies Inc.,"VANCOUVER, BC V6C  3E","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,MM Sponge and Foam Fabrication Ltd.,"SURREY, BC V3W 3A6",1241-Administrative assistants,1
British Columbia,    High Wage,Modern Fabrication Ltd.,"Surrey, BC V3W 0N6",7236-Ironworkers,1
British Columbia,    High Wage,Modern Home Furnishing Inc.,"Surrey, BC V3W 2V3",0621-Retail and wholesale trade managers,2
British Columbia,    High Wage,Modern Home Furnishing Inc.,"Surrey, BC V3W 2V3",6211-Retail sales supervisors,1
British Columbia,    High Wage,Modern Powder Coatings (Canada) Ltd,"Surrey, BC V3W 1E5",7237-Welders and related machine operators,1
British Columbia,    High Wage,Modern Time Aluminum 2009 Ltd,"SURREY, BC V3W 1E6",9612-Labourers in metal fabrication,2
British Columbia,    High Wage,Moga Constructions Ltd.,"Surrey, BC V3W 9B2",7271-Carpenters,1
British Columbia,    High Wage,Moh Trucking Ltd.,"LANGLEY, BC V4W 1L1",7511-Transport truck drivers,4
British Columbia,    High Wage,Momo Sushi,"Vancouver, BC V6G 2J7",6322-Cooks,1
British Columbia,    High Wage,Mortise Construction Ltd.,"Surrey, BC V3V 4B9",2234-Construction estimators,1
British Columbia,    High Wage,Motorways Transport Ltd,"Surrey, BC V4N 4P8",7511-Transport truck drivers,3
British Columbia,    High Wage,Mroke Contracting Ltd,"BURNABY, BC V5J 0B6","7303-Supervisors, printing and related occupations",1
British Columbia,    High Wage,MRP Framing Ltd,"Surrey, BC V3W 1R1",7271-Carpenters,2
British Columbia,    High Wage,MSKI Technology Inc.,"ABBOTSFORD, BC V3G 0C6","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
British Columbia,    High Wage,Nagin Enterprises Inc,"PORT COQUITLAM, BC V3B 8E5","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
British Columbia,    High Wage,Namaskar Restaurant Ltd.,"SURREY, BC V3W 4C9",6311-Food service supervisors,1
British Columbia,    High Wage,Namaskar Restaurant Ltd.,"SURREY, BC V3W 4C9",6322-Cooks,1
British Columbia,    High Wage,Nanda Jewellers Inc.,"Vancouver, BC V5X 3H2",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Nash Construction Group Inc,"NEW WESTMINSTER, BC V3M 5E5",7293-Insulators,1
British Columbia,    High Wage,National Drywall Ltd,"VANCOUVER, BC V5R 3C2","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,National Hearing Services Inc,"Victoria, BC V8W 1V7",3141-Audiologists and speech-language pathologists,1
British Columbia,    High Wage,Nationwide Building Maintenance Inc.,"Surrey, BC V3W 2Y4","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,    High Wage,Natt Brothers Homes Ltd.,"SURREY, BC V3V 6G4","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
British Columbia,    High Wage,Natt Enterprises Ltd,"SURREY, BC V3W 3J7",7312-Heavy-duty equipment mechanics,2
British Columbia,    High Wage,NAVIGATOR ENTERPRISES LTD,"SURREY, BC V3V 5G2",7511-Transport truck drivers,10
British Columbia,    High Wage,NCC Construction Ltd,"SURREY, BC V3W 3H2",7271-Carpenters,4
British Columbia,    High Wage,NDH Development INC.,"West Vancouver, BC V7T 1B8","7204-Contractors and supervisors, carpentry trades",1
British Columbia,    High Wage,Nehru Accounting Associates Inc.,"SURREY, BC V3W 3H2",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Neptune Freightways Ltd,"SURREY, BC V3S 6G5",7511-Transport truck drivers,12
British Columbia,    High Wage,Neptune Homes Ltd.,"Surrey, BC V3V 3Z7",7271-Carpenters,1
British Columbia,    High Wage,Net All Road Holding Ltd.,"RICHMOND, BC V6X 3K1","0014-Senior managers - health, education, social and community services and membership organizations",1
British Columbia,    High Wage,New City Contracting Ltd,"Vancouver, BC V6A 2E3",1121-Human resources professionals,1
British Columbia,    High Wage,New City Contracting Ltd.,"Vancouver, BC V6A 2E3",0711-Construction managers,10
British Columbia,    High Wage,New Generation Cabinets Ltd.,"PENTICTON, BC V2A 4L3",7272-Cabinetmakers,1
British Columbia,    High Wage,New Millenium Tire Centre (2017) Ltd.,"SURREY, BC V3T 3E5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,New Millenium Tire Centre Ltd.,"SURREY, BC V3V 3G7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
British Columbia,    High Wage,New Moon Express Ltd,"Surrey, BC V3V 3X9",7511-Transport truck drivers,10
British Columbia,    High Wage,New Superior Home Inspection Services Ltd.,"Surrey, BC V3W 1R1",7271-Carpenters,1
British Columbia,    High Wage,New Vision Carpentry & Concrete Ltd.,"Burnaby, BC V5H 0E6",7271-Carpenters,2
British Columbia,    High Wage,New World Enterprise Inc.,"Burnaby, BC V5J 5H7",2175-Web designers and developers,1
British Columbia,    High Wage,New World Screen Printing Ltd,"Surrey, BC V3S 1Z8","7303-Supervisors, printing and related occupations",1
British Columbia,    High Wage,Newton AC Ltd.,"Surrey, BC V3W 1X6",1241-Administrative assistants,1
British Columbia,    High Wage,Newton AC Ltd.,"Surrey, BC V3W 1X6",7251-Plumbers,2
British Columbia,    High Wage,Newton Electrical Ltd.,"Surrey, BC V3W 9P4",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,NEWTON SWEETSHOP & RESTAURANT LTD.,"SURREY, BC V3W 2P2",6322-Cooks,2
British Columbia,    High Wage,Newville Drywall Ltd.,"SURREY, BC V3W 4E9",1221-Administrative officers,1
British Columbia,    High Wage,Nexgen Electrical Ltd,"Surrey, BC V3W 8W4",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,NEXTGEN DEVELOPMENTS LTD,"Surrey, BC V3T 1K6","7202-Contractors and supervisors, electrical trades and telecommunications occupations",1
British Columbia,    High Wage,NEXTGEN DEVELOPMENTS LTD,"Surrey, BC V3T 1K6",7245-Telecommunications line and cable workers,2
British Columbia,    High Wage,Nextrux Transport Ltd.,"Surrey, BC V3W 3N4",1241-Administrative assistants,1
British Columbia,    High Wage,Nihal Labour Contracting Ltd,"Kamloops, BC V2B 8L5",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Nijjar Trucking Ltd.,"Surrey, BC V3R 2S5",1221-Administrative officers,1
British Columbia,    High Wage,No Limit Landscaping Ltd.,"VANCOUVER, BC V5V 2S1","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,    High Wage,Nodaji Enterprises Ltd.,"West Vancouver, BC V7V 1J4",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Noh Design & Construction Ltd.,"Surrey, BC V4N 6K3",7271-Carpenters,1
British Columbia,    High Wage,Noor Drywall Inc,"Surrey, BC V3W 3X1","7284-Plasterers, drywall installers and finishers and lathers",1
British Columbia,    High Wage,Noor Painting Ltd.,"Surrey, BC V3W 2K9",7294-Painters and decorators (except interior decorators),2
British Columbia,    High Wage,Noor Windows & Blinds Ltd,"ABBOTSFORD, BC V2T 5G2",1241-Administrative assistants,1
British Columbia,    High Wage,Noor Windows & Blinds Ltd,"ABBOTSFORD, BC V2T 5G2",7292-Glaziers,1
British Columbia,    High Wage,Noor Windows & Blinds Ltd,"ABBOTSFORD, BC V2T 5G2",7441-Residential and commercial installers and servicers,2
British Columbia,    High Wage,Nordel Tire Ltd,"DELTA, BC V4C 6R6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Nordia Inc.,"Nanaimo, BC V9T 1W1",2175-Web designers and developers,1
British Columbia,    High Wage,Norewest Pumping Inc.,"Kamloops, BC V2C 6X2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Norewest Pumping Inc.,"Kamloops, BC V2C 6X2",7282-Concrete finishers,3
British Columbia,    High Wage,Norquip Services Ltd.,"BURNABY, BC V5J 1P1",2242-Electronic service technicians (household and business equipment),1
British Columbia,    High Wage,North Delta Transport Ltd,"Chilliwack, BC V2R 5L1",7511-Transport truck drivers,6
British Columbia,    High Wage,North Pole Carrier Inc.,"ABBOTSFORD, BC V2T 6X2",7511-Transport truck drivers,1
British Columbia,    High Wage,Northam Distributor Ltd,"SURREY, BC V3W 0R6",1241-Administrative assistants,1
British Columbia,    High Wage,O.Z. Granites Ltd.,"SURREY, BC V3W 1V9",7283-Tilesetters,1
British Columbia,    High Wage,Ocean Blue Trucking Ltd.,"Surrey, BC V4N 1G7",7511-Transport truck drivers,4
British Columbia,    High Wage,Ocean View Landscaping Co Ltd,"SURREY, BC V3S 3J2","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,    High Wage,odyssey international Exports (2004) Ltd,"new westminster, BC V3L 5H4",1221-Administrative officers,1
British Columbia,    High Wage,Okada Earthscape Corporation,"Surrey, BC V3R 9X4",2225-Landscape and horticulture technicians and specialists,1
British Columbia,    High Wage,OLBU Construction Inc.,"Surrey, BC V4N 6K3",7294-Painters and decorators (except interior decorators),3
British Columbia,    High Wage,Olympia Transportation Ltd,"Burnaby, BC V3N 2W1",7511-Transport truck drivers,4
British Columbia,    High Wage,Omni Construction Ltd.,"SURREY, BC V3S 8L5","7284-Plasterers, drywall installers and finishers and lathers",4
British Columbia,    High Wage,Omni Drywall Ltd,"SURREY, BC V3W 4E8","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Omnisolu Technology Inc.,"Richmond, BC V7C 4Z2","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,On Time Excavating & Demolition Ltd,"Surrey, BC V3V 5X1","7204-Contractors and supervisors, carpentry trades",1
British Columbia,    High Wage,One Nine Entertainment Group Ltd.,"RICHMOND, BC V6X 0J8",0125-Other business services managers,1
British Columbia,    High Wage,One Nine Entertainment Group Ltd.,"RICHMOND, BC V6X 0J8",6321-Chefs,2
British Columbia,    High Wage,ONSITE GEEKS LIMITED,"SURREY, BC V3W 3C8",1221-Administrative officers,1
British Columbia,    High Wage,Onstream Transport Ltd,"SURREY, BC V3W 6Y7",7511-Transport truck drivers,10
British Columbia,    High Wage,Orbit carpet & Flooring Ltd,"Abbotsford, BC V2T 6X4",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Orbit Drywall Contracting Inc.,"Surrey, BC V3V 4A1","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Organic Thai Spa Ltd.,"Vancouver, BC V6K 4N3",3236-Massage therapists,1
British Columbia,    High Wage,OTT ELECTRIC LTD.,"SURREY, BC V3V 1V1",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,OVERSEAS FINISHING LTD,"SURREY, BC V3W 1K9",7271-Carpenters,2
British Columbia,    High Wage,P & M Masonry & Construction Ltd.,"Surrey, BC V3V 2C9","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,P D J Framing Ltd.,"Surrey, BC V3W 9X7",7271-Carpenters,1
British Columbia,    High Wage,P.D.J. Framing Ltd,"DELTA, BC V4C 1V7",7271-Carpenters,1
British Columbia,    High Wage,Pacific Blue Specialties Inc.,"Delta, BC V4G 1B5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",3
British Columbia,    High Wage,PACIFIC HOSPITALITY INC.,"SURREY, BC V3R 1J7",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Pacific M&A and Business Brokers Ltd.,"Vancouver, BC V6C 2T6",1241-Administrative assistants,1
British Columbia,    High Wage,Pacific Opera Victoria Association,"Victoria, BC V8T 1A7",5133-Musicians and singers,1
British Columbia,    High Wage,Pacific Stucco Ltd.,"SURREY, BC V3T 4J6","7284-Plasterers, drywall installers and finishers and lathers",1
British Columbia,    High Wage,PAHAL TRUCKING LTD.,"SURREY, BC V3W 1R8",7511-Transport truck drivers,6
British Columbia,    High Wage,Palmaster's Tile & Stone Ltd,"Port Coquitlam, BC V3C 6M2",2234-Construction estimators,1
British Columbia,    High Wage,Pan Pacific Recycling Inc.,"Richmond, BC V6V 1M8","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Pane E Formaggio Operations Ltd.,"VANCOUVER, BC V5L 1V9",1221-Administrative officers,1
British Columbia,    High Wage,PANJAB DRYWALL LTD.,"SURREY, BC V3V 4X6","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,PAR BHULLAR TRUCKING LTD,"richmond, BC V6W 1H1",7511-Transport truck drivers,1
British Columbia,    High Wage,Parbh Homes Ltd,"Surrey, BC V3T 4V9",7271-Carpenters,1
British Columbia,    High Wage,Parbh Homes Ltd,"Surrey, BC V3T 4V9",7611-Construction trades helpers and labourers,2
