"Employers who were issued a negative Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Requested Positions
British Columbia,    High Wage,0923281 BC LTD,"TUMBLER RIDGE, BC V0C 2W0",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,0938995 BC Ltd,"Abbotsford, BC V2T 5K8",7511-Transport truck drivers,5
British Columbia,    High Wage,0952511 BC LTD.,"SURREY, BC V3W 4G3",6411-Sales and account representatives - wholesale trade (non-technical),1
British Columbia,    High Wage,0955796 BC Ltd,"ABBOTSFORD, BC V2T 5E5",0631-Restaurant and food service managers,1
British Columbia,    High Wage,0956338 B.C. Ltd,"surrey, BC V3X 1A6",5252-Coaches,1
British Columbia,    High Wage,1015573 B.C. LTD.,"Surrey, BC V3W 4G2",1221-Administrative officers,1
British Columbia,    High Wage,1015747 BC Ltd.,"Chase, BC V0E 1M0",0631-Restaurant and food service managers,2
British Columbia,    High Wage,1031551 B.C. LTD,"RICHMOND, BC V6X 2C7","0014-Senior managers - health, education, social and community services and membership organizations",1
British Columbia,    High Wage,1061563 BC Ltd,"Vancouver, BC V6A 2E5",1521-Shippers and receivers,1
British Columbia,    High Wage,1085357 B.C. LTD. o/a Chevron Town Pantry,"PRINCE GEORGE, BC V2N 4V8",0621-Retail and wholesale trade managers,2
British Columbia,    High Wage,1153663 BC Ltd.  o/a Instant Imprints,"VANCOUVER, BC V6A 4L4",0601-Corporate sales managers,1
British Columbia,    High Wage,1192134 BC Ltd.,"NELSON, BC V1L 4M4","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,    High Wage,1712318 Ontario Limited,"Victoria, BC V8T 4P7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",12
British Columbia,    High Wage,21 Century Trading Inc.,"Delta, BC V4G 0A2",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,3 Stars Tile & Stone Services Ltd.,"SURREY, BC V3W 4J8",7283-Tilesetters,3
British Columbia,    High Wage,4353587 canada ltd,"Trail, BC V1R 4X1",7322-Motor vehicle body repairers,1
British Columbia,    High Wage,655624 B.C. Ltd,"Mission, BC V4S 1A7",6211-Retail sales supervisors,1
British Columbia,    High Wage,A Filthy Lot Entertainment Inc.,"North Vancouver, BC V7J 1B5","5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",1
British Columbia,    High Wage,a1 building supplies ltd.,"Surrey, BC V3W 4P1",7514-Delivery and courier service drivers,4
British Columbia,    High Wage,A1 Sports Limited,"SURREY, BC V3W 3A8",5241-Graphic designers and illustrators,1
British Columbia,    High Wage,Aim-T Management Inc.,"RICHMOND, BC V7A 3Y2",1223-Human resources and recruitment officers,1
British Columbia,    High Wage,Aios Enterprises Corporation o/a The Village Groom Dog Spa,"West Vancouver, BC V7T 1B9","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,    High Wage,All Seasons Roofing (2001) LTD,"Surrey, BC V3W 5V8","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
British Columbia,    High Wage,Amcco Carrier Ltd.,"Abbotsford, BC V2T 6C7",1241-Administrative assistants,1
British Columbia,    High Wage,Apna Concrete Ltd,"WHITE ROCK, BC V4B 3B5",7282-Concrete finishers,1
British Columbia,    High Wage,Armour Mountain Restaurant,"Barriere, BC V0E 1E0",6311-Food service supervisors,2
British Columbia,    High Wage,Athwal Truck & Trailer Repair Ltd.,"Surrey, BC V3V 3K5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,AUTOMIND GROUP ENTERPRISES LTD,"Vancouver, BC V5T 1Z5",7322-Motor vehicle body repairers,1
British Columbia,    High Wage,B Dhaliwal Gardening & Landscaping Ltd,"SURREY, BC V3X 2E2",2225-Landscape and horticulture technicians and specialists,2
British Columbia,    High Wage,Bayassist Marine Group Ltd.,"VANCOUVER, BC V5Y 3X2",1241-Administrative assistants,1
British Columbia,    High Wage,BDS Job Agency Ltd.,"SURREY, BC V3W 1A4",1223-Human resources and recruitment officers,1
British Columbia,    High Wage,Best Royal Recruiting & Immigration Ltd.,"Burnaby, BC V5H 2E2",0125-Other business services managers,1
British Columbia,    High Wage,Black Sage Bistro Ltd,"Oliver, BC V0H 1T1",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Black Sage Bistro Ltd,"Oliver, BC V0H 1T1",6321-Chefs,1
British Columbia,    High Wage,Black Sage Bistro Ltd,"Oliver, BC V0H 1T1",6322-Cooks,1
British Columbia,    High Wage,"Bodega Ridge Lodge and Cabins, Ltd.","Galiano Island, BC V0N 1P0",0632-Accommodation service managers,1
British Columbia,    High Wage,BRJ Transport LTD,"VANCOUVER, BC V5K 2S3",1241-Administrative assistants,1
British Columbia,    High Wage,Bryn Edwards Physiotherapist Corp.  o/a Brickyard Physiotherapy Corp.,"NANAIMO, BC V9V 1S5",3142-Physiotherapists,1
British Columbia,    High Wage,BTI Roofing Ltd.,"Abbotsford, BC V4X 2K1",7291-Roofers and shinglers,2
British Columbia,    High Wage,Buddys Smoke Shop Ltd.,"Chilliwack, BC V2R 3N5",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Buttar & Buttar87 Corp,"Surrey, BC V4A 2H9",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,C. Keay Investments Ltd. operating multiple businesses,"Delta, BC V4G 1B5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",5
British Columbia,    High Wage,Camo International Trading Ltd.,"BURNABY, BC V5C 6T6",6211-Retail sales supervisors,1
British Columbia,    High Wage,Can American Enterprises Ltd,"SURREY, BC V3W 0M8",7237-Welders and related machine operators,1
British Columbia,    High Wage,Canadian Line Transport LTd,"SURREY, BC V3W 2S2",7511-Transport truck drivers,5
British Columbia,    High Wage,Canadian Valley Growers Ltd.,"Aldergrove, BC V4W 1E7",1311-Accounting technicians and bookkeepers,2
British Columbia,    High Wage,CanBest Education Service Ltd.,"VANCOUVER, BC V6J 1Z3",4033-Educational counsellors,1
British Columbia,    High Wage,Can-Best Tire Services Ltd.,"ABBOTSFORD, BC V3G 2M1",1241-Administrative assistants,1
British Columbia,    High Wage,Cashnow Solutions (Surrey) Inc,"SURREY, BC V3R 8X8",6421-Retail salespersons,1
British Columbia,    High Wage,Chase Subway,"Chase, BC V0E 1M0",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Chengdu Spicy Restaurant Inc.,"RICHMOND, BC V6X 3W5",6321-Chefs,1
British Columbia,    High Wage,Chinook Dairy Services Ltd.,"CHILLIWACK, BC V2R 0E6",2242-Electronic service technicians (household and business equipment),1
British Columbia,    High Wage,Cityview Drywall Ltd.,"SURREY, BC V3W 3A8",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Cleancare General Building Services Inc.,"Burnaby, BC V3N 1P9",6315-Cleaning supervisors,1
British Columbia,    High Wage,CLOVERDALE CONCRETE FORM RENTALS 2015 LTD,"Langely, BC V2Z 2K5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Coastal Truck and Equipment Ltd,"Port Coquitlam, BC V3C 5P1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Collingwood Insurance centre Inc,"Vancouver, BC V5R 4L6",1241-Administrative assistants,1
British Columbia,    High Wage,COZYSTAY HOLDINGS INC.,"Richmond, BC V6V 2K9","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
British Columbia,    High Wage,Crown royal security services ltd,"Surrey, BC V3W 1R1",6316-Other services supervisors,1
British Columbia,    High Wage,CTM Hitech Tile Installation Ltd,"Victoria, BC V8X 1G4",7283-Tilesetters,1
British Columbia,    High Wage,Delta Golf Course (2015) Ltd.,"Delta, BC V4K 3N3",7335-Other small engine and small equipment repairers,1
British Columbia,    High Wage,Dhaliwal Bakery Ltd.,"Surrey, BC V3W 8E7",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Di Reggae Cafe Ltd.,"Surrey, BC V3T 2V1",6322-Cooks,1
British Columbia,    High Wage,DULAI PLUMBING HEATING &RENOVATION LTD,"DELTA, BC V4C 4E2",7271-Carpenters,2
British Columbia,    High Wage,Eknoor Construction Ltd,"Langley, BC V3A 7G3",7271-Carpenters,2
British Columbia,    High Wage,Enfield  Transport Ltd,"Aldergrove, BC V4W  1R",7237-Welders and related machine operators,1
British Columbia,    High Wage,Everlasting Stucco & Stone Ltd.,"KELOWNA, BC V1P 1H2","7284-Plasterers, drywall installers and finishers and lathers",4
British Columbia,    High Wage,Falcon security inc,"Vancouver, BC V6P 6G5",1111-Financial auditors and accountants,1
British Columbia,    High Wage,Finhaven Technology Inc.,"Vancouver, BC V6C 1J9",2175-Web designers and developers,1
British Columbia,    High Wage,Flash Electric Ltd.,"Surrey, BC V3S 0Y8",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,Floorica Construction Ltd,"Surrey, BC V3T 2X7",7283-Tilesetters,1
British Columbia,    High Wage,Frind Winery Ltd.,"VANCOUVER, BC V6B 5C6","9461-Process control and machine operators, food, beverage and associated products processing",1
British Columbia,    High Wage,Full Force Enterprises INC,"Chilliwack, BC V2R 4E5",0113-Purchasing managers,1
British Columbia,    High Wage,Gavin Painting Ltd,"Surrey, BC V3W 0T8",7294-Painters and decorators (except interior decorators),2
British Columbia,    High Wage,Good 2 Go Auto Inc,"Squamish, BC V8B 0A9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Good Friend HR Company Ltd.,"Langley, BC V1M 3K2","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Grace Of India Ltd,"Vancouver, BC V5V 3E1",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Great Bear Construction Group Inc,"Maple Ridge, BC V2X 3R6",7371-Crane operators,1
British Columbia,    High Wage,Green Flow Nurseries Ltd.,"Mission, BC V2V 4J1",6211-Retail sales supervisors,1
British Columbia,    High Wage,Harisar Transportation Ltd.,"Surrey, BC V3S 0P9",7511-Transport truck drivers,2
British Columbia,    High Wage,Harsharn Ventures Ltd.,"Surrey, BC V3W 1Z9",7511-Transport truck drivers,2
British Columbia,    High Wage,Heritage Masonry Ltd.,"SOOKE, BC V9Z 0J5",7281-Bricklayers,1
British Columbia,    High Wage,Himalaya Indian Cuisine Ltd.,"ABBOTSFORD, BC V3T 2X9",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Hi-tech Service Group Ltd,"Vancouver, BC V5P 2R6",1411-General office support workers,1
British Columbia,    High Wage,Hue Graphic Inc.,"NORTH VANCOUVER, BC V7P 1V7",5241-Graphic designers and illustrators,1
British Columbia,    High Wage,HUTCH SYSTEMS INC,"ABBOTSFORD, BC V2S 2E2",1221-Administrative officers,1
British Columbia,    High Wage,IMAGEPRO CIRCUITS INC.,"Burnaby, BC V5C 4B6",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Immigration Consultants Group Canada Inc.,"NORTH VANCOUVER, BC V7P 1V7",0111-Financial managers,1
British Columbia,    High Wage,Interior Health Authority,"Kelowna, BC V1Y 0C5",3414-Other assisting occupations in support of health services,1
British Columbia,    High Wage,Irene & Ian Food Inc. o/a Yanaki Sushi,"Vancouver, BC V5Z 1A6",6321-Chefs,1
British Columbia,    High Wage,Jay-Smart Technologies Inc.,"Delta, BC V4C 3G1",7246-Telecommunications installation and repair workers,1
British Columbia,    High Wage,JD Insulation Ltd.,"SURREY, BC V3R 2N8",1221-Administrative officers,1
British Columbia,    High Wage,Jerry Bangma Construction Ltd.,"CHILLIWACK, BC V4Z 1K7",7271-Carpenters,1
British Columbia,    High Wage,Jhajj Lumber Corporation,"SURREY, BC V3S 7G7",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Jhajj Lumber Corporation,"SURREY, BC V3S 7G7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Jie Xing Garment Ltd,"Richmond, BC V6V 2R5",0911-Manufacturing managers,1
British Columbia,    High Wage,JKD Construction Ltd,"Abbotsford, BC V2T 5L2",7271-Carpenters,1
British Columbia,    High Wage,Jss Detailz Inc.,"Surrey, BC V3W 4M4",1241-Administrative assistants,1
British Columbia,    High Wage,Jss Detailz Inc.,"Surrey, BC V3W 4M4",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,KANDOLA WOODWORKING LTD.,"Richmond, BC V6V 3A6",7271-Carpenters,2
British Columbia,    High Wage,"Keltic Canada Development Co., Ltd.","COQUITLAM, BC V3J 2M8",0111-Financial managers,1
British Columbia,    High Wage,Khosa Construction Ltd.,"Surrey, BC V3W 4M7",1241-Administrative assistants,1
British Columbia,    High Wage,KUFA Sports Enterprises Ltd.,"Richmond, BC V6W 1H9",1221-Administrative officers,1
British Columbia,    High Wage,Kultura Forming Ltd.,"VANCOUVER, BC V5V 4G4",7271-Carpenters,8
British Columbia,    High Wage,L.J.D. Properties Ltd.,"Langley, BC V2Z 1W9",1222-Executive assistants,1
British Columbia,    High Wage,LCL Enterprises Ltd.,"RICHMOND, BC V7A 1N6",6322-Cooks,1
British Columbia,    High Wage,LGD Construction Ltd.,"VANCOUVER, BC V5R 0B3",1221-Administrative officers,1
British Columbia,    High Wage,Lion Express Ltd,"Surrey, BC V3W 4G2",7511-Transport truck drivers,5
British Columbia,    High Wage,LI-The Leadership Institute,"Mansons Landing, BC V0P 1K0",4021-College and other vocational instructors,1
British Columbia,    High Wage,LMT Trucking (2015) Ltd,"SURREY, BC V3W 1E6",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Lotus Desert Enterprises Ltd,"MERRITT, BC V1K 1B8",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,Mako Wood Furniture Inc.,"Surrey, BC V3W 2V9",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Manpreet Framing Ltd,"Vancouver, BC V5R 4R5",7271-Carpenters,1
British Columbia,    High Wage,Maple Leaf Disposal Ltd.,"LANGLEY, BC V3A 5E7",7511-Transport truck drivers,2
British Columbia,    High Wage,Marcon Construction Ltd,"LANGLEY, BC V3A 1H9",2263-Inspectors in public and environmental health and occupational health and safety,1
British Columbia,    High Wage,Meridian Landscaping,"VANCOUVER, BC V6A 3T9","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,    High Wage,Metricon Construction Ltd.,"Surrey, BC V3W 4G1",2242-Electronic service technicians (household and business equipment),1
British Columbia,    High Wage,Metro Pizza Factory,"Coquitlam, BC V3J 3X4",1431-Accounting and related clerks,1
British Columbia,    High Wage,MJM Architect Inc.,"Vancouver, BC V8V 3V6",2251-Architectural technologists and technicians,1
British Columbia,    High Wage,MJT Management Ltd,"Coquitlam, BC V3J 5G9",3233-Licensed practical nurses,1
British Columbia,    High Wage,Modern Automation Corporation,"RICHMOND, BC V6V 2R3",2174-Computer programmers and interactive media developers,1
British Columbia,    High Wage,Motive8 Media Inc. dba Popcorn Media,"VANCOUVER, BC V5X 1C1",1241-Administrative assistants,1
British Columbia,    High Wage,MTS Immigration Services Canada Ltd,"Surrey, BC V3X 0J2",1241-Administrative assistants,1
British Columbia,    High Wage,MUSIC Tribe Brands CA Ltd.  o/a TC Helicon/Music Tribe Brands CA Ltd.,"Victoria, BC V8T 5L2",2174-Computer programmers and interactive media developers,1
British Columbia,    High Wage,Nancy Market Ltd.,"NORTH VANCOUVER, BC V7P 3A5",6332-Bakers,1
British Columbia,    High Wage,NDY Management Canada Inc,"Vancouver, BC V6E 3Z3",2253-Drafting technologists and technicians,1
British Columbia,    High Wage,Neds Creek Blasting Ltd,"KAMLOOPS, BC V2C 2E5",7621-Public works and maintenance labourers,1
British Columbia,    High Wage,NiceJob Inc.,"Vancouver, BC V6B 1E5","0124-Advertising, marketing and public relations managers",1
British Columbia,    High Wage,North West Freightways Ltd,"Surrey, BC V3V 3Y5","7305-Supervisors, motor transport and other ground transit operators",1
British Columbia,    High Wage,North West Freightways Ltd,"Surrey, BC V3V 3Y5",7511-Transport truck drivers,10
British Columbia,    High Wage,Northshore Paintless Car Restore Corp.,"NORTH VANCOUVER, BC V7L 1A4",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Northwest Truck Lines Inc,"SURREY, BC V3T 1Y7",7511-Transport truck drivers,12
British Columbia,    High Wage,O.Z. Granites Ltd.,"SURREY, BC V3W 1V9","9414-Concrete, clay and stone forming operators",1
British Columbia,    High Wage,ONSITE GEEKS LIMITED,"SURREY, BC V3W 3C8",2174-Computer programmers and interactive media developers,1
British Columbia,    High Wage,ONSITE GEEKS LIMITED,"SURREY, BC V3W 3C8",7245-Telecommunications line and cable workers,2
British Columbia,    High Wage,Pannu Bros Trucking Ltd.,"Abbotsford, BC V4X 1G2",7511-Transport truck drivers,20
British Columbia,    High Wage,Panorama Mountain Village Inc.,"Panorama, BC V0A 1T0",2255-Technical occupations in geomatics and meteorology,1
British Columbia,    High Wage,PICS Asia-Pacific College Education (PACE) Canada,"SURREY, BC V3W 1A4",2281-Computer network technicians,1
British Columbia,    High Wage,Planet Immigration Services Inc.,"Surrey, BC V3W 3N4",4163-Business development officers and marketing researchers and consultants,1
British Columbia,    High Wage,Plascon Plastics Corp,"Delta, BC V3M 5T1","9214-Supervisors, plastic and rubber products manufacturing",1
British Columbia,    High Wage,Punjabi Patrika Media Ltd.,"Abbotsford, BC V2T 6G4",1241-Administrative assistants,1
British Columbia,    High Wage,Quality First Collision Repairs (2013) Ltd.,"Surrey, BC V3W 4E7",7322-Motor vehicle body repairers,1
British Columbia,    High Wage,Raffles Transportation Group Inc,"Surrey, BC V3W 7S2",7535-Other automotive mechanical installers and servicers,2
British Columbia,    High Wage,Rapid Finance Inc.,"Surrey, BC V3V 3K5",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Rayavan Printing Inc.,"Vancouver, BC V5M 2A4","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Regal Drywall Ltd.,"Surrey, BC V4N 0J8","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Regent Christian Academy Society,"SURREY, BC V3S 2A6",4033-Educational counsellors,1
British Columbia,    High Wage,Reliance fencing & landscaping Ltd.,"Surrey, BC V3W 0P5",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Reliance fencing & landscaping Ltd.,"Surrey, BC V3W 0P5","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,    High Wage,Royal Star Enterprises Inc.,"Kelowna, BC V1X 7W1","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,    High Wage,Russell McMann Builders Group,"NANAIMO, BC V9R 6W5",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,shema food and caterers ltd,"Surrey, BC V3W 3E9",6311-Food service supervisors,1
British Columbia,    High Wage,Shootbox Media Inc.,"Vancouver, BC V6G 2A9","5131-Producers, directors, choreographers and related occupations",1
British Columbia,    High Wage,Sidhu Great Construction Group Ltd.,"Surrey, BC V3X 3N1",7271-Carpenters,2
British Columbia,    High Wage,Sidhu Plumbing & Heating Ltd.,"Surrey, BC V3S 1C2",7251-Plumbers,2
British Columbia,    High Wage,Smoking Gun Interactive Inc.,"Vancouver, BC V6C 0C4",2174-Computer programmers and interactive media developers,1
British Columbia,    High Wage,Smoking Lily Sales Agency Inc,"victoria, BC V8W 1T9","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Spark International Trading Ltd.,"Burnaby, BC V5E 1C4",1122-Professional occupations in business management consulting,1
British Columbia,    High Wage,StructureCraft,"Abbotsford, BC V2T 6B1",9437-Woodworking machine operators,1
British Columbia,    High Wage,StructureCraft Builders Inc.,"Delta, BC V4G 1G9",2233-Industrial engineering and manufacturing technologists and technicians,1
British Columbia,    High Wage,SYSA CONSULTING LTD,"SURREY, BC V3R 6M5",7237-Welders and related machine operators,4
British Columbia,    High Wage,The Bombay Sweets,"Port Coquitlam, BC V3C 3H1",6321-Chefs,1
British Columbia,    High Wage,Tiger Traffic Services Ltd.,"SURREY, BC V3R 3G2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Trainturf Academic Solutions Limited,"ABBOTSFORD, BC V3G  0C","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,    High Wage,Trans Empire Logistics Inc,"SURREY, BC V3V 7X4",0731-Managers in transportation,1
British Columbia,    High Wage,Trans Empire Logistics Ltd.,"SURREY, BC V3V 7X4",1241-Administrative assistants,1
British Columbia,    High Wage,Trans Empire Logistics Ltd.,"SURREY, BC V3V 7X4",7511-Transport truck drivers,6
British Columbia,    High Wage,Underhill Geomatics Inc.,"BURNABY, BC V5A 4W2",2131-Civil engineers,1
British Columbia,    High Wage,Uppal Building Supplies Ltd,"SURREY, BC V3W 4E8","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,UTAH TRANSPORT LTD.,"Abbotsford, BC V2T 1G8",7511-Transport truck drivers,1
British Columbia,    High Wage,VANCOUVER ARTS ACADEMY LTD.,"Richmond, BC V6X 2A5",4032-Elementary school and kindergarten teachers,1
British Columbia,    High Wage,Vancouver Woodcarving Inc,"VANCOUVER, BC V5X 3M3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Versafrom Canada Corporation,"Langley, BC V2Y 1N1",7231-Machinists and machining and tooling inspectors,1
British Columbia,    High Wage,Western Coast Enterprise Ltd,"RICHMOND, BC V7A 4Z1",0113-Purchasing managers,1
British Columbia,    High Wage,WIT Foods Inc.,"Richmond, BC V6W 1J9",1411-General office support workers,1
British Columbia,   Low Wage,0592820 B.C. Ltd.,"Kelowna, BC V1Y 6C6",6311-Food service supervisors,1
British Columbia,   Low Wage,0733244 BC LTD,"Prince Rupert, BC V8J 1A8",6513-Food and beverage servers,2
British Columbia,   Low Wage,0829882 BC Ltd,"Vancouver, BC V6K 2H3",6332-Bakers,1
British Columbia,   Low Wage,0829882 BC Ltd,"WHITE ROCK, BC V4B 2E1",6332-Bakers,2
British Columbia,   Low Wage,0852905 BC Ltd.,"White Rock, BC V4B  2E",6332-Bakers,2
British Columbia,   Low Wage,0865561 BC Ltd.,"LANGLEY, BC V2Y 1A2",6322-Cooks,1
British Columbia,   Low Wage,0890207 BC Ltd,"Hope, BC V0X 1L4",6311-Food service supervisors,1
British Columbia,   Low Wage,0905084 BC Ltd dba Pizza 64,"SURREY, BC V3W 1X7",6311-Food service supervisors,1
British Columbia,   Low Wage,0905084 BC Ltd dba Pizza 64,"SURREY, BC V3W 1X7",6322-Cooks,2
British Columbia,   Low Wage,0922206 BC Ltd,"Victoria, BC V8W 2B6",0631-Restaurant and food service managers,1
British Columbia,   Low Wage,0947365 B.C. LTD. DBA DOMINO'S PIZZA,"VANCOUVER, BC V5R 4H6","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,0965945 B.C. Ltd.,"RICHMOND, BC V6X 2C9",6513-Food and beverage servers,1
British Columbia,   Low Wage,0969112 B.C. Ltd,"SURREY, BC V3S 8Y5",6341-Hairstylists and barbers,2
British Columbia,   Low Wage,0973315 B.C. Ltd. DBA Mai's Vietnamese,"LANGLEY, BC V1M 1Y4",6322-Cooks,1
British Columbia,   Low Wage,0975366 BC Ltd o/a Happy Learning Childcare Centre,"NEW WESTMINSTER, BC V3M 2T9",4214-Early childhood educators and assistants,1
British Columbia,   Low Wage,0988810 B.C. Ltd.,"SURREY, BC V3T 3E5",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,1005394 BC LTD.,"Revelstoke, BC V0E 2S0",6211-Retail sales supervisors,1
British Columbia,   Low Wage,1013898 BC Ltd,"SURREY, BC V3W 3E5",6211-Retail sales supervisors,2
British Columbia,   Low Wage,1021012 BC Ltd,"SURREY, BC V3W 1P8",6311-Food service supervisors,1
British Columbia,   Low Wage,1021012 BC Ltd,"SURREY, BC V3W 1P8",6322-Cooks,2
British Columbia,   Low Wage,1026764 BC Ltd,"ABBOTSFORD, BC V2T 2X6",6211-Retail sales supervisors,1
British Columbia,   Low Wage,1031230 B.C. Ltd.,"Vancouver, BC V6H 4C1",6322-Cooks,1
British Columbia,   Low Wage,1043909 BC Ltd.,"Burnaby, BC V5J 0A6",6322-Cooks,2
British Columbia,   Low Wage,1057205 BC Ltd. o/a Roots Cafe,"VANCOUVER, BC V5X 3G9",6311-Food service supervisors,1
British Columbia,   Low Wage,1073041 bc Ltd,"WHISTLER, BC V0N 1B4","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,1085857 BC Ltd. dba A Repair Appliance Repair,"VANCOUVER, BC V6H 1G7",6211-Retail sales supervisors,1
British Columbia,   Low Wage,1096684 B.C. Ltd o/a Pizza Hut,"Salmon Arm, BC V1E 1E4",6322-Cooks,1
British Columbia,   Low Wage,1097515 BC Ltd,"DUNCAN, BC V9L 4C2",6513-Food and beverage servers,2
British Columbia,   Low Wage,1105541 BC Ltd,"Campbell River, BC V9W 2R1","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,1111885 B.C Ltd,"Abbotsford, BC V2T 1A4",6611-Cashiers,1
British Columbia,   Low Wage,1122957 BC Ltd.,"ABBOTSFORD, BC V2T 0E2",6311-Food service supervisors,1
British Columbia,   Low Wage,1122957 BC Ltd.,"ABBOTSFORD, BC V2T 0E2",6322-Cooks,2
British Columbia,   Low Wage,1124171 BC LTD,"VANCOUVER, BC V5W 3A4",6211-Retail sales supervisors,1
British Columbia,   Low Wage,1124171 BC Ltd.,"VANCOUVER, BC V5W 3A4",6211-Retail sales supervisors,1
British Columbia,   Low Wage,1161208 B.C Ltd,"BURNABY, BC V3N 2S9","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,1165958 BC LTD.,"Coquitlam, BC V3B 1Y7",6311-Food service supervisors,1
British Columbia,   Low Wage,1255 Lynn Valley Hospitality Ltd.,"North Vancouver, BC V7J 0A1",6322-Cooks,2
British Columbia,   Low Wage,1914600 Alberta Ltd. o/a The Canadian Brewhouse (Abbotsford),"Abbotsford, BC V2T 0C5",6322-Cooks,1
British Columbia,   Low Wage,445521 BC Ltd.,"Burnaby, BC V5C 2H5","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,526898 BC Ltd,"DAWSON CREEK, BC V1G 3R1","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,550269 B.C Ltd. o/a Hanshik Nara Restaurant,"Victoria, BC V8W 1N1",6321-Chefs,1
British Columbia,   Low Wage,615485 B.C. Ltd.,"New Westminster, BC V3L 5V1",6322-Cooks,3
British Columbia,   Low Wage,645890 BC Ltd.,"CHILLLIWACK, BC V2P 2P6","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,661736 BC Ltd. o/a Mac's Convenience Store Inc.,"WHISTLER, BC V0N 1B4",6211-Retail sales supervisors,1
British Columbia,   Low Wage,7951012 Restaurant Ltd. o/a Friendly Thai Restaurant,"GIBSONS, BC V0N 1V9",6513-Food and beverage servers,2
British Columbia,   Low Wage,A & I Immigration Services Ltd.,"SURREY, BC V3W 1N6",1241-Administrative assistants,1
British Columbia,   Low Wage,A SANGHA TRUCKING LTD,"SURREY, BC V3T 4K7",7511-Transport truck drivers,5
British Columbia,   Low Wage,AB PIZZA LTD. SCOTT HILL PIZZA LTD.,"SURREY, BC V3W 1A3",6322-Cooks,1
British Columbia,   Low Wage,ADM PRE-DEMOLITION INSPECTION SERVICES LTD,"Abbotsford, BC V2T 4K1",7611-Construction trades helpers and labourers,1
