"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (July-September)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
British Columbia,    High Wage,Indian Bombay Bistro Ltd.,"Burnaby, BC V3N 3M3",6322-Cooks,1
British Columbia,    High Wage,Indian Fusion Restaurant Ltd.,"North Vancouver, BC V7M 2K2",6322-Cooks,3
British Columbia,    High Wage,Indo-Canadian Food Services BC Inc.,"Delta, BC V4C 6R4",6321-Chefs,4
British Columbia,    High Wage,Inline Tiles Ltd.,"SURREY, BC V3W 6W9",7283-Tilesetters,2
British Columbia,    High Wage,Innovasi Solutions Inc.,"Richmond, BC V6X 1Z3",2252-Industrial designers,1
British Columbia,    High Wage,Interior Provincial Exhibition Association,"ARMSTRONG, BC V0E 1B0",5225-Audio and video recording technicians,1
British Columbia,    High Wage,Interlink Carrier Ltd.,"SURREY, BC V3V 3H6",7511-Transport truck drivers,3
British Columbia,    High Wage,IQON Enterpirses Ltd.,"Coquitlam, BC V3J 7C8","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
British Columbia,    High Wage,Iron Age Manufacturing Ltd.,"VANCOUVER, BC V5M 3Z7",2253-Drafting technologists and technicians,1
British Columbia,    High Wage,Ishwar Plumbing and Heating Ltd,"SURREY, BC V3W 2E6","7252-Steamfitters, pipefitters and sprinkler system installers",1
British Columbia,    High Wage,ISMA Enterprises Inc,"SURREY, BC V3X 2M7",6315-Cleaning supervisors,2
British Columbia,    High Wage,Ivy League Landscaping & Nursery Inc.,"LANGLEY, BC V1M 4G1","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,    High Wage,J & J Framing Ltd.,"Abbotsford, BC V2T 5W3","7204-Contractors and supervisors, carpentry trades",1
British Columbia,    High Wage,J & J Framing Ltd.,"Abbotsford, BC V2T 5W3",7271-Carpenters,2
British Columbia,    High Wage,J S Drywall Ltd,"DELTA, BC V4C 6P2","7284-Plasterers, drywall installers and finishers and lathers",1
British Columbia,    High Wage,J Singh Construction Ltd.,"Surrey, BC V3V 5R2",7271-Carpenters,2
British Columbia,    High Wage,J&J Wonton Noodle House Ltd.,"Victoria, BC V8V 3K4",6321-Chefs,1
British Columbia,    High Wage,J&J Wonton Noodle House Ltd.,"Victoria, BC V8V 3K4",6322-Cooks,1
British Columbia,    High Wage,J&S Reclaimed Wood Custom Furniture,"VANCOUVER, BC V5P 2S7",7272-Cabinetmakers,1
British Columbia,    High Wage,J. Y. Kim & Associates Inc.,"Burnaby, BC V5H 2E4",1221-Administrative officers,1
British Columbia,    High Wage,Jace Trucklines Ltd,"Surrey, BC V3V 5Y1","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Jace Trucklines Ltd,"SURREY, BC V3W 3J7",1241-Administrative assistants,1
British Columbia,    High Wage,Jae's Auto Repair Ltd.,"BURNABY, BC V5J 4W6",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Jagrup Enterprises Ltd.,"Surrey, BC V3W 1R1",7511-Transport truck drivers,6
British Columbia,    High Wage,James Painting Ltd.,"SURREY, BC V3S 7W1",7294-Painters and decorators (except interior decorators),3
British Columbia,    High Wage,Jarguet Concrete Forming Ltd.,"Burnaby, BC V5A 1J7",7271-Carpenters,3
British Columbia,    High Wage,Jas Kular & Associates Inc.,"ABBOTSFORD, BC V2T 0B1",1221-Administrative officers,1
British Columbia,    High Wage,Jas Kular & Associates Inc.,"ABBOTSFORD, BC V2T 0B1",1311-Accounting technicians and bookkeepers,2
British Columbia,    High Wage,Jay-Smart Technologies Inc,"DELTA, BC V4G 3G1",7247-Cable television service and maintenance technicians,1
British Columbia,    High Wage,Jayveer Enterprise Ltd.,"Surrey, BC V3R 1E6",7271-Carpenters,5
British Columbia,    High Wage,Jet Speed Transport Ltd,"Delta, BC V4G 1B5",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Jet Speed Transport Ltd,"Delta, BC V4G 1B5",7511-Transport truck drivers,8
British Columbia,    High Wage,Jettysoft Ltd.,"Vancouver, BC V5X 1S9",2283-Information systems testing technicians,1
British Columbia,    High Wage,Jindal Appliances Ltd.,"DELTA, BC V4C 6S2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Jinny Jin Enterprises Ltd.,"Hope, BC V0X 1L0",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,JJ Gill Drywall Ltd.,"SURREY, BC V3R 3W6","7284-Plasterers, drywall installers and finishers and lathers",3
British Columbia,    High Wage,JLY DEVELOPMENT LTD.,"Vancouver, BC V6P 3G3","1211-Supervisors, general office and administrative support workers",1
British Columbia,    High Wage,JM Education Ltd.,"VANCOUVER, BC V6B 1S5","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,    High Wage,JMG Carrier Ltd,"SURREY, BC V3S 0L2",1221-Administrative officers,1
British Columbia,    High Wage,JMG Carrier Ltd,"SURREY, BC V3S 0L2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
British Columbia,    High Wage,JMG Carrier Ltd,"SURREY, BC V3S 0L2",7511-Transport truck drivers,16
British Columbia,    High Wage,Joe's Autobody Repair Ltd,"PRINCE RUPERT, BC V8J 4P1",7322-Motor vehicle body repairers,1
British Columbia,    High Wage,Johal Painting & Coating Ltd,"DELTA, BC V4C 1V4",7294-Painters and decorators (except interior decorators),3
British Columbia,    High Wage,John Anthony Butler,"Vancouver, BC V6K 1V8",7271-Carpenters,1
British Columbia,    High Wage,Jonet Construction Ltd,"Abbotsford, BC V2T 3T8",7282-Concrete finishers,1
British Columbia,    High Wage,JS Tile and Stone Ltd.,"LANGLEY, BC V4W 1K7",7283-Tilesetters,1
British Columbia,    High Wage,JSC Consulting Ltd.,"BURNABY, BC V5H 4T9",0114-Other administrative services managers,1
British Columbia,    High Wage,JSC Consulting Ltd.,"BURNABY, BC V5H 4T9",1221-Administrative officers,1
British Columbia,    High Wage,Jss Detailz Inc.,"Surrey, BC V3W 4M4",1241-Administrative assistants,1
British Columbia,    High Wage,Jss Detailz Inc.,"Surrey, BC V3W 4M4",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,JT Braun Construction Ltd.,"North Vancouver, BC V7L 4R2",7271-Carpenters,1
British Columbia,    High Wage,Junior Framing Ltd,"SURREY, BC V3W 0K2",1221-Administrative officers,1
British Columbia,    High Wage,Junior Framing Ltd,"SURREY, BC V3W 0K2",7611-Construction trades helpers and labourers,2
British Columbia,    High Wage,Jushan Truck & Trailer Repair Ltd.,"SURREY, BC V3V 5T5",7237-Welders and related machine operators,1
British Columbia,    High Wage,Jushan Truck & Trailer Repair Ltd.,"SURREY, BC V3V 5T5",7312-Heavy-duty equipment mechanics,1
British Columbia,    High Wage,JVLee Enterprise Inc.,"Vancouver, BC V5W 2Z9",0631-Restaurant and food service managers,1
British Columbia,    High Wage,JY Shinwoo Construction Ltd. o/a J.Y. Tiling Ltd.,"VICTORIA, BC V9C 0G9",7283-Tilesetters,1
British Columbia,    High Wage,K P Drywall Ltd.,"SURREY, BC V3X 1L9","7284-Plasterers, drywall installers and finishers and lathers",3
British Columbia,    High Wage,K Sidhu Contracting Ltd,"Surrey, BC V3X 3N1","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Kai Shang Garden & Landscaping Ltd.,"COQUITLAM, BC V3K 3P6",2225-Landscape and horticulture technicians and specialists,1
British Columbia,    High Wage,KAL INSPECTION & TRUCK REPAIR LTD,"Surrey, BC V3V 3X5",1241-Administrative assistants,1
British Columbia,    High Wage,Kal Inspection & Truck Repair Ltd.,"Surrey, BC V3V 3X5",7237-Welders and related machine operators,1
British Columbia,    High Wage,Kalsi Construction Ltd.,"Richmond, BC V6Y 2T7",7271-Carpenters,2
British Columbia,    High Wage,Kamal Constructions Ltd,"SURREY, BC V3W 2X3",7271-Carpenters,1
British Columbia,    High Wage,Key West Express Ltd.,"Fort Langley, BC V1M 2S5",7511-Transport truck drivers,4
British Columbia,    High Wage,KFC Trucking Ltd.,"Maple Ridge, BC V4R 0C2","7305-Supervisors, motor transport and other ground transit operators",1
British Columbia,    High Wage,KFC Trucking Ltd.,"Maple Ridge, BC V4R 0C2",7511-Transport truck drivers,10
British Columbia,    High Wage,Khaira Bros. Plumbing & Heating Ltd,"SURREY, BC V3V 7C7",7611-Construction trades helpers and labourers,2
British Columbia,    High Wage,Khosa Construction Ltd.,"Surrey, BC V3V 6R4",7291-Roofers and shinglers,1
British Columbia,    High Wage,Khosa Construction Ltd.,"Surrey, BC V3V 6R4","7302-Contractors and supervisors, heavy equipment operator crews",1
British Columbia,    High Wage,Kiddo Films Inc.,"VANCOUVER, BC V6A 0H1","5131-Producers, directors, choreographers and related occupations",4
British Columbia,    High Wage,Kim Chi Palace Restaurant Ltd.,"Surrey, BC V3S 7X4",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Kinetic Construction Ltd,"Victoria, BC V8X 2S8",2234-Construction estimators,1
British Columbia,    High Wage,KingK Transport Ltd.,"SURREY, BC V3W 0Z4",7511-Transport truck drivers,4
British Columbia,    High Wage,Kintetsu International Express(Canada)Inc.,"Vancouver, BC V6E 4G1","6313-Accommodation, travel, tourism and related services supervisors",1
British Columbia,    High Wage,Kirat Framing Ltd,"SURREY, BC V3V 1B2",7271-Carpenters,1
British Columbia,    High Wage,KITCHENER BOTTLE DEPOT LTD o/a Brentwood Return-It Bottle Depot,"BURNABY, BC V5C 3T4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,KLASSEN DIESEL SALES LTD.,"DELTA, BC V4G 1K8",7312-Heavy-duty equipment mechanics,1
British Columbia,    High Wage,KLC Enterprises Ltd. o/a Seoul House Korean Restaurant,"Vancouver, BC V6H 1G7",6321-Chefs,1
British Columbia,    High Wage,Knightsbridge Enterprises Inc,"Port Coquitlam, BC V3B 0M3","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Kodiak Mobile Video Installations Inc.,"Vancouver, BC V6P 5P1",2282-User support technicians,1
British Columbia,    High Wage,Koehn Enterprises Ltd.,"Surrey, BC V4N 6H1",7271-Carpenters,1
British Columbia,    High Wage,Kohinoor Development Ltd.,"Vancouver, BC V5X 3T5",7271-Carpenters,4
British Columbia,    High Wage,Komo Roofing and Contracting Services Inc,"BURNABY, BC V5G 1W7",7291-Roofers and shinglers,2
British Columbia,    High Wage,KPS Drywall Ltd,"ABBOTSFORD, BC V2T 5E9","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Krishna's Dosa Grill Ltd.,"Surrey, BC V3V 4B4",6322-Cooks,1
British Columbia,    High Wage,Kwality Garments Ltd.,"DELTA, BC V4C 6S2","6342-Tailors, dressmakers, furriers and milliners",2
British Columbia,    High Wage,Kwantlen Enterprises Ltd.,"Surrey, BC V3W 9B6","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Kwantlen Enterprises Ltd.,"Surrey, BC V3W 9B6","1211-Supervisors, general office and administrative support workers",1
British Columbia,    High Wage,L & R Courier Service Ltd,"FORT ST. JOHN, BC V1J 3G3",7514-Delivery and courier service drivers,2
British Columbia,    High Wage,Label Engine Limited,"VANCOUVER, BC V6E 3W1",2173-Software engineers and designers,1
British Columbia,    High Wage,Lalten Yaletown Restaurant Ltd.,"VANCOUVER, BC V6B 6K3",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Landline Productions Inc,"BURNABY, BC V5A 3L8",1111-Financial auditors and accountants,1
British Columbia,    High Wage,Lane Construction Services Ltd.,"VANCOUVER, BC V5S 1S1",7236-Ironworkers,1
British Columbia,    High Wage,Langley Hospitality Inc. o/a Samz Liqour Store,"Surrey, BC V3S 6K4",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Lanz Mechanical Ltd.,"Vancouver, BC V5W 1K6",7312-Heavy-duty equipment mechanics,1
British Columbia,    High Wage,Lee Bros Winery Inc.,"Surrey, BC V3R 7P6","0016-Senior managers - construction, transportation, production and utilities",1
British Columbia,    High Wage,Legacy Family Office Ltd,"VANCOUVER, BC V6B 4N8",1114-Other financial officers,1
British Columbia,    High Wage,Lidder Investment Inc  dba  River Rock Pub & Restaurant,"QUESNEL, BC V2J 1X1",6321-Chefs,1
British Columbia,    High Wage,Liddle Road Productions Ltd.,"Vancouver, BC V5L 1R2","5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",2
British Columbia,    High Wage,Load Care Express Inc,"ABBOTSFORD, BC V3G 0C4",7511-Transport truck drivers,3
British Columbia,    High Wage,Lotus Terminals Ltd,"SURREY, BC V3S 8E5",7237-Welders and related machine operators,1
British Columbia,    High Wage,Lotus Terminals Ltd,"SURREY, BC V3S 8E5",7312-Heavy-duty equipment mechanics,1
British Columbia,    High Wage,Lower Mainland Tax & Accounting Services Inc.,"Vancouver, BC V5X 3T6",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,LSF Immigration Consultants Inc.,"VANCOUVER, BC V6C 3E8",1221-Administrative officers,1
British Columbia,    High Wage,LSF Immigration Consultants Inc.,"VANCOUVER, BC V6C 3E8",4163-Business development officers and marketing researchers and consultants,1
British Columbia,    High Wage,Lucky Accounting & Taxation Services Ltd,"Delta, BC V4C 2Y8",1221-Administrative officers,1
British Columbia,    High Wage,Lucky Accounting & Taxation Services Ltd,"Delta, BC V4C 2Y8",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Lucy Park Productions Ltd.,"BURNABY, BC V5M 3Z3","6742-Other service support occupations, n.e.c.",1
British Columbia,    High Wage,Lululemon Athletica Canada Inc.,"Vancouver, BC V6J 1C7","5232-Other performers, n.e.c.",2
British Columbia,    High Wage,Lululemon Athletica Canada Inc.,"Vancouver, BC V6J 1C7","5243-Theatre, fashion, exhibit and other creative designers",1
British Columbia,    High Wage,Lululemon Athletica Canada Inc.,"Vancouver, BC V6J 1C7",6222-Retail and wholesale buyers,2
British Columbia,    High Wage,Luso Concrete (2007) Ltd.,"Maple Ridge, BC V2X 9J8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Luso Concrete (2007) Ltd.,"Maple Ridge, BC V2X 9J8",7611-Construction trades helpers and labourers,2
British Columbia,    High Wage,M & A Baking Inc o/a COBS Bread 9008,"VANCOUVER, BC V5T 3G3",6332-Bakers,1
British Columbia,    High Wage,M & S Sushi Ltd.o/a Arigato Sushi,"Kamloops, BC V2E 2R7",6322-Cooks,2
British Columbia,    High Wage,M&J Mobile Rentals Inc,"DELTA, BC V4G 1C6",2241-Electrical and electronics engineering technologists and technicians,1
British Columbia,    High Wage,M&N Drywall Ltd.,"Surrey, BC V3V 4N5","7284-Plasterers, drywall installers and finishers and lathers",1
British Columbia,    High Wage,M. YASIN & CO. INC.,"Vancouver, BC V5R 5L5",1112-Financial and investment analysts,1
British Columbia,    High Wage,M.S. Drywall Ltd.,"DELTA, BC V4C 4X1","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,M3 Cutting & Coring Ltd.,"White Rock, BC V4B 1T5","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
British Columbia,    High Wage,MacCarthy Motors ( Terrace) Ltd.,"PRINCE RUPERT, BC V8J 4J5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Macropus Global Ltd,"Victoria, BC V8N 1A4",4021-College and other vocational instructors,1
British Columbia,    High Wage,Magic Touch Cleaners Ltd.,"ABBOTSFORD, BC V2T 6S2",6315-Cleaning supervisors,2
British Columbia,    High Wage,Magnum Brick and Stone Ltd.,"SURREY, BC V3R 4Y5",7281-Bricklayers,1
British Columbia,    High Wage,Maharaja Catering Ltd.,"Surrey, BC V3W 1R1",0631-Restaurant and food service managers,2
British Columbia,    High Wage,Maharaja Catering Ltd.,"Surrey, BC V3W 1R1",6311-Food service supervisors,2
British Columbia,    High Wage,Maharaja Catering Ltd.,"Surrey, BC V3W 1R1",6322-Cooks,6
British Columbia,    High Wage,Mainland Aluminum (2015) Ltd,"SURREY, BC V3W 1E6",7233-Sheet metal workers,2
British Columbia,    High Wage,Mainland Roofing Ltd,"WHITE ROCK, BC V4B 0A7",7291-Roofers and shinglers,2
British Columbia,    High Wage,Majersky Construction,"Vancouver, BC V6J 2C2",7283-Tilesetters,5
British Columbia,    High Wage,Malhi Carrier's Inc,"Abbotsford, BC V4X 1H2",7511-Transport truck drivers,5
British Columbia,    High Wage,Malwa Enterprises Ltd.,"VANCOUVER, BC V6J 1C6",1241-Administrative assistants,1
British Columbia,    High Wage,Malwa Enterprises Ltd.,"VANCOUVER, BC V6J 1C6",3213-Animal health technologists and veterinary technicians,1
British Columbia,    High Wage,Mandeep Gill MD Inc.,"SURREY, BC V4N 1B7",1221-Administrative officers,1
British Columbia,    High Wage,Mander Bros. Enterprises Ltd.,"DELTA, BC V4C 6P6",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Mander Bros. Enterprises Ltd.,"DELTA, BC V4C 6P6",7511-Transport truck drivers,7
British Columbia,    High Wage,Mann Brothers Insulation & Rebar Ltd.,"SURREY, BC V3S 4K1",7293-Insulators,2
British Columbia,    High Wage,Mann Construction Group Canada Ltd.,"Surrey, BC V3V 0C9","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",2
British Columbia,    High Wage,Mann Framing Ltd,"SURREY, BC V3X 0B8",7271-Carpenters,2
British Columbia,    High Wage,Manpower Enterprises Ltd.,"SURREY, BC V3W 1X8","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Maple Drywall Ltd.,"SURREY, BC V3X 3E1","7284-Plasterers, drywall installers and finishers and lathers",3
British Columbia,    High Wage,Maple Excavating & Paving Ltd.,"SURREY, BC V3W 0M6",7511-Transport truck drivers,2
British Columbia,    High Wage,Maple Syrup Productions ULC,"BURNABY, BC V5A 3C5","5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",2
British Columbia,    High Wage,Marble Views Janitorial Ltd.,"Delta, BC V4C 6G4",6315-Cleaning supervisors,1
British Columbia,    High Wage,Mark's Roofing Ltd.,"SURREY, BC V3V 5N2",7291-Roofers and shinglers,2
British Columbia,    High Wage,Maru Restaurant Ltd,"Abottsford, BC V3G 2C6",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Masita Korean Cuisine Ltd.,"Burnaby, BC V5E 1C5",6322-Cooks,1
British Columbia,    High Wage,Master Tony Kook's North Shore Taekwondo Inc,"NORTH VANCOUVER, BC V7P 1M6","5254-Program leaders and instructors in recreation, sport and fitness",2
British Columbia,    High Wage,Match-Tech Structural Consultant Ltd.,"SURREY, BC V3T 4H4","0016-Senior managers - construction, transportation, production and utilities",1
British Columbia,    High Wage,MATIC PAINTING LTD.,"COQUITLAM, BC V3K 6G7",7294-Painters and decorators (except interior decorators),1
British Columbia,    High Wage,Matsqui Ag Repair Ltd.,"Abbotsford, BC V3G 1R7",7312-Heavy-duty equipment mechanics,1
British Columbia,    High Wage,Maven Transport Ltd.,"MISSION, BC V4S 1M2",7511-Transport truck drivers,6
British Columbia,    High Wage,Maximum Reinforcing Steel Ltd.,"LANGLEY, BC V1M 3W4",7236-Ironworkers,1
British Columbia,    High Wage,McLean & Armstrong LLP,"West Vancouver, BC V7T 1B8",1242-Legal administrative assistants,1
British Columbia,    High Wage,MDR Transportation Limited,"Abbotsford, BC V2T 5Z2",7511-Transport truck drivers,20
British Columbia,    High Wage,MDW Express Transport Ltd,"ABBOTSFORD, BC V2T 6Z3",7511-Transport truck drivers,9
British Columbia,    High Wage,Megacure HJ Health Inc.,"SURREY, BC V4N 0W7","6313-Accommodation, travel, tourism and related services supervisors",1
British Columbia,    High Wage,Mercer Films Inc.,"Vancouver, BC V6H 3R9","5131-Producers, directors, choreographers and related occupations",1
British Columbia,    High Wage,Mercer Films Inc.,"Vancouver, BC V6H 3R9","5243-Theatre, fashion, exhibit and other creative designers",2
British Columbia,    High Wage,Metricon Construction Ltd.,"SURREY, BC V3W 4G1",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,Metro Mobile Radio Sales Inc,"LANGLEY, BC V1M 3G1",7246-Telecommunications installation and repair workers,1
British Columbia,    High Wage,MG Transport ltd,"Mission, BC V2V 4Z4",1221-Administrative officers,1
British Columbia,    High Wage,Miles's End Motors Ltd.,"VANCOUVER, BC V6J 1K7","7301-Contractors and supervisors, mechanic trades",1
British Columbia,    High Wage,Miles's End Motors Ltd.,"VANCOUVER, BC V6J 1K7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
British Columbia,    High Wage,Millstream Flour Mills (1991) Corporation,"Delta, BC V4G 1E4",7311-Construction millwrights and industrial mechanics,1
British Columbia,    High Wage,Minglian Holdings Ltd.,"Vancouver, BC V6H 1H2",1221-Administrative officers,1
British Columbia,    High Wage,Mint Auto Body Ltd.,"Burnaby, BC V5J 4V4",7322-Motor vehicle body repairers,1
British Columbia,    High Wage,Mint Painting and Renovation Ltd,"Maple Ridge, BC V4R 1M9","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
British Columbia,    High Wage,MIRAK FOODS LTD,"Vancouver, BC V6E 1C6",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Mirax Lumber Products Ltd.,"Abbotsford, BC V2S 7M6",1221-Administrative officers,1
British Columbia,    High Wage,Mirax Lumber Products Ltd.,"Abbotsford, BC V2S 7M6","9614-Labourers in wood, pulp and paper processing",4
British Columbia,    High Wage,MJ Drywall Ltd.,"SURREY, BC V3X 1L3","7284-Plasterers, drywall installers and finishers and lathers",3
British Columbia,    High Wage,MJ Installation Ltd,"DELTA, BC V4L 1Z5",7441-Residential and commercial installers and servicers,1
British Columbia,    High Wage,Moby Dick Restaurant Ltd.,"White Rock, BC V4B 1C9",6321-Chefs,2
British Columbia,    High Wage,Modern Class Construction Ltd,"SURREY, BC V3V 1E4",7611-Construction trades helpers and labourers,2
British Columbia,    High Wage,Modern Touch Construction Ltd,"Surrey, BC V3W 9V9",7271-Carpenters,2
British Columbia,    High Wage,Moga Framing Ltd.,"SURREY, BC V3W 3T5",7271-Carpenters,2
British Columbia,    High Wage,Money Drywall,"SURREY, BC V3W 0Z7","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Monkey Boss Management Ltd,"Vancouver, BC V6K 2G8",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Morrey Sales Ltd.,"NORTH VANCOUVER, BC V7P 3R8",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Mortise Construction Ltd.,"SURREY, BC V3V 4B9",1221-Administrative officers,1
British Columbia,    High Wage,Mortise Construction Ltd.,"SURREY, BC V3V 4B9","7302-Contractors and supervisors, heavy equipment operator crews",1
British Columbia,    High Wage,Motion Shere Punjab Transport Ltd.,"Surrey, BC V3W 0M3",7511-Transport truck drivers,14
British Columbia,    High Wage,Motor-Way Truck & Trailer Repair Ltd.,"DELTA, BC V4G 1B2",7237-Welders and related machine operators,1
British Columbia,    High Wage,Motor-Way Truck & Trailer Repair Ltd.,"DELTA, BC V4G 1B2",7612-Other trades helpers and labourers,1
British Columbia,    High Wage,Mountain Green Plumbing & Heating Ltd.,"PORT COQUITLAM, BC V3B 4J5",7611-Construction trades helpers and labourers,1
British Columbia,    High Wage,Mouvement Enterprises Inc.,"Whistler, BC V0N 1B4",6321-Chefs,2
British Columbia,    High Wage,Moxic Enterprises Inc.,"SURREY, BC V3V 6K5",2282-User support technicians,3
British Columbia,    High Wage,Mr. India Meats & Restaurant Ltd.,"ABBOTSFORD, BC V2T 1V6",6322-Cooks,1
British Columbia,    High Wage,MS MOTORSPORTS LTD.,"Surrey, BC V3W 0R1","7301-Contractors and supervisors, mechanic trades",1
British Columbia,    High Wage,MSF Construction Ltd.,"NORTH VANCOUVER, BC V7L 0E4","7201-Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",1
British Columbia,    High Wage,MSF Construction Ltd.,"NORTH VANCOUVER, BC V7L 0E4",7236-Ironworkers,1
British Columbia,    High Wage,MultiTrends ITNet Services Inc.,"Maple Ridge, BC V2X 9E7","0124-Advertising, marketing and public relations managers",1
British Columbia,    High Wage,Muskaan Constructions Ltd,"SURREY, BC V3S 1K1","7284-Plasterers, drywall installers and finishers and lathers",3
British Columbia,    High Wage,MVR Construction Ltd.,"ABBOTSFORD, BC V2T 0G4",7271-Carpenters,4
British Columbia,    High Wage,My05 Drywall Ltd.,"SURREY, BC V3T 5M9","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Nagra Construction Ltd,"WHITE ROCK, BC V4B 3L2","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Nationwide Natural Foods (2000) Inc.,"Delta, BC V4G 1H8",6222-Retail and wholesale buyers,1
British Columbia,    High Wage,Natural Immix Health Ltd.,"PORT COQUITLAM, BC V3C 6P4",5241-Graphic designers and illustrators,1
British Columbia,    High Wage,Navraj Sweets & Restaurant Ltd.,"Surrey, BC V3W 1R1",6332-Bakers,1
British Columbia,    High Wage,Nesters Tacos La Cantina Inc. o/a La Cantina - Tacos La Cantina Nesters,"WHISTLER, BC V8E 0H6",0631-Restaurant and food service managers,1
British Columbia,    High Wage,New Billa Autobody 2008 Ltd,"Delta, BC V4C 3V1",7237-Welders and related machine operators,1
British Columbia,    High Wage,New Billa Autobody 2008 Ltd,"Delta, BC V4C 3V1",7612-Other trades helpers and labourers,3
British Columbia,    High Wage,New Country Appliances Inc.,"Surrey, BC V3W 0A8",7332-Appliance servicers and repairers,1
British Columbia,    High Wage,New Dream Concrete Ltd,"Surrey, BC V3T 3B3",7611-Construction trades helpers and labourers,1
British Columbia,    High Wage,New Generation Concrete Ltd.,"SURREY, BC V4N 4C1",7441-Residential and commercial installers and servicers,2
British Columbia,    High Wage,New Hourin Ramen Inc.,"Vancouver, BC V6S 0H7",0631-Restaurant and food service managers,1
British Columbia,    High Wage,New India Buffet & Restaurant Ltd.,"Vancouver, BC V5Z 1K3",6322-Cooks,4
British Columbia,    High Wage,New Millenium Transport Ltd,"SURREY, BC V3T 3E5",7511-Transport truck drivers,3
British Columbia,    High Wage,New Mode Framing Ltd.,"Surrey, BC V3V 5X9","7204-Contractors and supervisors, carpentry trades",1
British Columbia,    High Wage,New Sumit Enterprises Ltd. o/a Subway,"Vancouver, BC V6Z 1M5",0631-Restaurant and food service managers,1
British Columbia,    High Wage,New Superior Home Inspection Services Ltd.,"Surrey, BC V3W 1R1",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,New World Canada Immigration Services Inc,"SURREY, BC V3W 1E6",1241-Administrative assistants,2
British Columbia,    High Wage,New York Painting & Coating Ltd,"SURREY, BC V3S 2B9",1241-Administrative assistants,1
British Columbia,    High Wage,New York Painting & Coating Ltd,"SURREY, BC V3S 2B9","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",3
British Columbia,    High Wage,New York Painting & Coating Ltd,"SURREY, BC V3S 2B9",7294-Painters and decorators (except interior decorators),10
British Columbia,    High Wage,Newton Pizza House Ltd,"Surrey, BC V3W 4C9",6322-Cooks,1
British Columbia,    High Wage,Newton Plumbing & Heating Ltd,"Surrey, BC V3W 8A6",7251-Plumbers,2
British Columbia,    High Wage,Newton Sweetshop & Restaurant Ltd,"Surrey, BC V3W 2P2",6322-Cooks,1
British Columbia,    High Wage,Newville Drywall Ltd.,"Surrey, BC V3W 4E9","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Nextrux Transport Ltd.,"SURREY, BC V3W 3N4",7511-Transport truck drivers,5
