"Employers who were issued a negative Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (July-September)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Requested Positions
British Columbia,   Low Wage,Free Hawk Trading Inc.,"SURREY, BC V3R 0J6","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Ga Hyang Ru Restaurant Ltd.,"North Vancouver, BC V7M 2H5",6322-Cooks,1
British Columbia,   Low Wage,Galaxy Roofing Ltd.,"SURREY, BC V3S 2X3",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Gavin's Building Maintenance Ltd,"SURREY, BC V3X 2L9",6731-Light duty cleaners,2
British Columbia,   Low Wage,Golden Goose Holdings Ltd. o/a McDonald's,"Whistler, BC V0N 1T0",6311-Food service supervisors,1
British Columbia,   Low Wage,Golden Village Lodge,"Golden, BC V0A 1H3",1311-Accounting technicians and bookkeepers,1
British Columbia,   Low Wage,Graf Restoration 1956 Ltd.,"Atlin, BC V0W 1A0","6313-Accommodation, travel, tourism and related services supervisors",1
British Columbia,   Low Wage,Green Leaf Vietnamese Bistro Ltd.,"Victoria, BC V8X 5G7",6322-Cooks,1
British Columbia,   Low Wage,Gurveer Drywall Ltd,"Surrey, BC V3W 4G2",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,H. K. Commerce and Industry Suppliers dba Koerner's Pub,"VANCOUVER, BC V6T 1Z2",6322-Cooks,1
British Columbia,   Low Wage,Hai-Na Holdings Inc. o/a Lucky Clover Daycare Center,"SURREY, BC V3S 1P3",4214-Early childhood educators and assistants,2
British Columbia,   Low Wage,Hundal Bros. Plumbing & Heating Ltd,"SURREY, BC V3W 0A6",7611-Construction trades helpers and labourers,4
British Columbia,   Low Wage,Ichiban Food & Service Ltd.,"Courtenay, BC V9N 2R5",6321-Chefs,1
British Columbia,   Low Wage,Island Afrikan Supermarket Inc.,"VICTORIA, BC V8T 4E6",6211-Retail sales supervisors,1
British Columbia,   Low Wage,J. Mack Food Services Inc,"Vancouver, BC V7Y 1A1","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Jambo Grill & Goodmorning Paan Ltd.  o/a Jambo Grill Tandoor & Paan House,"Vancouver, BC V5R 5K3",6322-Cooks,2
British Columbia,   Low Wage,JDS Ventures Ltd.,"Surrey, BC V3W 1R1",1431-Accounting and related clerks,1
British Columbia,   Low Wage,JHC Restaurant Ltd.,"NORTH VANCOUVER, BC V7L 3V9",6322-Cooks,1
British Columbia,   Low Wage,JJM Framing Ltd.,"SURREY, BC V3W 0L7",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,JV Bike Sales and Rentals Ltd,"VANCOUVER, BC V6Z 1B1",6211-Retail sales supervisors,1
British Columbia,   Low Wage,K M Framing Ltd.,"SURREY, BC V3W 1W8",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Kalra & Associates,"Surrey, BC V3W 1R1",1311-Accounting technicians and bookkeepers,2
British Columbia,   Low Wage,Kalvin's Restaurant Ltd,"Vancouver, BC V5P 3V4","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Laurus Travel Inc.,"Vancouver, BC V5Z 0E9","6313-Accommodation, travel, tourism and related services supervisors",1
British Columbia,   Low Wage,Law Courts Inn Restaurant Inc.,"VANCOUVER, BC V6Z 2E1",6513-Food and beverage servers,1
British Columbia,   Low Wage,Libra Cleaners Inc.,"VANCOUVER, BC V6M 3W6","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,   Low Wage,Little Wonders Montessori Childcare and Preschool Ltd.,"ABBOTSFORD, BC V2S 3Y2",4214-Early childhood educators and assistants,1
British Columbia,   Low Wage,Mario's Gelati Ltd,"VANCOUVER, BC V5T 1A1","9461-Process control and machine operators, food, beverage and associated products processing",1
British Columbia,   Low Wage,Marvel Woodworks Ltd.,"RICHMOND, BC V6X 2P1","7204-Contractors and supervisors, carpentry trades",1
British Columbia,   Low Wage,McIattin Investment Ltd,"Salmon Arm, BC V1E 3B8",6322-Cooks,4
British Columbia,   Low Wage,Meta Thai Restaurant Ltd.,"Burnaby, BC V5H 2B3",6513-Food and beverage servers,1
British Columbia,   Low Wage,Metrotown Restaurant Ltd.,"Burnaby, BC V5H 2G2","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Modern Design Stucco Ltd,"RICHMOND, BC V7E 1N5",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Modern Man Barber Shop Ltd.,"VANCOUVER, BC V6J 1G1",6341-Hairstylists and barbers,1
British Columbia,   Low Wage,Mr. India Meats & Restaurant Ltd,"ABBOTSFORD, BC V2T 1V6","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Mugshots Cafe,"FERNIE, BC V0B 1M0",6311-Food service supervisors,1
British Columbia,   Low Wage,N/P Pizza Ltd,"SURREY, BC V4P 1H5","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Nagra Construction Ltd,"WHITE ROCK, BC V4B 3L2",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Nahm Thai Bistro Ltd.,"Surrey, BC V3T 1N6",6322-Cooks,1
British Columbia,   Low Wage,Nanak Cloth House (2017) Inc.,"SURREY, BC V3X 1L5","6342-Tailors, dressmakers, furriers and milliners",2
British Columbia,   Low Wage,New Diamond Stucco Ltd,"SURREY, BC V3X 1K7",7611-Construction trades helpers and labourers,3
British Columbia,   Low Wage,New Gulberg Market & Halal Meat Ltd,"Surrey, BC V3W 3M6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
British Columbia,   Low Wage,New Millenium Tire Centre (2017) Ltd.,"SURREY, BC V3T 3E5",7535-Other automotive mechanical installers and servicers,2
British Columbia,   Low Wage,O.Z. Granites Ltd.,"SURREY, BC V3W 1V9",1241-Administrative assistants,1
British Columbia,   Low Wage,Pace Processing and Product Development Ltd,"Surrey, BC V3S 8P7","9617-Labourers in food, beverage and associated products processing",4
British Columbia,   Low Wage,Pandher Drywall Ltd.,"Abbotsford, BC V2T 2R7",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Pot of Gold Enterprises Inc.,"SALT SPRING ISLAND, BC V8K 1E2","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Powder King Mountain Resort Inc.,"Mackenzie, BC V0J 2C0",6322-Cooks,2
British Columbia,   Low Wage,Powder King Mountain Resort Inc.,"Mackenzie, BC V0J 2C0",6731-Light duty cleaners,1
British Columbia,   Low Wage,Powell Street Craft Brewery Inc,"VANCOUVER, BC V5L 1G8","9213-Supervisors, food, beverage and associated products processing",1
British Columbia,   Low Wage,Promontory Hummingbird Child Care Centre Inc.,"CHILLIWACK, BC V2R 5W8",4214-Early childhood educators and assistants,1
British Columbia,   Low Wage,R.S.D.R. Enterprises Ltd,"Burnaby, BC V5H 1Z5","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,R.S.S. Enterprises Limited o/a Dominos Pizza,"Port Moody, BC V3H 5H6",6322-Cooks,1
British Columbia,   Low Wage,Ravela Holdings Inc.,"SURREY, BC V3R 1V9",6322-Cooks,1
British Columbia,   Low Wage,Regional Animal Protection Society,"RICHMOND, BC V6V 1W8",3213-Animal health technologists and veterinary technicians,1
British Columbia,   Low Wage,Richmond Country Farms Ltd.,"Richmond, BC V6W 1A3","9461-Process control and machine operators, food, beverage and associated products processing",1
British Columbia,   Low Wage,Ricky's Solo Project Ltd.,"BURNABY, BC V5C 5Y1",6311-Food service supervisors,1
British Columbia,   Low Wage,Rising Star Learning Ltd.,"Burnaby, BC V5G 1M4",4214-Early childhood educators and assistants,1
British Columbia,   Low Wage,RKG Holdings Ltd.  o/a Dairy Queen Grill & Chill,"DELTA, BC V4K 3L7",0631-Restaurant and food service managers,1
British Columbia,   Low Wage,Royal Emerald Motors Ltd,"SURREY, BC V3X 3J4",6732-Specialized cleaners,2
British Columbia,   Low Wage,Royal View Enterprises Ltd.,"VANCOUVER, BC V6J 0B5",6322-Cooks,3
British Columbia,   Low Wage,Sands Holdings Ltd DBA Subway,"RICHMOND, BC V6X 1N7",6311-Food service supervisors,1
British Columbia,   Low Wage,Saniclean Services Ltd,"SURREY, BC V3S 1R8",6731-Light duty cleaners,2
British Columbia,   Low Wage,Satang Thai Cuisine Ltd.,"Kelowna, BC V1V 2E5",6322-Cooks,1
British Columbia,   Low Wage,Savage Creek Golf Course (2008) Ltd.,"RICHMOND, BC V6W 1E1",8612-Landscaping and grounds maintenance labourers,2
British Columbia,   Low Wage,Save-On-Foods Limited Partnership,"Vancouver, BC V6B 4E4",6611-Cashiers,2
British Columbia,   Low Wage,Save-On-Foods Limited Partnership,"Vancouver, BC V6B 4E4","6622-Store shelf stockers, clerks and order fillers",3
British Columbia,   Low Wage,Sciue Holdings Inc,"Vanvouver, BC V6C 2V6",6311-Food service supervisors,1
British Columbia,   Low Wage,Shelter Island Restaurants Ltd.,"RICHMOND, BC V6W 1H3","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Shield Security Services Inc.,"SURREY, BC V3W 1A4",6316-Other services supervisors,1
British Columbia,   Low Wage,Shield Security Services Inc.,"SURREY, BC V3W 1A4",6541-Security guards and related security service occupations,2
British Columbia,   Low Wage,Sky High Plumbing & Heating Ltd.,"DELTA, BC V4C 6H2",1311-Accounting technicians and bookkeepers,1
British Columbia,   Low Wage,Skyline Painting Ltd.,"SURREY, BC V3W 0T1",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Squamish Montessori School Ltd.,"SQUAMISH, BC V8B 0W5",4214-Early childhood educators and assistants,1
British Columbia,   Low Wage,Sri Sai Nupur Treats Inc.,"NORTH VANCOUVER, BC V7J 2K7","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Studio G3 Glass Graphic Group Ltd.,"Port Coquitlam, BC V3C 1S2",9413-Glass forming and finishing machine operators and glass cutters,1
British Columbia,   Low Wage,Style Beauty Parlour Inc.,"SURREY, BC V3S 5K7",6341-Hairstylists and barbers,1
British Columbia,   Low Wage,Summerfield Contracting Ltd,"SURREY, BC V3W 5G7",7514-Delivery and courier service drivers,1
British Columbia,   Low Wage,Sunshine Traders Ltd (dba) Travelodge Salmon Arm,"SALMON ARM, BC V1E 4N9",1241-Administrative assistants,1
British Columbia,   Low Wage,SureWork Solutions Ltd.,"Victoria, BC V8P 2L5","4412-Home support workers, housekeepers and related occupations",1
British Columbia,   Low Wage,Tang Jun Enterprises Ltd.,"RICHMOND, BC V7E 6B4","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Taqueria Playa Tropical Mexican Restaurant Inc.,"SURREY, BC V3T 1N9",6322-Cooks,2
British Columbia,   Low Wage,TAYO ENTERPRISES LTD.,"VANCOUVER, BC V5N 4C1",6311-Food service supervisors,1
British Columbia,   Low Wage,Teo's Mexican Cafe,"LAKE COUNTRY, BC V4V 2A5",6322-Cooks,1
British Columbia,   Low Wage,Toor Construction Ltd.,"ABBOTSFORD, BC V2S 2Z7",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,True World Foods Inc. of Canada,"Richmond, BC V7E 6H7",6222-Retail and wholesale buyers,1
British Columbia,   Low Wage,Urban Deli Inc.,"Burnaby, BC V3N 1B3",6332-Bakers,3
British Columbia,   Low Wage,Van Sea's Wholesale Processing,"Burnaby, BC V5J 3B9",9618-Labourers in fish and seafood processing,1
British Columbia,   Low Wage,Vancity Cabinets Ltd.,"Surrey, BC V3W 8J9",6211-Retail sales supervisors,1
British Columbia,   Low Wage,Vancity Concrete Ltd.,"VANCOUVER, BC V6Z 2X2",7611-Construction trades helpers and labourers,3
British Columbia,   Low Wage,Vanmedia Marketing Solutions Inc.,"VANCOUVER, BC V5X 0C3",5221-Photographers,1
British Columbia,   Low Wage,VCPC Holdings Limited,"SURREY, BC V3R 7H1",6322-Cooks,1
British Columbia,   Low Wage,Victoria Oriental Restaurant Ltd.,"KAMLOOPS, BC V2C 2C5",6322-Cooks,1
British Columbia,   Low Wage,Vina Restaurants Ltd.,"WEST VANCOUVER, BC V7V 1L4",6322-Cooks,2
British Columbia,   Low Wage,Vina Restaurants Ltd.,"WEST VANCOUVER, BC V7V 1L4","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,West Landscaping & Gardening Ltd,"SURREY, BC V3W 8R5",8612-Landscaping and grounds maintenance labourers,2
British Columbia,   Low Wage,Western Rice Mils Ltd,"Richmond, BC V7C 4V4",7452-Material handlers,2
British Columbia,   Low Wage,Western Rice Mils Ltd,"Richmond, BC V7C 4V4","9617-Labourers in food, beverage and associated products processing",2
British Columbia,   Low Wage,Whiskey Business Ltd.,"Madeira Park, BC V0N 2H0",6322-Cooks,3
British Columbia,   Low Wage,Wings Tap & Grill Kingsway Ltd.,"Burnaby, BC V5E 1E4",6322-Cooks,1
British Columbia,   Low Wage,Xpertan Enterprises Ltd,"Delta, BC V3M 5V9",6322-Cooks,1
British Columbia,   Low Wage,Zip- Bob Food Services Inc.,"COQUITLAM, BC V3K 3X8","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,  Primary Agriculture,1025669 BC Ltd,"SURREY, BC V3S 0X4",8431-General farm workers,9
British Columbia,  Primary Agriculture,1148918 BC Ltd,"PITT MEADOWS, BC V3Y 1Z1",0821-Managers in agriculture,2
British Columbia,  Primary Agriculture,1181220 BC Ltd,"SURREY, BC V3T 0M1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
British Columbia,  Primary Agriculture,BLOSSOM RIVER ORGANICS LTD.,"Cawston, BC V0X 1C2",0821-Managers in agriculture,1
British Columbia,  Primary Agriculture,Cascadian Berry Farms Ltd.,"Surrey, BC V3S 0Y9",8431-General farm workers,18
British Columbia,  Primary Agriculture,CLM Farms Ltd,"LANGLEY, BC V2Z 2Y2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
British Columbia,  Primary Agriculture,Czar Investment Inc.,"LANGLEY, BC V4W 1B9",8431-General farm workers,2
British Columbia,  Primary Agriculture,Earlco Vineyards Ltd,"Penticton, BC V2A 8T6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
British Columbia,  Primary Agriculture,Earlco Vineyards Ltd.,"Penticton, BC V2A 8T6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
British Columbia,  Primary Agriculture,Grewal & Sons Enterprises Inc.,"Abbotsford, BC V2T 5X2",0821-Managers in agriculture,2
British Columbia,  Primary Agriculture,Grewal & Sons Enterprises Inc.,"Abbotsford, BC V2T 5X2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",4
British Columbia,  Primary Agriculture,Grewal & Sons Enterprises Inc.,"Abbotsford, BC V2T 5X2",8431-General farm workers,45
British Columbia,  Primary Agriculture,Gurdev Thandi and Sons Ltd.,"Abbotsford, BC V4X 2M6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
British Columbia,  Primary Agriculture,Hothi Farms Inc,"Delta, BC V4K 2N8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8
British Columbia,  Primary Agriculture,KSG Farms Services Ltd.,"ABBOTSFORD, BC V4X 1S1",8431-General farm workers,70
British Columbia,  Primary Agriculture,NRK Sahotas Blueberry Farm Ltd,"LANGLEY, BC V2Y 0T4",8431-General farm workers,9
British Columbia,  Primary Agriculture,NRK Sahotas Blueberry Farm Ltd.,"Port Coquitlam, BC V3B 3R8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
British Columbia,  Primary Agriculture,Richberry Farms Ltd,"Richmond, BC V6V 3A2",8431-General farm workers,1
British Columbia,  Primary Agriculture,U S G Agro Investment Ltd.,"SURREY, BC V3W 2N3","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
British Columbia,  Primary Agriculture,U S G Agro Investment Ltd.,"SURREY, BC V3W 2N3",8431-General farm workers,4
British Columbia, Global Talent Stream,Ubike Technologies North America Inc.,"Vancouver, BC V7Y 1K8","0013-Senior managers - financial, communications and other business services",1
Yukon,   Low Wage,Nakwaye Ku Child Care Society,"Whitehorse, YT Y1A 5K4",4214-Early childhood educators and assistants,1
Northwest Territories,    High Wage,Inkit Ltd.,"Yellowknife, NT X1A 1N5","0124-Advertising, marketing and public relations managers",1
Northwest Territories,    High Wage,Inkit Ltd.,"YELLOWKNIFE, NT X1A 2P5","0124-Advertising, marketing and public relations managers",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Anonymous Content LLC,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Biscuit Filmworks,"Los Angeles, 90038","5131-Producers, directors, choreographers and related occupations",2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Caviar LA, LLC","Los Angeles, 90028","5131-Producers, directors, choreographers and related occupations",2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Company Films Inc.,"BEVERLY HILLS, 90212","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Frozen Man Inc.,"New York, 10011","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Furlined, Inc","Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Iconoclast Content Inc,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Interrogate Films Inc,"Los Angeles, 90045","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,JOJX LLC,"VENICE, 90219","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Moxie Pictures, Inc.","LOS ANGELES, 90016","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Prettybird Pictures, Inc.","Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Radical Media LLC,"Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Rakish, LLC","LOS ANGELES, 90066","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Reset Content, LLC","Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,RSA Films Inc,"Los Angeles, 90069","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Serial Pictures, LLC","Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Smuggler Inc.,"Los Angeles, 90038","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Stink LLC,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Superprime Films,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Supply and Demand Inc,"New York, 10013","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Tool of North America LLC,"Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",3
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,York Productions,"VENICE, 90066","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,,,6332-Bakers,1
Notes:,,,,,
1. The source for all information in this report is Employment and Social Development Canada's (ESDC) LMIA System.,,,,,
"2. This list excludes all personal names, such as employers of caregivers or business names that use or include personal names. For this reason, the list is not complete and does not reflect all employers who requested or received an LMIA. Should an employer wish to contact ESDC concerning the accuracy of their information, please contact NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.",,,,,
"3. The employer name is manually entered in system. As such, accuracy of the names is subject to potential data entry error and inconsistent spelling.",,,,,
"4. Effective November 2016, NOC 2011 is being used. Prior to November 2016, all occupations under NOC 2006 were converted to the respective NOC 2011 occupation. Empirical concordance released by Statistics Canada was used to determine appropriate linkages.",,,,,
"5. Effective February 2018, LMIAs in support of Permanent Residence (PR) are excluded from TFWP statistics reporting, unless reported separately. This may impact statistics reported over time.",,,,,
"6. The LMIA System tracks TFW positions only, not TFWs who are issued a work permit or who enter Canada. Not all positions approved result in a work permit or a TFW entering Canada. For information on the number of work permits issued, please consult Immigration Refugees and Citizenship Canada's (IRCC) Facts and Figures: http://www.cic.gc.ca/english/resources/statistics/menu-fact.asp",,,,,
7. The numbers appearing in this release may differ slightly from those reported in previous releases of LMIA statistics due to data updates that occur over time.,,,,,
