"Employers who were issued a negative Labour Market Impact Assessment (LMIA) in 2015, by business location",, 
Newfoundland and Labrador,, 
Gagan Blueberry Growers Ltd.,"35826 South Parallel Road, Abbotsford, BC  V3G 2K4",8
Gagan Foods International Ltd,"8137 Swenson Way, Delta, BC  V4G 1J5",1
Gallery-The Spa Ltd. o/a Gallery-The Spa,"621A Belmont Street, New Westminster, BC  V3M 5Z8",1
Garin Management Ltd dba Macdonald's Prescription #3,"2188 West Broadway, Vancouver, BC  V6K 2C8",1
Gas Plus Golden,"818 10th Avenue South, PO Box 17, Golden, BC  V0A 1H0",1
Gearbase Camera Inc.,"409 Granville Street, Suite 1003, Vancouver, BC  V6C 1T2",2
Gemm Diesel Ltd,"5270 Auto Road Southeast, Suite 8, Salmon Arm, BC  V1E 1X3",1
Gen-Game Technology Corporation o/a Genesis Gaming,"1055 West Hastings Street, Suite 1400, Vancouver, BC  V6E 2E9",2
Genius Education Academy,"7420 Westminster Highway, Richmond, BC  V6X 1A1",1
"Geodis Wilson Canada, Ltd","10551 Shellbridge Way, Suite 135, Richmond, BC  V6X 2W9",1
Gill Motors,"33119 South Fraser Way, Suite 106, Abbotsford, BC  V2S 2B1",1
Gill's Orchard,"3152 East Kelowna Road, Kelowna, BC  V1W 4H3",4
GIO Enterprises Ltd.,"2016 McCallum Road, Abbotsford, BC  V2S 3N4",1
GK Acupuncture Clinic,"19978 72th Avenue, Suite 203, Langley, BC  V2Y 1R7",1
Gladwin Farms Ltd,"5327 Gladwin Road, Abbotsford, BC  V4X 1X8",28
Global Copper Group Inc.,"1146 Pacific Boulevard, Suite 142, Vancouver, BC  V6C 2X7",1
Global Ivy Education,"4255 Arbutus Street, Suite 203, Vancouver, BC  V6J 4R1",1
Global Relay Communications Inc.,"220 Cambie Street, 2nd Floor, Suite 270, Vancouver, BC  V6B 2M9",1
Globe Healthcare Corporation o/a Far-infrared,"8185 Park Road, Richmond, BC  V6Y 1S9",1
Go Go Sushi Restaurant Ltd. dba Go Go Sushi,"9747 Willow Street, Suite B, Chemainus, BC  V0R 1K0",1
Golden Lion Garment Factory Ltd.,"205 Victoria Drive, Vancouver, BC  V5L 4Z4",2
Golden Village Inn Inc dba Howard Johnson Inn,"1439 Lafontaine Road, Golden, BC  V0A 1H3",2
Gongwell Services Incorporated,"2099 Lougheed Highway, Suite B201, Port Coquitlam, BC  V3B 1A8",1
Good Luck International Enterprises Ltd dba Bushuair Restaurant,"4600 No. 3 Road, Suite 121, Richmond, BC  V6X 2C2",1
Grandvilla Construction Ltd.,"14248 103A Street, Surrey, BC  V3T 1S9",2
GRD Construction Ltd.,"12194 86th Avenue, Surrey, BC  V3W 3H7",3
Great Bear Coastal Maritime Co Ltd o/a Pacific Yellowfin Charters,"8380 St. George Street, Suite 102, Vancouver, BC  V5X 3S7",2
Greater Vancouver Education Group Inc,"15277 100th Avenue, Suite 116, Surrey, BC  V3R 8X2",1
Green Oak Development Corp.,"4445 West 10th Avenue, Vancouver, BC  V6R 2H8",2
Green Valley Wellness Center Ltd o/a Holiday Feet Health Centre,"909 Denman Street, Vancouver, BC  V6G 2L9",1
Growood Construction Ltd.,"6208 Denbigh Avenue, Burnaby, BC  V5H 3R5",1
Guaranteed SEO,"1311 Howe Street, Suite 501, Vancouver, BC  V6Z 2P3",1
Gulzar Transport Inc,"23137 Willett Avenue, Richmond, BC  V6V 3C6",5
Gurveer Drywall Ltd,"13237 64A Avenue, Surrey, BC  V3W 7B9",2
Guyoung Kwon Soohyun Sung dba Narita Sushi Japanese Restaurant,"100 Schoolhouse Street, Suite 408, Coquitlam, BC  V3B 6V9",1
H&Z Grewal Farm.,"7260 240th Street, Langley, BC  V1M 3P8",6
H.A. Brar Siding and Woodwork Ltd,"2245 Meadow's Street, Abbotsford, BC  V2T 3A8",2
H.C Recruitment Software Solutions Corp.,"437 3rd Avenue West, Suite 1, Prince Rupert, BC  V8J 1L6",1
H.E.S. Home Energy Solutions Ltd o/a Home Energy Solutions,"320 Mary Street, Victoria, BC  V9A 3V9",1
H.P. Mechanical Ltd.,"12398 58A Avenue, Surrey, BC  V3X 1Y5",2
Hana Foods Inc. dba Mi-Ae Deli,"329 North Road, Suite 240, Coquitlam, BC  V3K 3V8",1
Hankook Auto Service Ltd.,"2561 Barnet Highway, Suite 5, Coquitlam, BC  V3H 1W4",1
Hanok Burnaby Restaurant Ltd o/a Hanok Korean Restaurant (Lougheed Hwy),"9928 Lougheed Highway, Burnaby, BC  V3J 1N3",1
Hans Demolition & Excavating Ltd.,"12498 55th Avenue, Surrey, BC  V3X 3S9",2
Hans Orchards & Vineyard,"3564 Rose Road, Kelowna, BC  V1W 4G5",8
Hansinger Nursery,"3450 Christian Valley Road, PO Box 34, Westbridge, BC  V0H 2B0",3
Happy Land Travel & Tour Services Ltd. o/a Happy Land Travel,"4501 North Road, Suite 333, Burnaby, BC  V3N 4R7",1
Harbour Publishing,"PO Box 219, Madeira Park, BC  V0N 2H0",1
Harlens Trucking Ltd.,"10716 Scott Road, Surrey, BC  V3V 4G6",8
Harry C. Oversea Investment Consulting Inc. dba Jia Tu Commercial Consulting,"6011 No. 3 Road, Suite 110, Richmond, BC  V6Y 2B2",2
Harsh Bassi Orchards,"625 Hollywood Road South, Kelowna, BC  V1X 3T6",7
Hatch A Bird Farm,"6603 McMahon Avenue, Powell River, BC  V8A 4W2",2
Hatfield Consultants Partnership,"850 Harbourside Drive, Suite 200, North Vancouver, BC  V7P 0A3",1
Hawk Technologies Ltd,"2502 St. John's Street, Suite 202, Port Moody, BC  V3H 2B4",1
Hayer Demolition Ltd.,"6213 126B Street, Surrey, BC  V6X 3N2",3
HCI Trading Ltd,"1410 Bute Street, Suite 500,Vancouver, BC  V6E 2A7",1
HD Shipping Canada Ltd.,"20120 102B Avenue, Suite 1, Langley, BC  V1M 3G9",1
HDB Transport Ltd.,"42180 South Sumas Road, Chilliwack, BC  V2R 4W3",3
HDJ Business Ventures Ltd o/a Taiwan Taipei Original Pot,"8580 Alexandra Road, Suite 1160, Richmond, BC  V6X 4B3",1
Helliwell+Smith Blue Sky Architecture,"4090 Bayridge Avenue, West Vancouver, BC  V7V 3K1",1
Heppell's Potato Corp,"4945 184th Street, Surrey, BC  V3Z 1B5",18
Hi Mark Electric Ltd,"2731 Shell Road, Richmond, BC  V6X 2P2",1
Hi-Class Jewellers Ltd,"6570 Main Street, Vancouver, BC  V5X 3G9",3
Hiko Sushi Japanese Restaurant,"2054 Whatcom Road, Suite 5A, Abbotsford, BC  V3G 2K8",1
Hiraku Sushi Japanese Restaurant,"3380 David Avenue, Suite 101, Coquitlam, BC  V3E 0J5",1
Holaco Construction (1997) Ltd.,"4428 Dawson Street, Burnaby, BC  V5C 4B9",1
Hollyburn Family Services,"267 West Esplanade, Suite 104, West Vancouver, BC  V7M 1A5",1
Homer Street Cafe and Car,"1177 Melville Street, Vancouver, BC  V6E 0A3",1
HRP Enterprises,"9718 197B Street, Langley, BC  V1M 3G3",2
HSMS Enterprises Ltd. dba Ever Fresh,"6951 72nd Street, Unit 110, Delta, BC  V4G 0A2",1
Hui's Farm Ltd,"5268 248th Street, Aldergrove, BC  V4W 1A7",3
Huixian Food Holdings Ltd. o/a Hon's Wun-Tun House,"408 6th Street, New Westminster, BC  V3L 3B2",1
Hundal Bros. Plumbing & Heating Ltd,"8299 129th Street, Suite 110, Surrey, BC  V3W 0A6",1
Hwan Suk Choi o/a Benkey Sushi,"27520 Fraser Highway, Langley, BC  V4W 3N5",1
Hyak Wilderness Adventures,"3823 Henning Drive, Suite 203, Burnaby, BC  V5C 6N5",2
Iberdrola Energy Projects Canada Corporation,"650 West Georgia Street, Suite 1720, Vancouver, BC  V6B 4N7",1
IFIX.CC Burnaby,"4500 Kingway, Suite 1637, Burnaby, BC  V5H 2A9",2
Igenius Incorporated,"18 Gostick Place, Suite 200, North Vancouver, BC  V7M 3G3",2
Ignite Beauty Lounge,"626 Abbot Street, Vancouver, BC  V6B 0E1",1
Ikon Painting Ltd.,"9455 126A Street, Surrey, BC  V3V 7E7",3
Immark International Service Ltd.,"8111 Anderson Road, Unit 605, Richmond, BC  V6Y 3Z8",1
Imtech Marine Canada Inc.,"949 West 3rd Street, Unit 208, North Vancouver, BC  V7P 3P7",1
In Sung Cheon dba Victoria Sushi Japanese Restaurant,"15 Royal Avenue East, Unit 10, New Westminster, BC  V3L 0A9",1
Inayat Construction Ltd,"13393 56th Avenue, Surrey, BC  V3X 2Z5",1
IND Diagnostic Inc,"1629 Fosters Way, Delta, BC  V3M 6S7",1
Independence Networking Services Ltd,"1132 117th Avenue, Dawson Creek, BC  V1G 3G7",2
India Bistro Ltd,"1157 Davie Street, Vancouver, BC  V6E 1N2",1
Inline Drywall Systems Inc.,"16385 36A Avenue, Surrey, BC  V3S 0M1",2
Inline Nurseries (2010) Inc,"49944 Yale Road East, Chilliwack, BC  V4Z 0B3",1
Instylin  Beautique Ltd. (Surrey),"650 West 41st Street, Vancouver, BC  V5Z 1R2",1
Instylin  Beautique Ltd. (Vancouver),"5744 Telegraph Trail, West Vancouver, BC  V7W 1R2",1
Instylin Beautique Ltd. (Burnaby),"650 West 41st Street, Suite 4, Vancouver, BC  V5Z 1R2",1
Interior Health Authority,"1815 Kirschner Road, Suite 220, Kelowna, BC  V1Y 4N7",1
International Language Academy of Canada,"688 West Hastings Street, Suite 300, Vancouver, BC  V6B 1P1",1
"Iqbal Gill, Sukwinder G","PO Box 1039, Osoyoos, BC  V0H 1V0",2
Iris The Visual Group Western Canada Inc.,"9440 202nd Street, Suite 315, Langley, BC  V1M 4A6",1
Island Hothouse Inc,"10605 Southin Road, Ladysmith, BC  V9G 2A8",4
Island Oak High School,"PO Box 873, Duncan, BC  V9L 3Y2",1
Island Vibez Hair Studio,"13565 105A Avenue, Surrey, BC  V3T 2A9",3
ITREB Canada,"4010 Canada Way, Burnaby, BC  V5G 1G8",2
J & A Kitchen Ltd dba Lee's Overseas Delights Restaurant,"139 Westminster Avenue West, Penticton, BC  V2A 1J7",1
J B Bhatti Budding & Grafting,"305 Kneller Court, Kelowna, BC  V1X 4C3",4
J G Produce,"14018A 97 Highway, Osoyoos, BC  V0H 1V2",2
Jagtar Singh Gill o/a Gill Farms,"9405 168th Avenue, Osoyoos, BC  V0H 1V2",1
Japanada Enterprises Inc,"PO Box 269, Whistler, BC  V0N 1B0",1
Jas Construction Ltd.,"14268 55A Avenue, Surrey, BC  V3X 1B7",2
Jas Enterprises Ltd dba Moet's Convenience Store,"2085 Dundas Street, Vancouver, BC  V5L 1J5",1
Jasiv Enterprises Ltd.,"6670 Lefeuvre Road, Abbotsford, BC  V4X 2C1",4
Jas-Tar Trucking Ltd.,"13550 64th Avenue, Surrey, BC  V3W 1Y3",4
Jay Lazzarin Landscape Architect,"1300 1st Avenue, Suite 202, Prince George, BC  V2L 2Y3",1
JCC Hospitality Ltd. dba South Castle Korean Restaurant,"1126 Austin Avenue, Suite C, Coquitlam, BC  V3K 3P5",1
JD's Kitchen & Catering Ltd.,"2290 Nicholson Street, Prince George, BC  V2N 1V8",2
Jenny House,"10180 153rd Street, Unit 5, Surrey, BC  V3R 0B5",1
Jeong Ga Nae Restaurant Ltd.,"2922 Glen Drive, Suite 107, Coquitlam, BC  V3B 2P5",1
Song In Gak Restaurant,"1168 The High Street, Suite 102, Coquitlam, BC  V3B 0C6",1
Jetlink Contractors Ltd dba Jetlink Contractors,"2411 160th Street, Suite 250, Surrey, BC  V3Z 0C8",1
J-Home Import Inc. o/a SpagheTei,"602 West Hastings Street, Suite 728, Vancouver, BC  V6B 1P2",1
JK Garage Doors Ltd,"855 McBride Boulevard, Suite 206, New Westminster, BC  V3L 2C4",1
Jmg Carrier Ltd,"12511 82nd Avenue, Surrey, BC  V3W 3E8",1
JMG Enterprises Inc. dba Subway Sandwiches and Salads,"2047 Sumas Way, Suite 18, Abbotsford, BC  V2S 8H6",1
Joe Fortes Seafood & Chop House Ltd.,"777 Thurlow Street, Vancouver, BC  V6E 3V5",4
Joy Leader Enterprises Ltd. dba Sushi Time,"3075 271st Street, Aldergrove, BC  V4W 3H7",1
Juke Box Print Inc.,"165 West 4th Avenue, Vancouver, BC  V5Y 1G4",1
Jun Investment Inc o/a J Kitchen,"2305 Beacon Avenue, Suite 1, Sidney, BC  V8L 1W9",1
Junior Citizens Care Centre,"225 Alpine Drive, Anmore, BC  V3H 4Z2",1
K&E Education and Research Service Inc o/a Golden Apple Children's House,"4620 Coventry Drive, Richmond, BC  V7C 4R2",1
K&K Canada Consulting Inc.,"4501 North Road, Suite 336, Burnaby, BC  V3N 4R7",1
K&W Enterprises Ltd o/a Hope Sushi,"377 Old Hope Princeton Way, Hope, BC  V0X 1L4",1
Kadoya Japanese Restaurant Ltd o/a Kadoya Japanese Restaurant,"1063 Davie Street, Vancouver, BC  V6E 1M5",1
Kal Tire Partnership o/a Kal Tire (Mackenzie),"PO Box 686, Mackenzie, BC  V0J 2C0",1
Kamkraft Kitchen Cabinets Ltd.,"13415 76th Avenue, Unit 5, Surrey, BC  V3W 2W2",1
Kamo Spaceworks Ltd,"10515 157th Street, Surrey, BC  V4N 2H5",1
Kang & Choi Enterprise Ltd. o/a Gami Sushi,"10111 No. 3 Road, Suite 126, Richmond, BC  V7A 1W6",1
KARAI Enterprises Ltd. o/a Karai Sushi and Grill,"4030 Byng Road, Port Hardy, BC  V0N 2P0",1
Kaslo Hotel Development Corp,"430 Front Street, PO Box 340, Kaslo, BC  V0G 1M0",1
Katies Korner Childcare Ltd.,"617 Millstone Avenue, Nanaimo, BC  V9S 5B1",1
Ketaiya,"428 West Pender Street, Vancouver, BC  V6B 1T5",1
KeumHae Enterprise Ltd. dba Sushi Wara,"6485 120th Street, Suite 100, Delta, BC  V4E 3G3",1
Kevin Clark Studios,"857 Beatty Street, Suite 102, Vancouver, BC  V6B 2M6",1
Kevnour Enterprises Ltd dba Argan Bistro,"323 Jervis Street, Suite 1804, Vancouver, BC  V6C 3P8",1
KF Construction & Development Ltd. dba Comfort Inn- Dawson Creek,"1200 Alaska Avenue, Dawson Creek, BC  V1G 1Y9",1
Khai Thai Cuisine Corp. dba Khai Thai Cuisine,"2020 Oxford Connector, Suite 203, Port Coquitlam, BC  V3C 0A4",1
Kicking Horse Coffee Co. Inc,"491 Arrow Road, Invermere, BC  V0K 1K2",1
Kicking Horse Mountain Resort LP,"1500 Kicking Horse Trail, PO Box 839, Golden, BC  V0A 1H0",2
Kids and Company Victoria,"3500 Uptown Boulevard, Victoria, Suite 131, BC  V8Z 0B9",1
Kim's Farm,"4186 176th Street, Surrey, BC  V3S 0L5",10
Kinbari Sushi,"130 Deer Park Avenue, Kimberley, BC  V1A 2J4",1
King Alignment and Truck Repair Ltd,"11415 132A Street, Suite 4, Surrey, BC  V3R 7S2",1
King George Motel  Ltd. o/a Econo Lodge Surrey,"6542 King George Highway, Surrey, BC  V3W 4Z3",1
Kingmik Sled Dog Tours Ltd.,"PO Box 787, Logan Lake, BC  V0K 1W0",1
Kisoya Sushi Ltd.,"6125 Sussex Avenue, Suite 201, Burnaby, BC  V5H 4G1",1
Kit And Ace Designs Inc o/a Kit and Ace,"123 West 7th Avenue, Vancouver, BC  V5Y 1L8",2
"Kitanoya Marketing Corp, dba Kitanoya Guu","3463 Kingsway, Vancouver, BC  V5R 5L5",1
Kitto Japanese House on Granville Ltd dba ShuRaku,"938 Howe Street, Suite 403, Vancouver, BC  V6Z 1N9",1
KML Meat Processors Ltd.,"6470 Kamloops-Vernono Highway, Westwold, BC  V0E 3B1",1
Kojan Restaurant,"33640 South Fraser Way, Suite 103, Abbottsford, BC  V2S 2B9",2
Ko-Pan Food Restaurant Corp dba Sushi Mong,"347 Niluht Drive, Campbell River, BC  V9W 8G5",1
Korey Klein o/a Whistler Wood Fired Pizza Company,"8222 Mountain View Drive, Whistler, BC  V0N 1B8",1
Krows Contracting Ltd,"302 116th Avenue, Dawson Creek, BC  V1G 3E1",1
K's Nail Ltd dba Glam Nail Studio,"8766 McKim Way, Suite 1020, Richmond, BC  V6X 4G4",1
Kuninaka Enterprises Ltd. dba Osamu Sushi,"2764 Barnet Highway, Suite 201, Coquitlam, BC  V3B 1B9",1
Kuro Restaurant. Inc. dba Kuro Asian Cuisine,"8249 Eagle Landing Parkway, Suite 222, Chilliwack, BC  V2R 0P9",1
Kyoto Sushi Japanese Restaurant Ltd o/a Kyoto Sushi,"13651 72nd Avenue, Surrey, BC  V3W 2P2",1
Halu Sushi Restaurant,"20395 Lougheed Highway, Suite 560, Maple Ridge, BC  V2X 2P9",1
L.W. Zdebiak House Raising Co. Ltd.  dba Zebiak Houseraising,"6220 9th Avenue, Burnaby, BC  V3N 2T6",1
L2 Exterior Ltd,"12136 100A Avenue, Surrey, BC  V3V 2Y5",2
Lally Bros Holding Ltd.,"13280 Mitchell Road, Richmond, BC  V6V 1M8",5
Langley Handyman Services Ltd.,"35120 Mount Blanchard Drive, Aldergrove, BC  V4W 2S6",1
LaPorte Moving and Storage Systems,"14571 Burrows Road, Richmond, BC  V6V 1K9",1
Launch Labs Inc dba Axiom Zen,"788 Beaty Street, Suite B1,Vancouver, BC  V6B 2M1",3
Lawngreen Lawn & Landscaping Ltd.,"8174 14th Avenue, Burnaby, BC  V3N 2B8",1
L'École Française Internationale de Vancouver,"3657 Fromme Road, North Vancouver, BC  V7K 2E6",1
Ledcor Technical Services Solutions Ltd o/a LTS Solutions,"1067 West Cordova Street, Suite 1200, Vancouver, BC  V6C 1C7",1
Leejung Chartered Accountants & Advisors LLP,"9600 Cameron Street, Suite 313, Burnaby, BC  V3J 7N3",1
Legend Distilling Inc,"3005 Naramata Road, RR 1, S11 C-3, Naramata, BC  V0H 1N0",1
Level-It Installations Ltd.,"2526 Davies Avenue, Port Coquitlam, BC  V3C 4T7",1
Lexor Management Inc,"1480 Marine Drive, Suite 600, North Vancouver, BC  V7P 1T6",1
Liang's Farm,"10000 Fisher Gate, Suite 78, Richmond, BC  V6X 3W8",3
Lighthouse Fresh and Tasty,"8050 King George Avenue, Unit 102, Surrey, BC  V3W 5B5",1
Lil Bloomers Childcare Centre,"195 East Windsor Road, North Vancouver, BC  V7N 1J9",1
Limbros Food Services Inc,"1526 College Drive, Nanaimo, BC  V9R 7A7",1
Listel Canada Limited dba Listel Vancouver Hotel,"1300 Robson Street, Suite 226, Vancouver, BC  V6E 1C5",1
Little Thai Place Inc.,"1060 Valewood Trail, Victoria, BC  V8X 5G7",3
Living Space Interiors Ltd o/a Livingspace,"1706 West 1st Avenue, Suite 120, Vancouver, BC  V6J 0E4",2
LMS Limited Partnership,"6320 148th Street, Surrey, BC  V3S 3C4",3
Lo-Bar Log Transport Co. Ltd.,"8377 Hart Highway, Prince George, BC  V2K 3B8",1
Loewen Piano House Ltd,"2106 Main Street, Unit 210, Vancouver, BC  V5T 3C5",1
Longview Farms Ltd,"8277 Central Saanich Road, Saanichton, BC  V8M 1T7",12
Lorita Leung Dance Association,"2070 West 46th Avenue, Vancouver, BC  V6M 2K9",1
Lotus Orchards Ltd,"4301 West View Drive, Vernon, BC  V1T 9B2",4
Low Hammond Rowe Architects,"1590 Cedar Hill Cross Road, Suite 300, Victoria, BC  V8P 2P5",1
Lucy's Eastside Diner Corporation,"209 East 6th Avenue, Vancouver, BC  V6T 1J7",1
Luso Concrete (2007) Ltd.,"20050 Stewart Crescent, Suite 205, Maple Ridge, BC  V2X 0T4",8
M & J Dhaliwal Green Acres Vegetable Farm Ltd o/a Dhaliwal Green Acres Farms,"145 Haslett Road, Kamloops, BC  V2H 1T8",15
M & S Truck Repair Ltd.,"14684 64th Avenue, Surrey, BC  V3S 1X7",1
M. Joomratty Law Corp.,"7134 King George Boulevard, Suite 205, Surrey, BC  V3W 5A3",1
"Madina Hala Restaurant Inc dba Madina Restaurant, Pizza & Sweet","9320 120th Street, Surrey, BC  V3V 4B8",1
Mail box plus,"1027 Davie Street, Vancouver, BC  V6E 4L2",1
Mak Transportation Services,"2521 Juliann Road, West Kelowna, BC  V1Z 2M3",1
Mako Wood Furniture Inc.,"13221 76th Avenue, Surrey, BC  V3W 2V9",6
Mal Li Jang Sung,"13648 105A Avenue, Surrey, BC  V3T 2B3",1
Mann Orchard & Nursery Ltd,"7086 Jasper Drive, Vernon, BC  V1H 1P2",4
Manna Sushi Japanese Restaurant Inc. o/a Manna Sushi,"6 East 2nd Avenue, Vancouver, BC  V5T 1B1",2
Manney Transport Ltd,"3195 Alea Court, Abbotsford, BC  V2T 0A4",3
Manola's Vineyard,"PO Box 293, Oliver, BC  V0H 1T0",1
Manpreet Framing Ltd,"605 East 46th Avenue, Vancouver, BC  V5W 2A2",2
Maple Freight Partnership,"13480 Crestwood Place, Suite 225, Richmond, BC  V6V 2K1",1
Maple Reinders Inc.,"94440 202nd Street, Suite 216, Langley, BC  V1M 4A6",1
Margranite Industry Ltd.,"2820 Ingleton Avenue, Burnaby, BC  V5C 6G7",1
Mari Enterprises Ltd. o/a Genius Daycare Centre,"1720 Hope Road, North Vancouver, BC  V7P 1X3",1
Marine Seafood Inc.,"3191 Thunderbird Crescent., Suite 111, Burnaby, BC  V5S 3G1",2
Mariposa Fruit Market Ltd,"680 Bypass Road, PO Box 422, Keremeos, BC  V0X 1N0",8
Martin Orchards,"6710 Cosens Bay Road, Coldstream, BC  V1B 1N8",2
Marvin Fuentes Construction,"6266 142B Street, Surrey, BC  V3X 0B7",1
Maximize Wealth Group Ltd.,"1517 West 66th Avenue, Vancouver, BC  V6P 2R8",1
Mayflower Caffe,"990 Blanshard Street, Victoria, BC  V8W 2H3",1
MBG Buildings Inc,"17957 55th Avenue, Suite 102, Surrey, BC  V3S 6C4",1
MBJ Orchards Ltd.,"2588 Highway 3, PO Box 415, Keremeos, BC  V0X 1N0",4
McIntyre Aggregates Crushing Ltd,"8713 Highway 97, Oliver, BC  V0H 1T2",1
MD Analytics Inc.,"1090 Homer Street, Suite 490, Vancouver, BC  V6B 2W9",1
Meadow Japanese Restaurant Ltd. dba Meadow Sushi,"12141 Harris Road, Pitt Meadows, BC  V3Y 2E9",1
Meadowlands Horticultural Inc,"7385 Meadow Avenue, Burnaby, BC  V5J 4Z2",6
Medione Naturopathy Inc dba Chinatown Community Health Centre,"20 East Pender Street, Vancouver, BC  V6A 1T1",1
Metro Roofing & Sheet Metal Ltd.,"10190 199B Street, Langley, BC  V1M 3X8",1
MGM Food Services Inc dba A&W,"8671 No. 1 Road, Unit 4, Richmond, BC  V7C 1V2",1
Milani Plumbing Drainage & Heating Ltd.,"5526 Kingsway, Burnaby, BC  V5H 2G2",3
Mile Zero Esso,"720 100B Avenue, Dawson Creek, BC  V1G 1Y3",4
Millennium Pacific Greenhouses,"3752 Arthur Drive, Delta, BC  V4K 3N2",45
MinheoFoods Ltd  o/a Sushi Bar 5517,"5517 Wharf Street, Sechelt, BC  V0N 3A3",1
Mission Junction Sushi Japanese Restaurant,"32555 London Avenue, Suite 320, Mission, BC  V2V 6M7",2
Modulos Construction Inc,"20587 84th Avenue, Langley, BC  V2Y 0O4",2
Momijian Japanese Cuisine Ltd. dba Momiji Japanese Cuisine,"3720 Mount Seymour Parkway, North Vancovuer, BC  V7G 1C3",1
Monkey Boss Management Ltd dba HuTong,"2942 West Broadway, Vancouver, BC  V6K 2G8",1
Montessori Mes Petits Academy (2010) Inc.o/a Montessori Mes Petits,"1046 Street Georges Avenue, Suite 300, North Vancouver, BC  V7L 3H6",1
Moon Curser Vineyards,"3628 Highway 3 East, Osoyoos, BC  V0H 1V6",1
Moraine Estate Winery,"950 Lochore Road, Pentiction, BC  V2A 8V1",2
Morowat Global Manufacturing,"640 Derwent Way, Delta, BC  V3M 5P8",2
Motor-Way,"11417 89A Avenue, Delta, BC  V4C 3G7",1
Mountain Equipment Co-Op,"1077 Great Northern Way, Vancouver, BC  V5T 1E1",1
Mr Mikes Restaurant Corporation o/a Mr Mikes Steakhouse Casual,"3700 North Fraser Way, Suite 100, Burnaby, BC  V5J 5H4",2
Mt Lehman Vegetable Farms Inc,"6592 Mount Lehman Road, Abbotsford, BC  V4X 2G5",8
Muse Hair & Beauty Salon,"3020 Cambie Street, Vancouver, BC  V5Z 2V9",1
My Recreational Mountain Co-operative dba MMC Shames Mountain,"4805 Highway 16 West, Terrace, BC  V8G 0H3",1
Mytalents Corp,"1571 Bellevue Avenue, Suite 215, West Vancouver, BC  V7V 1A6",1
Nagara TV Productions Ltd.,"7558 129A Street, Surrey, BC  V3W 1V1",1
Namaste Indian Resaurant (2012) Ltd. o/a Indian Star Restaurant,"2883 Shaughnessy Street, Port Coquitlam, BC  V3C 3H1",1
National Hearing Services Inc dba Connect Hearing,"1007 Langley Street, Suite 301, Victoria, BC  V8W 1V7",1
Natural Nails Ltd,"5621 176A Street, Surrey, BC  V3S 4G8",2
Natures Formulae Health Products LTD,"2130 Leckie Place, Suite 300, Kelowna, BC  V1Y 7W7",1
Navigator Marketing,"1715 Cook Street, Unit 203, Vancouver, BC  V5Y 3J6",1
Neighbourhood Lawncare Ltd.,"PO Box 95024, Vancouver, BC  V6P 6V4",1
New Bombay Grill Indian & Nepalese Restaurant,"PO Box 1075, Main Street, Salmon Arm, BC  V1E 4P2",2
New Edge Logistics Ltd.,"9422 Wallace Crescent, Surrey, BC  V3V 1V6",3
New Livingstones Fellowship,"736 Granville Street, Suite 728, Vancouver, BC  V6Z 1G3",1
New Millenium Tire Centre Ltd.,"12085 103A Avenue, Surrey, BC  V3V 3G7",3
New Vision Immigration Consultants Ltd,"12899 80th Avenue, Suite 213, Surrey, BC  V3W 0E6",1
Newway Concrete Forming Ltd,"3750 E 1st Avenue, Burnaby, BC  V5C 3V9",9
Newyork Indian Restaurant,"9600 Cameron Street, Suite 304, Burnaby, BC  V3J 7N3",2
Nicholson Manufacturing Ltd,"9896 Galaran Road, Sidney, BC  V8L 3S6",1
Nijjer Food Ltd. dba Dana Mandi,"2095 5th Avenue, Prince George, BC  V2M 1J8",2
Nikls One Call Property Services,"8456 129A Street, Suite 2, Surrey, BC  V3W 1A2",1
Nirvana Restaurant Ltd,"2313 Main Street, Vancouver, BC  V5T 3C9",1
Norbury Creek Farm,"PO Box 103, Fort Steele, BC  V0B 1N0",2
North Arm Farm,"1888 Highway 99, PO Box 165, Pemberton, BC  V0N 2L0",6
North Delta Transport Ltd,"5624 Unsworth Road, Chilliwack, BC  V2R 5L1",4
North Vancouver School District,"2121 Lonsdale Avenue, North Vancouver, BC  V7M 2K6",1
Northern Health Authority,"4634 Park Avenue, Suite 203, Terrace, BC  V8G 1V7",1
Northern Metalic Sales (FSJ) Ltd. o/a AAA Safety,"10407 Alaska Road, Fort St. John, BC  V1J 1B1",1
NorthernGate,"5006 Grafton Street, Burnaby, BC  V5H 1M4",1
Northland Properties Corporation o/a Sutton Place Hotel Edmonton,"1755 West Broadway, Suite 310, Vancouver, BC  V6J 4S5",2
Novalink Logistics Inc,"2631 Viking Way, Suite 228, Richmond, BC  V6V 1N3",1
Nucare Pharmacy,"21900 Westminster Highway, Suite 155, Richmond, BC  V6V 0A8",1
Ocean Outfitters,"PO Box 919, Tofino, BC  V0R 2Z0",1
OCS Contractors Inc,"325 Kelvin Grove Way, Lions Bay, BC  V0N 2E0",1
Odessa To Berlin Language School Ltd.,"1637 West 7th Avenue, Vancouver, BC  V6J 1S4",1
Odyssey Media Inc,"2412 Columbia Street, Vancouver, BC  V5Y 3E6",2
OFootprint Tech Services Inc.,"8678 Greenall Avenue, Suite 214, Burnaby, BC  V5J 3M6",1
Oki Technologies Inc.,"308 East 5th Avenue, Vancouver, BC  V5T 1H4",1
Old Meadows Organic Farm Inc,"994 Walker Drive, Kelowna, BC  V1Y 7T3",2
