"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (January-March)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,MD Japanese Restaurant Ltd. o/a Maguro Sushi,"Delta, BC V4K 1W4",6322-Cooks,1
,,Mega Japanese Restaurant Ltd.  o/a Mega Sushi,"Richmond, BC V7E 2Y4",6322-Cooks,2
,,MHD Building Maintenance Ltd,"SURREY, BC V3W 0Z6",6731-Light duty cleaners,3
,,Mike's Barber Shop Inc,"Fort St. John, BC V1J 5Z2",6341-Hairstylists and barbers,1
,,Milano's Ristorante,"Nanaimo, BC V9T 6K2",6322-Cooks,2
,,Milestone's Grill & Bar,"Delta, BC V4M 0B3",6311-Food service supervisors,2
,,,,6322-Cooks,2
,,Mimora Holding Inc,"Vancouver, BC V6G 1C3",6332-Bakers,1
,,Min Holdings Ltd. o/a Garden Sushi Restaurant,"MERRITT, BC V1K 1B8",6322-Cooks,1
,,Minami Restaurant Canada Ltd. o/a Minami Restaurant,"Vancouver, BC V6B 2T9",6322-Cooks,1
,,Mincey O.C. Foods Ltd o/a Dairy Queen,"SURREY, BC V3W 7T9",6311-Food service supervisors,1
,,Mini Hoang Gia Grill Ltd,"Kamloops, BC V2C 5R9",6322-Cooks,1
,,Miral & Arash Enterprises Ltd.  o/a Blenz Coffee,"VANCOUVER, BC V6B 0J4",6311-Food service supervisors,1
,,Misha Holdings Ltd.,"VANCOUVER, BC V5Z 1K1",6311-Food service supervisors,1
,,MJC Enterprises Ltd o/a Subway,"Victoria, BC V8T 5E4",6311-Food service supervisors,1
,,Modo Sushi Ltd. o/a Sushi Modo,"Burnaby, BC V3V 1B8",6322-Cooks,2
,,Momiji Japanese Cuisine,"North Vancovuer, BC V7G 1C3",6322-Cooks,1
,,Momoya Sushi Inc. o/a Momo Sushi,"Vancouver, BC V6E 1C1",6322-Cooks,1
,,,,6332-Bakers,1
,,Montana`s BBQ & Bar,"Tsawwassen, BC V4M 0B3",6322-Cooks,2
,,Montessori Mes Petits Academy (2010) Inc.o/a Montessori Mes Petits,"North Vancouver, BC V7L 3H6",4214-Early childhood educators and assistants,1
,,Moon Holdings #2 Ltd. o/a Pokerrito,"VANCOVUER, BC V6Z 3G4",6311-Food service supervisors,1
,,Moon Holdings Ltd.,"Vancouver, BC V6Z 1E4",6311-Food service supervisors,1
,,Morak Restaurant Ltd. o/a Morak Korean Restaurant,"Burnaby, BC V5H 4T5",6321-Chefs,2
,,Mountain Town Lodge o/a Best Western Revelstoke,"REVELSTOKE, BC V0E 2S0",6312-Executive housekeepers,1
,,Mr. India Meats & Restaurant Ltd,"ABBOTSFORD, BC V2T 1V6",6311-Food service supervisors,1
,,Mr. Shawarma Cafe Ltd.,"Vancouver, BC V5L 1Z1",6322-Cooks,1
,,Mr. Sushi Lonsdale Inc. o/a Mr. Sushi Japanese Restaurant,"NORTH VANCOUVER, BC V7M 2E7",6322-Cooks,2
,,MSJ Park Enterprise Ltd DBA Subway,"Victoria, BC V9B 2X3",6311-Food service supervisors,1
,,Mukja Korean Cuisine,"Vancouver, BC V6K 2H5",6322-Cooks,2
,,My Little School Day Care 1991 (Inc),"North Vancouver, BC V7G 1M6",4214-Early childhood educators and assistants,1
,,N.H. Operation Ltd,"ABBOTSFORD, BC V2S 0H9",6311-Food service supervisors,1
,,Naan Hut Bakery LTD.,"VANCOUVER, BC V6E 3S7",1221-Administrative officers,1
,,,,6332-Bakers,1
,,Nagomi Project Ltd. o/a Shizenya on Denman,"VANCOUVER, BC V6G 2M7",6311-Food service supervisors,1
,,,,6322-Cooks,2
,,Namaskar Restaurant Ltd.,"SURREY, BC V3W 4C9","6711-Food counter attendants, kitchen helpers and related support occupations",3
,,Nando's Chickenland,"Richmond, BC V6Y 1K9",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Nasi-B Investment Ltd.,"Surrey, BC V4A 5A4","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Nature Blue Enterprises Inc,"Langley, BC V2Z 1K6","9617-Labourers in food, beverage and associated products processing",5
,,Navash Development Inc. o/a Chevron Town Pantry and Triple O's,"Vancouver, BC V5M 2B8",6311-Food service supervisors,1
,,New Beginnings Early Learning (Richmond) Ltd. o/a Rothewood Academy - Richmond,"RICHMOND, BC V6X 2A4",4214-Early childhood educators and assistants,2
,,New Bombay Grill Indian & Nepalese Restaurant,"Salmon Arm, BC V1E 4P2",6322-Cooks,2
,,New Happy Hair Cut & Beauty Parlour Ltd,"Delta, BC V4C 6R6",6341-Hairstylists and barbers,1
,,New One Dining Ltd. o/a Gyu-Kaku Japanese BBQ Dining,"Vancouver, BC V6Z 2H1",6322-Cooks,1
,,New Tech Fire Protection Ltd.,"SURREY, BC V3W 0E6",1241-Administrative assistants,1
,,New World Roofing Ltd,"Surrey, BC V4N 0A9",7611-Construction trades helpers and labourers,2
,,Newmans Fine Foods Ltd,"DELTA, BC V4M 3X4",6322-Cooks,1
,,Nikuya Meats Ltd.,"RICHMOND, BC V6X 3E1",6322-Cooks,1
,,Nippon Travel Agency Canada Ltd,"VANCOUVER, BC V6E 2R1","6313-Accommodation, travel, tourism and related services supervisors",1
,,Nodaji Enterprises Ltd o/a Kin Sushi,"WEST VANCOUVER, BC V7V 1J4",6513-Food and beverage servers,1
,,Nonhyun Enterprise Ltd.,"COQUITLAM, BC V3K 3V8",6322-Cooks,1
,,North Road Trading Ltd,"Richmond, BC V6X 4C4",6322-Cooks,1
,,Nuba Restaurant Group Inc.,"VANCOUVER, BC V6B 1H7",6311-Food service supervisors,2
,,,,6322-Cooks,4
,,Nubo Enterprise Ltd. o/a Nubo Japanese Tapas,"Victoria, BC V8W 1N9",6311-Food service supervisors,1
,,Nulec Food Industries Inc.,"RICHMOND, BC V6X 1Z7",6311-Food service supervisors,1
,,Ocean Rain Daycare,"Victoria, BC V8P 4J2",4214-Early childhood educators and assistants,1
,,Ocean Tire Service Ltd.,"SURREY, BC V3W 6W1",6211-Retail sales supervisors,1
,,OCK Tour Ltd. o/a OK Tour,"COQUITLAM, BC V3K 3V8","6313-Accommodation, travel, tourism and related services supervisors",1
,,Octopus Academy Surrey Inc.,"SURREY, BC V3T 1W3",4214-Early childhood educators and assistants,1
,,Okanagan Good Food Inc. Summerland Division,"Vernon, BC V1T 5C6",6311-Food service supervisors,2
,,Olive & Anchor,"West Vancouver, BC V7W 2H1",6322-Cooks,2
,,Olive Grove Childcare Ltd,"WEST VANCOUVER, BC V7S 1N5",4214-Early childhood educators and assistants,1
,,Onikon Creative,"SURREY, BC V3R 4G8",5221-Photographers,1
,,Onsem Food Ltd o/a Sushi Mong,"Campbell River, BC V9W 2C5",6322-Cooks,1
,,OSW & JH Enterprise Ltd.  o/a Oh Sushi Mura Japanese Restaurant,"KAMLOOPS, BC V2C 6H4",6322-Cooks,1
,,O-Zeki Restaurant Ltd.,"Kelowna, BC V1Y 4P7",6322-Cooks,1
,,Pacific Link Retail Group Inc.,"Richmond, BC V7A 5J5",6311-Food service supervisors,4
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",3
,,Padda Bro's Food Limited o/a Ocean Park Pizza,"Surrey, BC V3W 2M9",6322-Cooks,1
,,Pama Holdings Ltd. o/a Wild Wing,"SURREY, BC V3W 5A5",6311-Food service supervisors,1
,,Pamir Diner & Bakery,"Delta, BC V4C 6S3",6322-Cooks,2
,,Panago,"Delta, BC V4K 4W9",6322-Cooks,1
,,Park Place Daycare Ltd.,"North Vancouver, BC V7J 1J3",4214-Early childhood educators and assistants,2
,,Parker Bizness Enterprises Ltd.  o/a Subway Revelstoke,"REVELSTOKE, BC V0E 2S0",6311-Food service supervisors,1
,,Pasta Polo Ltd,"COQUITLAM, BC V3B 1B9",6332-Bakers,1
,,Patara Holdings Ltd o/a Canada's Best Value Inn,"VALEMOUNT, BC V0E 2Z0","6313-Accommodation, travel, tourism and related services supervisors",1
,,Patricia Stoneking & Elizabeth Cooke,"COQUITLAM, BC V3J 6G7",4214-Early childhood educators and assistants,1
,,PDQ Holdings Ltd. o/a Radium Super Mart,"RADIUM HOT SPRINGS, BC V0A 1M0",6211-Retail sales supervisors,1
,,,,6315-Cleaning supervisors,1
,,Pho Ho Ltd,"HARRISON HOT SPRING, BC V0M 1K0",6322-Cooks,1
,,Pizza Al Forno,"Victoria, BC V8T 2W4",6311-Food service supervisors,1
,,Pizza Town & Indian Cuisine Ltd.,"Coquitlam, BC V3J 1S6",6311-Food service supervisors,1
,,Planning 21 Enterprises Ltd. (Sushi Cafe),"VANCOUVER, BC V6Z 2R1",6322-Cooks,1
,,PMT PROFESSIONAL CHARTERED ACCOUNTANTS LLP,"QUESNEL, BC V2J 2M2",1311-Accounting technicians and bookkeepers,1
,,PNC Garnet Foods International Inc.,"Vancouver, BC V5R 5L7",6322-Cooks,1
,,PNY Enterprises Inc. o/a Shell Canada,"ABBOTSFORD, BC V2S 3N4",6211-Retail sales supervisors,3
,,Prabu Foods Inc.,"Surrey, BC V3W 4E1",6322-Cooks,3
,,Precious Early Years Childcare,"New Westminster, BC V3M 4W8",4214-Early childhood educators and assistants,1
,,Prestige Oceanfront Food & Beverage Ltd. o/a West Coast Grill,"KELOWNA, BC V1Y 1A9",6311-Food service supervisors,1
,,Pro Villa Designs Ltd,"SURREY, BC V3S 2H9",1311-Accounting technicians and bookkeepers,1
,,Probrothers Drywall Ltd.,"SURREY, BC V3W 2S9",7611-Construction trades helpers and labourers,2
,,Pronto Sandwicheria and Cafe Inc.  o/a Centro Ristorante,"VANCOUVER, BC V6G 2M4",6322-Cooks,2
,,Provence Marinaside Foods Ltd.  o/a Provence Marinaside,"VANCOUVER, BC V6Z 2Y3",6321-Chefs,1
,,PSD Ventures Ltd o/a McDonald's Restaurant,"SMITHERS, BC V0J 2N0",6311-Food service supervisors,4
,,PSI Sushi & Roll Ltd. o/a PSI Sush Roll,"Surrey, BC V3T 2W6",6322-Cooks,1
,,Punjab Travel,"Abbotsford, BC V2T 3S5","6313-Accommodation, travel, tourism and related services supervisors",1
,,Q and J Food Corporation DBA KI Sushi,"NEW WESTMINISTER, BC V3M 3N7",6311-Food service supervisors,1
,,Queen India Restaurant Ltd,"Langley, BC V4W 3Z3",6322-Cooks,2
,,R&C Asian Cuisine Ltd. o/a Woodman Chinese Food,"Chilliwack, BC V2R 0M5",6322-Cooks,1
,,R&H Foods Service Ltd. o/a R&H Chinese Food,"Richmond, BC V6X 2W8",6322-Cooks,1
,,R.F. Hauser Shows Ltd.,"Chilliwack, BC V2R 5P5","6722-Operators and attendants in amusement, recreation and sport",50
,,R.S.D.R. Enterprises Ltd,"Burnaby, BC V5H 1Z5",6311-Food service supervisors,1
,,Rai & Sandhu Inc. o/a Max's Bakery & Deli,"Vancouver, BC V6H 2L2",6311-Food service supervisors,2
,,,,6322-Cooks,1
,,Ramen Marketing Corp. o/a Ramen Raijin,"Vancouver, BC V5R 5L5",6322-Cooks,2
,,Rangsiwut Klinsutho and Gweneth Temple o/a Montra Thai Eatery,"SHAWNIGAN LAKE, BC V0R 2W1",6321-Chefs,1
,,Really Amazing Food Ltd. o/a Brown's Crafthouse Kitchen & Bar,"Vancouver, BC V6N 3E6",6322-Cooks,2
,,Red Burrito Ltd.,"Vancouver, BC V6Z 1B1",6322-Cooks,1
,,Red Tuna Japanese Restaurant Ltd.,"Vancouver, BC V6N 3E6",6322-Cooks,1
,,Rejuvenating Body Spa Services Inc.  o/a Rejuvenating Body Spa,"North Vancouver, BC V7M 2J9",3232-Practitioners of natural healing,1
,,Renaissance Enterprises Ltd. o/a Subway,"BURNABY, BC V5A 4Y6","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Reunion Upload Productions Inc.,"COQUITLAM, BC V3K 6H1","6742-Other service support occupations, n.e.c.",1
,,Rewind Coffee Company Inc o/a Platform 7,"VANCOUVER, BC V5L  1V",6311-Food service supervisors,1
,,RGP Ventures Inc. dba Booster Juice,"Surrey, BC V3W 1P6","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Rhodem Enterprises Ltd. o/a Days Inn Chetwynd,"Chetwynd, BC V0C 1J0",6315-Cleaning supervisors,1
,,Ricky's Restaurant Walnut Grove,"Langley, BC V1M 2Y5",6311-Food service supervisors,2
,,RIK Hospitality Ltd. o/a Harvey's 2594,"NORTH VANCOUVER, BC V7J 3M3",6311-Food service supervisors,1
,,Rimmi Hair and Beauty Salon Ltd.,"SURREY, BC V3W 1P8",6341-Hairstylists and barbers,1
,,RNC Enterprises Inc.,"LANGLEY, BC V3A 7T1",6322-Cooks,1
,,ROCK SALT RESTAURANT AND CAFE LTD.,"SALT SPRINGS ISLAND, BC V8K 1X6",6322-Cooks,2
,,Rocky Inn Ltd.,"VALEMOUNT, BC V0E 2Z0","6313-Accommodation, travel, tourism and related services supervisors",1
,,Rolgear Manufacturing Inc,"Ashcroft, BC V0K 1A0",9417-Machining tool operators,1
,,Romanos Pizza LTD.,"VANCOUVER, BC V6Z 1L3",6322-Cooks,1
,,Roots and Wings Ent Ltd,"SURREY, BC V3S 0X9",4214-Early childhood educators and assistants,1
,,Roshan's Big Bazaar Ltd.,"SURREY, BC V3T 1H9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,Royal Centre Sushi Vancouver o/a MoMo Sushi,"Vancouver, BC V6E 3S5",6311-Food service supervisors,1
,,Roy's Indian Restaurant Ltd,"DELTA, BC V4C 2R5",6322-Cooks,2
,,S&K NG Enterprises (2017) Ltd.,"Vancouver, BC V6A 1T3",6322-Cooks,1
,,,,6332-Bakers,1
,,S.C. Dhillon Enterprises Ltd.,"Surrey, BC V3W 4E2",6322-Cooks,2
,,S.E.A.R. Enterprise Ltd.,"VANCOUVER, BC V6G 2L6",6322-Cooks,1
,,Sabai Thai Spa Inc.,"PORT COQUITLAM, BC V3B 1A8",6316-Other services supervisors,1
,,Sabhi Painting Ltd,"Surrey, BC V3W 5X4",7294-Painters and decorators (except interior decorators),1
,,Sabri Enterprises Ltd.,"Victoria, BC V8Z 4H3",6322-Cooks,2
,,Saddher's Hair & Beauty Salon Ltd.,"ABBOTSFORD, BC V2T 0B1",6341-Hairstylists and barbers,1
,,Sagada Holdings Inc,"CRESTON, BC V0B  1G",6211-Retail sales supervisors,2
,,Sal y Limon Mexican Cuisine Surrey Ltd,"SURREY, BC V3Z 0C8",6322-Cooks,1
,,Salon De Jubilee Hair Ltd.,"Coquitlam, BC V3B 0J5",6341-Hairstylists and barbers,1
,,Samsoonie Food Ltd. O/A NR Food Service,"Richmond, BC V6X 1A7",6311-Food service supervisors,1
,,Sandhu Cloth House Ltd,"Surrey, BC V3W 4G2","6342-Tailors, dressmakers, furriers and milliners",1
,,Sandong Restaurant Ltd.  o/a Yewon Restaurant,"COQUITLAM, BC V3K 3V8",6322-Cooks,1
,,Sandy's Hair and Skin Salon Ltd,"Surrey, BC V3W 4E1",6341-Hairstylists and barbers,2
,,Sea Star Education Ltd,"NEW WESTMINSTER, BC V3L 3C8",4214-Early childhood educators and assistants,2
,,SEA TO SKY LINENS LTD,"SQUAMISH, BC V8B 0K6",1241-Administrative assistants,1
,,Sea Wok Restaurant Inc.,"CAMPBELL RIVER, BC V9W 1C2",6322-Cooks,1
,,Seacastle Enterprises Inc. o/a Burger King,"VICTORIA, BC V9B 1H9",6322-Cooks,1
,,Sechelt Saffron Restaurant,"Sechelt, BC V0N 3A0",6322-Cooks,1
,,Sehmi Japanese Restaurant Courtney Ltd.,"Courtenay, BC V9N 2K4",6322-Cooks,2
,,Sen Zushi (2004) Inc.,"Victoria, BC V8V 3K2",6311-Food service supervisors,1
,,Seto Sushi,"Nanaimo, BC V9T 5K7",6322-Cooks,1
,,SGK Hospitality Inc.  o/a Fox & Fiddle,"Surrey, BC V3S 7R2",6322-Cooks,1
,,SH Alberta Corporation o/a Elk Point Motel & RV Park,"Vancouver, BC V6E 0A8",6315-Cleaning supervisors,1
,,Shaw Restaurants Ltd. o/a McDonald's Restaurants,"Powell River, BC V8A 3B7",6311-Food service supervisors,2
,,Shawarma Palace Inc.,"Richmond, BC V7A 4E7",6322-Cooks,1
,,Shearwater Marine Group Ltd.,"Richmond, BC V7B 1B4",6315-Cleaning supervisors,1
,,Shiki Sushi Ltd,"Victoria, BC V8W 2H6",6321-Chefs,1
,,Shin Pangaea Enterprises Inc. o/a Kawakubo,"Vernon, BC V1T 2C9",6322-Cooks,1
,,Show in Motion Services Inc.,"PENTICTON, BC V2A 1K2",7452-Material handlers,1
,,Showa Enterprises Ltd.,"BURNABY, BC V5J 2B7",6322-Cooks,1
,,Showshaa Holdings Ltd.  o/a Showshaa,"SURREY, BC V4P 3N7",6322-Cooks,1
,,Shun Minato Sushi Ltd. dba Minato Sushi,"Powell River, BC V8A 3B7",6513-Food and beverage servers,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Silver Spring Spa,"Vancouver, BC V6G 1C2",6211-Retail sales supervisors,1
,,Simba's Grill Ltd.,"Vancouver, BC V6G 2L7",6311-Food service supervisors,1
,,Simplex Home Design Ltd,"VANCOUVER, BC V5X 3V1",1241-Administrative assistants,1
,,SKS Roofing Ltd,"Surrey, BC V3V 4S8",7611-Construction trades helpers and labourers,2
,,Skylark Tiles and Marble Inc,"SURREY, BC V4N 3L9",7611-Construction trades helpers and labourers,1
,,Smilestones Junior Kindergarten Ltd,"Burnaby, BC V5G 3S8",4214-Early childhood educators and assistants,2
,,SNK Trade Inc.,"BURNABY, BC V3N 1L6","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,"So, Shin Inc. o/a Sushi Wara","Comox, BC V9M 1P8",6322-Cooks,1
,,Sohi Vacations Ltd,"SURREY, BC V3W 0E6","6313-Accommodation, travel, tourism and related services supervisors",1
,,Sol Lee Family Kimchi Inc.,"COQUITLAM, BC V3K 3V8",6322-Cooks,1
,,Solodko Ukrainian Bakery Inc.,"NEW WESTMINSTER, BC V3L 3B3",6332-Bakers,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Sona Chandi Jewellers & Gifts Ltd.,"Surrey, BC V3W 4G3","6344-Jewellers, jewellery and watch repairers and related occupations",2
,,Sonu Hair Cut Ltd,"Delta, BC V4C 6R8",6341-Hairstylists and barbers,2
,,Soochun Bok o/a Sushi Heaven,"New Westminster, BC V3L 3X6",6322-Cooks,1
,,Sorrento Barbers Incorperated,"VANCOUVER, BC V5K 1Y8",6341-Hairstylists and barbers,1
,,Sparta Holdings Ltd o/a Asteras Greek Taverna,"Nanaimo, BC V9R 2T5",6322-Cooks,1
,,Spice of India Cuisine,"Kamloops, BC V2B 3H9",6322-Cooks,2
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",1
,,SRK Ventures Ltd. o/a Riri's Kitchen & Bar,"Mission, BC V2V 6M7",6322-Cooks,1
,,Stay 'N' Play Group Daycare,"Port Coquitlam, BC V3B 3N4",4214-Early childhood educators and assistants,1
,,Studio Munto Enterprises Ltd. o/a Marulilu Cafe,"Vancouver, BC V5Y 1R4",6311-Food service supervisors,1
,,,,6322-Cooks,2
,,Style Mart Collections Ltd.,"Surrey, BC V3W 1R1","6342-Tailors, dressmakers, furriers and milliners",1
,,Subway,"Vancouver, BC V5Y 1R4","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Suda Restaurant & Café,"Vernon, BC V1T 2E3",6322-Cooks,1
,,Supia Enterprises Ltd. o/a Mr. Paris,"Burnaby, BC V3N 4R7",6332-Bakers,1
,,Sura Korean BBQ Cuisine,"Vancouver, BC V6G 1C2",6311-Food service supervisors,1
,,Surecare Cleaning Service Ltd,"NEW WESTMINSTER, BC V3M 4K6",1311-Accounting technicians and bookkeepers,1
,,,,6315-Cleaning supervisors,1
,,Surrey City Childcare Ltd,"Surrey, BC V3V 2X1",4214-Early childhood educators and assistants,1
,,Sushi Field Inc,"VICTORIA, BC V8S 1G1",6311-Food service supervisors,1
,,Sushi Garden Restaurant Inc.,"Burnaby, BC V5H 2B3",6322-Cooks,2
,,Sushi Giwa,"Burnaby, BC V5B 1R4",6322-Cooks,3
,,Sushi Hub,"Burnaby, BC V3N 4R7",6322-Cooks,2
,,Sushi Jiyu-Jin Ltd.,"Burnaby, BC V5B 2J4",6322-Cooks,1
,,Sushi Kawa,"Vernon, BC V1T 5M6",6322-Cooks,1
,,Sushi Lover Enterprises Ltd. o/a Sushi U,"BURNABY, BC V5B 2Y1",6311-Food service supervisors,1
,,Sushi Mura Entertainment Ltd,"Vancouver, BC V6M 2W7",6322-Cooks,1
,,Sushi Oyama Restaurants Ltd.,"Burnaby, BC V5H 2E8",6322-Cooks,2
,,Sushi Story Ltd.,"ESQUIMALT, BC V9A 6Y5",6322-Cooks,2
,,Sushi Tengoku Restaurant Ltd.,"Surrey, BC V3R 6N7",6322-Cooks,1
,,Sushi Town Restaurant (Coquitlam) Ltd.  o/a Sushi Town Japanese Restaurant,"Coquitlam, BC V3B 1C2",6322-Cooks,1
,,Sushi Town Restaurant Ltd.  o/a Sushi Town Japanese Restaurant,"Burnaby, BC V5B 1R7",6322-Cooks,1
,,Sushi UOmo,"Burnaby, BC V5C 2J6",6322-Cooks,1
,,Sushi Wara,"Nanaimo, BC V9R 6L1",6322-Cooks,1
,,Sushimoto Enterprises,"Burnaby, BC V5B 0A2",6322-Cooks,1
,,SushiRang,"Cranbrook, BC V1C 3S3",6321-Chefs,1
,,,,6322-Cooks,2
,,Sweet Peas Cottage Ltd.,"North Vancouver, BC V7L 1B3",4214-Early childhood educators and assistants,1
,,SYK Enterprises Ltd o/a Yama Sushi,"North Vancouver, BC V7K 1C7",6322-Cooks,1
,,T K Tripple Enterprises Ltd o/a Subway,"Vancouver, BC V5W 2Z9",6311-Food service supervisors,1
,,T&T Supermarket Inc.,"Richmond, BC V6W 1J8",6322-Cooks,1
,,Taishoken Ramen Canada Ltd. o/a Taiyo Ramen Bar,"Vancouver, BC V6B 0J9",6322-Cooks,1
,,Takahashi Syouten Cafe Ltd.,"VANCOUVER, BC V6P 3E7",6322-Cooks,1
,,Take R Enterprise Inc. o/a Jinya Ramen Bar,"VANCOUVER, BC V6B 1A6",6311-Food service supervisors,2
,,Tamaru Shoten Marketing Corp.,"VANCOUVER, BC V6R 2G7",6311-Food service supervisors,1
,,,,6322-Cooks,3
,,Tamaru Sushi Ltd.,"Langley, BC V3A 1Z5",6322-Cooks,1
,,Tandoori Grill on Hill Inc.,"Whistler, BC V0N 1B4",0631-Restaurant and food service managers,1
,,,,6311-Food service supervisors,1
,,,,6513-Food and beverage servers,2
,,Target Clean Plus Ltd.,"Port Coquitlam, BC V3C 3L7",6732-Specialized cleaners,1
,,Tasty Sweets and Restaurants Ltd.,"Delta, BC V4C 6R1",6311-Food service supervisors,1
,,,,6332-Bakers,2
,,Tasty Tandoori Grill Restaurant Ltd.,"Vanderhoof, BC V0J 3A0",6322-Cooks,2
,,,,6513-Food and beverage servers,1
,,Tawara Japanese Restaurant,"Surrey, BC V3S 9A5",6322-Cooks,2
,,Tayhay Enterprises Ltd. o/a Tim Hortons,"Victoria, BC V8X 4H3",6311-Food service supervisors,7
,,TCS Breakfast on Robson Inc.,"VANCOUVER, BC V6E 1C5",6322-Cooks,1
,,TECHNE Hair and Salon,"Burnaby, BC V5H 4R8",6341-Hairstylists and barbers,1
,,Ted & Reyna Enterprises Ltd. o/a Lakeview Restaurant,"Harrison Hot Springs, BC V0M 1K0",6322-Cooks,2
,,Temaki Sushi Ltd.,"VANCOUVER, BC V6K 2C8",6311-Food service supervisors,1
,,,,6322-Cooks,4
,,Thai Away Home,"Vancouver, BC V5Z 2W6",6311-Food service supervisors,1
,,Thai Smile Cuisine Limited,"Qualicum Beach, BC V9K 1Y3",6322-Cooks,2
,,The Barley Mill Brew Pub & Sports Bistro,"Penticton, BC V2A 6E9",6322-Cooks,1
,,The Bombay Restaurant (2001) Ltd,"Port Coquitlam, BC V3B 6P2",6322-Cooks,1
,,The Brewhouse,"Whistler, BC V0N 1B4",6322-Cooks,3
,,The Bridge Canada Enterprises Ltd. dba Sapporo Ramen Shogun Restaurant,"Vancouver, BC V6C 2E7",6322-Cooks,2
,,The Friendship Food Company Ltd.,"North Vancouver, BC V7P 1R9","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,The Gourmet Lunch Ladies Ltd.,"SURREY, BC V3T 4E3",6322-Cooks,1
,,The Holy Crab,"Vancouver, BC V6G 1C2",6322-Cooks,1
,,The King of Bears BC Ltd.,"Chilliwack, BC V2P 6H3","6722-Operators and attendants in amusement, recreation and sport",6
,,The Kitchen & Commons Restaurant Ltd.,"Victoria, BC V8W 1A4",6322-Cooks,3
,,The Lion Tavern & Inn Ltd.,"Chetwynd, BC V0C 1J0",6731-Light duty cleaners,1
,,The Parks and People Holdings Ltd.  o/a CoCoRu,"Richmond, BC V6X 1C3",6322-Cooks,1
,,The Point Bar & Grill Ltd.,"VANCOUVER, BC V6G 3H2",6322-Cooks,1
,,The Royal Taste of India Ltd,"Whistler, BC V0N 1B4",6322-Cooks,1
,,Thingooder Holdings Ltd.,"SURREY, BC V3R 7Z1",6311-Food service supervisors,1
,,Tim Canus Corporation,"COQUITLAM, BC V3B 1B9",1241-Administrative assistants,1
,,TM Tilemart Ltd.,"Langley, BC V2Y 1N1",6211-Retail sales supervisors,2
,,TMB Crescendo Investments Limited o/a Chura Crescendo,"Vancouver, BC V5K 2B1",6341-Hairstylists and barbers,2
,,TMT Investment Group Inc.  o/a Kin Kao Thai Kitchen,"Vancouver, BC V5L 3W8",6322-Cooks,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",1
,,To Go Sushi Richmond o/a 0764650 BC Ltd.,"Richmond, BC V6Y 2V7",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Tod-Hackett Group Ltd. o/a Long Beach Lodge Resort,"Tofino, BC V0R 2Z0",6731-Light duty cleaners,3
,,Tokyo John Enterprises Ltd,"Vancouver, BC V5Z 2W6",6322-Cooks,2
,,Tomahawk Barbecue Ltd.,"North Vancouver, BC V7P 2V8",6322-Cooks,1
,,Tomoya Enterprises Ltd. o/a Sima Japanese Restaurant,"Gibsons, BC V0N 1V7",6322-Cooks,3
,,Torrential Dynamics Ltd.,"ABBOTSFORD, BC V2T 6Y8",6211-Retail sales supervisors,1
,,Tourclick YVR Travel Canada Ltd,"Burnaby, BC V3N 4R7",1311-Accounting technicians and bookkeepers,1
,,,,"6313-Accommodation, travel, tourism and related services supervisors",1
,,Trees Cheesecake Ltd. o/a Trees Organic Coffee,"Vancouver, BC V6C 1V4",6332-Bakers,1
,,Triple C's Foods Group Inc o/a Domino's Pizza,"Vancouver, BC V5S 4Y1",6311-Food service supervisors,2
,,Truffles Fine Foods Ltd.,"Vancouver, BC V6B 0E6",6322-Cooks,1
,,Tsawwassen Pizza Company Ltd. o/a Boston Pizza,"Abbotsford, BC V4X 2G9",6322-Cooks,2
,,Tung and Sidhu Holdings Ltd.,"SAANICHTON, BC V8M 1R1","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Tung and Sidhu Ltd,"DELTA, BC V4K 2X7",6311-Food service supervisors,2
,,Turks West Coffee Ltd. o/a Milano Coffees Ltd,"Vancouver, BC V5Y 1N2",6311-Food service supervisors,1
,,Turtle Bay Gogo Sushi Ltd. o/a Gogo Sushi,"Lake Country, BC V4V 2T5",6322-Cooks,1
,,Two Parrots Restaurant,"Vancouver, BC V6Z 1M4",6322-Cooks,2
,,TYGO Enterprises Ltd.,"COQUITLAM, BC V3E 1K9",6311-Food service supervisors,4
,,TYRW Holding Inc o/a Jinya Ramen Bar,"VANCOUVER, BC V5Y 1G4",6322-Cooks,3
